,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q80U78,0.28903015907198937,0.26188942422001277,0.07681361665552194,0.08068353713433603,0.19314793570268854,0.1596700986780335,0.487698664419009,0.15830582755672495,unknown
Q80U93,0.11447312203222708,0.20391217179140034,0.05160806375426957,0.1182437489115014,0.21063919122055152,0.5306083861471105,0.25669161652047934,0.11351515026908293,unknown
Q80UU9,0.37142231397811615,0.46818221917354597,0.15065854921321775,0.32648976446920636,0.31523333317001345,0.20700790042241693,0.05145207454980317,0.0003421448875758571,unknown
Q80V26,0.23276160540574445,0.3136219785642128,0.11096114682796324,0.36916474336072397,0.38575971584988533,0.20175376356422628,0.074281435873936,0.057157707088687455,unknown
Q80X41,0.27901497131827857,0.3778305384964784,0.130754324942325,0.11096089317635623,0.22330970796484734,0.20488392883413378,0.26106789571687117,0.18190601147742508,unknown
Q80YD1,0.2626270895853239,0.2780160315593485,0.09008407329776781,0.15941964893319377,0.546873631271096,0.2599837609334619,0.15199091574473952,0.058234916431212445,unknown
Q8BFZ9,0.2871239550926868,0.33269500082222614,0.16180288088681136,0.24495207063885902,0.29701107803746746,0.1621448321194884,0.0830474670894092,0.18690067949937078,unknown
Q8BG81,0.1094915699968588,0.26473815001098217,0.017533250595986115,0.16162402893464145,0.18212604585214656,0.34190728769768397,0.35245354955298325,0.1616569379159893,unknown
Q8BGT5,0.24371537219232553,0.34164517471258243,0.10936704088699087,0.17079695486097818,0.4370293673848333,0.2703504946739654,0.14035801756892935,0.08633198108736412,unknown
Q8BH15,0.25311075867009125,0.3413102571283409,0.11194483744039074,0.1682955873444349,0.27294283616314363,0.17821386431701855,0.38702231325255937,0.06583126764455433,unknown
Q8BH43,0.4640598518949326,0.6593421515741034,0.09751381280253181,0.2437732154932592,0.2097764517464862,0.14524989497237412,0.07205009090225628,0.06762344942507247,unknown
Q8BHF7,0.12111782242279355,0.19564753734379514,0.11431451078710204,0.209291734658994,0.6290207953281942,0.30231820644421786,0.1088116747441354,0.058599327120004506,unknown
Q8BI84,0.16987304087788876,0.27934340021019166,0.3316269161687163,0.2937494942460522,0.3721833345762844,0.20195693916323126,0.13745128427105627,0.03613384240304222,Endoplasmic reticulum
Q8BK64,0.10463216465303099,0.15315506719828703,0.03547473666878407,0.07187302621636028,0.08246516080599012,0.08278159511441209,0.031109167783829224,0.78049229217488,unknown
Q8BKZ9,0.24250996800765515,0.30185043964414326,0.09787488246730973,0.16274439277065622,0.5131306353429573,0.2525462271788505,0.1639548171471544,0.06848680150636358,Mitochondrion
Q8BMB3,0.17768390449647617,0.2269862272271879,0.08043258778829551,0.13376349169881782,0.22315467157362115,0.21783668734668624,0.47942134830586003,0.12175381245251524,unknown
Q8BPG6,0.18260044325834876,0.3082930859856743,0.09381974752154594,0.2835882015110209,0.3781109021721658,0.2587981138581082,0.10529362045627283,0.10427058052919876,Endoplasmic reticulum
Q8BQ47,0.2781870275728355,0.3576828215191135,0.20701830693079742,0.275184211239009,0.37729124309582723,0.1845520155630235,0.11288331012262937,0.04980015297503319,unknown
Q8BSF4,0.10785437929856645,0.16562934948741906,0.06100261345720295,0.19854949838385125,0.7718022355862464,0.35587971864712664,0.06082686550384922,0.02198115982101503,Mitochondrion
Q8BTY2,0.6229245759406652,0.5678296663123573,0.09491960867001649,0.19041717594658344,0.24771560039873242,0.17415705762769823,0.05678267659246918,0.04122443177235386,unknown
Q8BWW4,0.22726384602270114,0.2734999346112404,0.15214701044090428,0.15334194119500816,0.30826746468493416,0.21155187150496904,0.2791629063101962,0.13561572581743658,unknown
Q8BWY3,0.07006014651372433,0.2186170339833503,0.0,0.2916484041530314,0.45951881241758435,0.3595850968959279,0.15936938249815777,0.06307881071037648,unknown
Q8BX02,0.37400592337049987,0.4608777094060263,0.1662934168106157,0.17388364574510914,0.26089162648018516,0.1935372231795587,0.10573314493157639,0.13289653293568837,unknown
Q8BX10,0.08010379111222946,0.13125883897557705,0.044721014129551484,0.16791951297773244,0.7719493991321335,0.4012134333873759,0.09121583622546717,0.025422870604694208,unknown
Q8BXQ2,0.2193406888814061,0.38090294024065907,0.16243427404651778,0.18926746348488532,0.2732059825174905,0.23550834407837906,0.21329882142237458,0.10975488096051465,unknown
Q8BXZ1,0.17625889869069325,0.2746710479889611,0.08505911132261441,0.2909624264606733,0.5030222960106232,0.2763640958748182,0.10286492300013021,0.03526947829025152,Endoplasmic reticulum
Q8BYU6,0.3869823705386057,0.5256787409509568,0.11317005953165765,0.3080551301349524,0.32928687644502735,0.1749592897488473,0.057979231863270114,0.014593521929563556,Endoplasmic reticulum
Q8C0C7,0.282064733514064,0.27591062111907977,0.08771285400820107,0.12644072318171776,0.18525540345159816,0.2522279147472444,0.2736616664640622,0.20051344105992175,unknown
Q8C1B7,0.2730559387113311,0.3394285121232366,0.07334726033606913,0.1561054951652072,0.23049601670701808,0.3374564169285162,0.2636114877821761,0.07367758531880994,unknown
Q8C407,0.23984642658348182,0.42679685178716364,0.12791649497866206,0.3352397893807977,0.3635725524304886,0.2002238239837371,0.08529406692957489,0.03702528500779946,unknown
Q8C570,0.2522992242189639,0.2736200947155984,0.20093224154063077,0.12544543953125606,0.1794374048267969,0.1902804063136716,0.25402723142850187,0.23559592214966574,unknown
Q8C5H8,0.20519854049562075,0.24413502790161304,0.07350773897706883,0.13688736331965418,0.4254991375375788,0.2667017206604606,0.15237490629981365,0.19059219073178824,unknown
Q8C7K6,0.3811067992401255,0.4453907280207654,0.1830854273136891,0.23014577155669233,0.3091012284842122,0.2079806034202958,0.10048680554743375,0.04332326364096881,unknown
Q8C7V3,0.20197136990155098,0.42375254734430695,0.13165330604743844,0.16338740141078936,0.21519096073097507,0.28251324365697833,0.16632837140779014,0.16796354652254183,Nucleus - Nucleolus
Q8C7X2,0.1626587304160317,0.28465530392879707,0.08961779946663408,0.25331364198729445,0.38856192504412906,0.28615307990124533,0.06933209275381758,0.15160094709706726,unknown
Q8CAY6,0.16756887159632786,0.26720832742198336,0.09565567785958204,0.1023801312076008,0.11163832502247059,0.09101259056914712,0.0861856935662943,0.5868510751721637,unknown
Q8CBQ5,0.2586679796102899,0.3693790849924485,0.15875243465759264,0.15942775716242635,0.2945722930555396,0.2953285507924347,0.19203037544733806,0.07949979998696839,unknown
Q8CE50,0.24749892136383847,0.6185572572661057,0.4771118023136209,0.30278842026515224,0.1651050864389305,0.07124402805209183,0.07072380141101599,0.061550134692166615,unknown
Q8CGC6,0.21063345374405842,0.26830807778959426,0.07654307067789604,0.14913087414373827,0.19694603858082618,0.225132633852706,0.32576972414330774,0.19967709554676416,unknown
Q8CGZ0,0.15144881183207243,0.2635869190632317,0.18531624754551781,0.09971915223895737,0.14768919850486764,0.151246293815029,0.5476978132554177,0.1505534278906524,unknown
Q8CHT0,0.12454415118279592,0.17548421933509548,0.07113414281335732,0.1270562929621298,0.6727129700369368,0.35857229611610425,0.15882579570314886,0.050670649120996766,Mitochondrion
Q8CI51,0.25005688237158447,0.29795353374589134,0.12098066914145071,0.13882948396331146,0.19362561655389135,0.32591329847851336,0.28677948777013246,0.10964616226870662,unknown
Q8CIB5,0.4172963283129108,0.5661022299113424,0.18795727466918163,0.2170819987076991,0.17049814767344262,0.13821021300626982,0.09878523333708855,0.12143563161086644,unknown
Q8CIG8,0.11748623736229413,0.18915453806745947,0.09196077125091912,0.1381192077444331,0.29159507263455864,0.18116536720457113,0.03889194008530649,0.4745818063838472,unknown
Q8JZX4,0.2014163726658053,0.26995012398111695,0.09365913840588022,0.12165134829797954,0.1976220787034432,0.23558542202783425,0.26322652669800545,0.2585523836643163,unknown
Q8K2C9,0.19972389100830196,0.3121578625723927,0.2669133131509419,0.22894523102664996,0.31396204032456104,0.24300473250195953,0.1453279067960053,0.08837500471609505,Endoplasmic reticulum
Q8K2Z4,0.1793508420510381,0.2696139863034448,0.040101347012940505,0.15484445796593072,0.19595904388574015,0.5404686258640629,0.1500910347317264,0.10669381847439745,unknown
Q8K301,0.17652086547661702,0.2634440491118451,0.10245713402411935,0.1478836221492261,0.22268099697141852,0.2475945969731146,0.4009180245494629,0.12063928716359566,unknown
Q8K310,0.20047661728180963,0.2330509197351865,0.19766403153438145,0.12360544989305551,0.16097019461702078,0.1626611709311721,0.5284849040774935,0.10953352732973128,unknown
Q8K363,0.1414752255528067,0.20910511501656628,0.057776763272849696,0.1323706645298825,0.28388753746103074,0.2182846033237955,0.38901754381289355,0.1900470347856574,Nucleus - Nucleolus
Q8QZT1,0.3047185144974927,0.304087275570491,0.20503048536802657,0.1672211459220177,0.4644609122919402,0.23238146783909686,0.16185104439575496,0.03205342038724563,unknown
Q8R080,0.22573671561104855,0.263535407482533,0.1467628667849847,0.1336837831782806,0.18074680110766572,0.2984985499867954,0.21468248970674011,0.21146131943612745,unknown
Q8R0X7,0.28958753669934434,0.42143520545725954,0.10571724862315302,0.3354734460164319,0.3729629464401909,0.22692002568251074,0.03989104384416891,0.03097526251454051,unknown
Q8R180,0.16903028287914926,0.2999587855317758,0.0910946905544159,0.3257425109756718,0.48341994783671455,0.25900048231410056,0.08155448518695142,0.03566819808809183,Endoplasmic reticulum
Q8R1Q8,0.1721666897664022,0.2859441336257352,0.0688299737269065,0.125778246285944,0.18288390911546207,0.3535930373236855,0.260986942999365,0.19033091660310975,unknown
Q8R2Q8,0.3187263313109739,0.7215866763476763,0.12470591448878718,0.38041741818250574,0.26046300484506885,0.0987699684193471,0.02973419791136801,0.020490705834344338,unknown
Q8R2R1,0.23895291019484496,0.36722190777045044,0.17388291500652914,0.2051884888552813,0.29690806999934727,0.24985421698243868,0.144362880156651,0.11271358209023485,unknown
Q8R2Y2,0.5952490629833503,0.558394525489049,0.16637217490577375,0.19389761586256143,0.17618591010433415,0.08559988629994929,0.07113146402041669,0.124964921574683,Plasma membrane
Q8VCF0,0.21820457329647439,0.42248464413188086,0.152696640689489,0.20763959504633644,0.3672826373090552,0.27616794328972905,0.10185971229762314,0.07860844592942623,unknown
Q8VCH6,0.25854107481514627,0.41480057459115444,0.12489398384327376,0.3027149714572774,0.35390864251356124,0.2682959782048291,0.06685815873902819,0.028257345421953843,unknown
Q8VCN5,0.10063250562246881,0.13849180194395835,0.053387120393319235,0.04984165015750807,0.05972185778987525,0.05205603435810241,0.1233241901913296,0.7692279565800997,unknown
Q8VDP6,0.23305464344780974,0.3269924042546502,0.12747295570830652,0.2943925340068278,0.34712732472678004,0.28067064922082785,0.09905533257194148,0.05260938418923763,unknown
Q8VE22,0.07363036548047981,0.10713232231066216,0.0517490995907561,0.12038785417977112,0.8185334888144715,0.377705509992945,0.1620601898259416,0.01751327979460844,unknown
Q8VEA4,0.06075710181289761,0.1052783468866864,0.06133218284688817,0.1370528871978841,0.8442759667076242,0.33381520346316856,0.14051054127253787,0.04173746015127494,unknown
Q8VH51,0.10604865151510921,0.21223435517857642,0.04304401804911779,0.14923875812852697,0.22275079137593576,0.2903904481577048,0.2693179197380646,0.2638855795475476,unknown
Q8VHE0,0.20627003269108585,0.31211667251710873,0.1739848357337301,0.2992657358747772,0.4724895790542568,0.26464574364682525,0.08474722808423325,0.0,Endoplasmic reticulum
Q91V41,0.2816231862783379,0.6362365276047519,0.2687192733022495,0.2823157625018442,0.27170691461429347,0.1436511606879802,0.06829237950258679,0.028972191965533543,unknown
Q91VC3,0.16125744769127903,0.2081647111206789,0.06540209937672645,0.11610899793803077,0.18637392862500746,0.28946356069574,0.30805527763472906,0.25081035299903515,unknown
Q91VE0,0.2419699719283745,0.3852526286789791,0.09858547244973638,0.26782834573262293,0.36077350216769477,0.2322779964253479,0.12083060894586833,0.07529806784321408,Endoplasmic reticulum
Q91VR5,0.23669583917195555,0.27865518669243294,0.08803478959028586,0.1475584372242466,0.20110742836901363,0.19858870373722068,0.3925083978560363,0.14827806955741948,unknown
Q91VU0,0.2420647867669525,0.43527425635738576,0.17744558320200263,0.38626241505502146,0.3271951866949395,0.14962646229358947,0.07182450526564271,0.036341386436238805,unknown
Q91VX2,0.1411073583597261,0.19181364312648125,0.039734551277710604,0.12371679186477456,0.22785516960155172,0.2614342639787095,0.516817431400972,0.1155139962625967,unknown
Q91W98,0.07969010048746586,0.13302616922100116,0.045512599249865955,0.14737756801756843,0.8271406115904585,0.3613338789822095,0.09912079811028242,0.03736633807164187,unknown
Q91WD5,0.3689959676360412,0.549849373072124,0.0940071083622087,0.3808345488597919,0.34993435419030583,0.10771950056721813,0.044421704481661516,0.008444707341680147,unknown
Q91X21,0.13404044237155685,0.2723083799631148,0.11198044636791432,0.31723821564920807,0.381940756933819,0.3048599803089873,0.140165985193486,0.040564661264089884,unknown
Q91X96,0.18228086094692386,0.23167719777523577,0.03881706018397304,0.0878534912700247,0.09258942798464759,0.09527840844253838,0.027999226815010964,0.6815106755906475,unknown
Q91XA2,0.36322514272372,0.46501182909090427,0.33571118673118366,0.2757832139267845,0.2337892291854605,0.12830755858329554,0.11544504919722687,0.03294686356062206,unknown
Q91YP2,0.20601410642799708,0.2649686250510877,0.08488190515366689,0.1407778243959383,0.5396975820049511,0.28254217988828473,0.09454796732535604,0.13923103302841255,unknown
Q91Z53,0.16053912365905684,0.20575152796067436,0.04929632427818349,0.1217883863734393,0.2655419235874519,0.1510980540191007,0.10309099435005707,0.4702918814355126,unknown
Q91Z67,0.3560087548900861,0.483351190458031,0.16071871984327118,0.20093413782576258,0.24482936535154534,0.17128224244423043,0.0868400719121133,0.15169623343123864,unknown
Q91ZR1,0.27835676244604846,0.6275895018150209,0.30737694178756,0.33733074579910377,0.24373337126453698,0.09566623561021538,0.05212782846987939,0.034111385333413714,unknown
Q920B9,0.13931085247239253,0.17679777419219034,0.05598899238160478,0.08969154374121917,0.12970476832916675,0.5417567360556377,0.19805553915103424,0.21612352159011078,unknown
Q921F2,0.19319587022411944,0.21311920413513663,0.09485357523362056,0.09312024304730365,0.15663727277492254,0.2143110055883889,0.41111935580830844,0.2408095457132994,unknown
Q921G7,0.2257471210039386,0.3035282577128864,0.09150545573227215,0.1627541663882161,0.4781679120904398,0.2970678312035155,0.14248684157907437,0.07935439914291233,unknown
Q921H9,0.11471638934594175,0.14689032143985314,0.015474034959396045,0.17504467694566966,0.7428507459761875,0.331534184204476,0.09309747314636041,0.07820766184000219,unknown
Q921L3,0.23675287724035518,0.422296383549461,0.2892950129921955,0.17372725782123427,0.4747903889694752,0.24076952962083165,0.10314975548895625,0.007727883945506328,unknown
Q923D2,0.12797384419983254,0.2063680695698957,0.06746826187959767,0.134397115047496,0.45514615008965686,0.2536754317561155,0.1344028360736637,0.25567182750212647,unknown
Q923D5,0.2039210807850925,0.17173211815526274,0.0,0.07985077527398865,0.17697393324999802,0.2038032632341438,0.5899216889286635,0.1686916626254366,unknown
Q93092,0.07536205593924881,0.06448139336122374,0.022592440858372562,0.027234111730721183,0.04220719429225196,0.02930395676946288,0.018476330547912034,0.9503012348052879,unknown
Q99JB8,0.5864049783285028,0.5855618618018361,0.3682970471725507,0.17280892349298968,0.20158777887768559,0.10254521195173204,0.07028090282130091,0.024098103196847798,unknown
Q99JW2,0.12783804017891,0.22761939537730852,0.06822126132667178,0.07635769095416946,0.07231043739929455,0.04850462993111202,0.050954937026046795,0.7393127796622281,unknown
Q99K51,0.13048838762385037,0.33572592880064955,0.1385687518457828,0.13806568681061226,0.2733845348108003,0.05297464446607157,0.007852444862061027,0.5241935425215453,unknown
Q99KR7,0.016155129676358113,0.04766876025786701,0.03304427538310598,0.1367542892205354,0.9440759622573464,0.3950755156101105,0.126539009035438,0.004752873948118471,Mitochondrion
Q99KV1,0.16862656823892064,0.3473630260463203,0.06705417765495865,0.36678252116202503,0.4085239892898395,0.2946076851115616,0.06182330404740442,0.01932011830026294,unknown
Q99LD8,0.4411883939240949,0.5166904942222439,0.14601068527371527,0.15109191440222702,0.16832478892942287,0.08672353654375423,0.03677683048300685,0.2940761357554174,unknown
Q99LI8,0.30865460903324227,0.45889072386918156,0.2824925897036896,0.2807331771532297,0.23338116802604839,0.10796361644050965,0.12157313924683684,0.0925113068956087,unknown
Q99LM2,0.23795704947188226,0.35595099078885534,0.2804739028252066,0.27261995448335735,0.31669731711244886,0.19554410432371186,0.12656315707983629,0.05689631947772079,unknown
Q99LR1,0.28611035620951103,0.34607009514149617,0.14026575863340943,0.29829401860982374,0.3547204211057756,0.252865803208694,0.09627485885673732,0.029428468450582546,unknown
Q99N87,0.3475061309358472,0.36971242542324906,0.05305432396488263,0.1380182213834848,0.1778573469980792,0.3142768649539247,0.12781606018097988,0.19812306765187063,unknown
Q99N94,0.19697729602379252,0.3052443736508297,0.06817888045209058,0.18653962919301992,0.4836443287276006,0.29229768150719815,0.06865067362444041,0.1370031635972798,unknown
Q99NB9,0.11978041770784602,0.17126250258842904,0.04722683623078714,0.10495478510954213,0.19391904266075324,0.2570555251987114,0.4486335188465196,0.2210768155656344,unknown
Q99P88,0.1948063587790495,0.2577378116393267,0.1543726660072184,0.16260136973689188,0.24769247466228927,0.30515918951430987,0.3354802162951062,0.06740750338047195,unknown
Q99PU8,0.1298889782204902,0.1613520434793779,0.06466584539136899,0.16177069655520457,0.6173859025685746,0.3739445227607894,0.1426613430995638,0.0565409618827965,unknown
Q9CPN8,0.35970080390717174,0.35600970446371566,0.1262762961328695,0.1513098961529676,0.26917020941687314,0.25227768281507845,0.16715062196799932,0.12263099607425744,unknown
Q9CPQ1,0.06933967276011169,0.0798181092242331,0.046645951061860126,0.09663100959545141,0.8705080241329475,0.34167026385366484,0.22035308837610548,0.00986462288798176,Mitochondrion
Q9CPQ3,0.09800915664168482,0.17502050909796737,0.05485252399247886,0.11663485012974764,0.44818184344233686,0.2881046146570597,0.3904109425190644,0.09142616520763414,unknown
Q9CQ40,0.08961727940221012,0.12225752689518406,0.04387557416133765,0.13383464415043825,0.8338333752916457,0.36886486836707194,0.12738859746163222,0.018875408918561345,unknown
Q9CQ54,0.09394076547816535,0.15059160772119343,0.0719505636044102,0.14143050176094787,0.7412980667285664,0.336821069831328,0.13494121569884354,0.05870252330264837,unknown
Q9CQ71,0.28123359723026853,0.32884624598871515,0.0782173455038414,0.14644064573871032,0.18049723533807885,0.27934509567331245,0.1014782940635022,0.27473438179094073,unknown
Q9CQE8,0.11447304677969684,0.1723054579943513,0.00033927649690868906,0.09610340708457014,0.20446804881715275,0.17907642624024772,0.6201105568347505,0.17979603750993062,unknown
Q9CQF0,0.13602215478435836,0.2032621315870244,0.07740717684045963,0.14086700847019246,0.6079852269499563,0.3387317197215263,0.18274056981304618,0.05341419370594158,unknown
Q9CQP3,0.08810566217684995,0.12547291595001056,0.06601065869015184,0.15780353772556246,0.7386357626674078,0.37947690106118837,0.09496767209464123,0.056974677889476716,unknown
Q9CQS7,0.17320218646597282,0.2639856778701563,0.06323427995499285,0.09407072090769932,0.15053975670404732,0.1288817959487633,0.06096813223672672,0.5733505434941787,unknown
Q9CQV1,0.10921720976677884,0.1505822173197126,0.05382112357702948,0.154393964348051,0.6969823652152353,0.3126020510580703,0.1096832172026658,0.11018827048397128,Mitochondrion
Q9CQV5,0.06290435996696184,0.08400393119860593,0.027670275222784844,0.14081452456049084,0.9116888640083427,0.3807433912103632,0.10163486592654516,0.013763874087858941,unknown
Q9CQW2,0.3433300808676173,0.6693493974731621,0.18900633282937096,0.35921555330270505,0.24109168526377053,0.0785322322134052,0.035174208859893585,0.04364762073398675,unknown
Q9CRB9,0.07957434557166863,0.12538220388562035,0.04342862565553575,0.15854217526464098,0.7991725991128673,0.4028788954218526,0.07767945779179311,0.030280884784576745,Mitochondrion
Q9CRC8,0.2103841789560977,0.28347148751843004,0.059671561596948565,0.13658293611120004,0.17550432304851646,0.3175939106238091,0.2023934583643909,0.24262649323004992,unknown
Q9CWR8,0.13307472843745022,0.22251041578233763,0.02819586746347975,0.08945310320570256,0.1011042509281998,0.42558916822067083,0.09000496475296212,0.4009880072326797,unknown
Q9CWW6,0.1615779555864957,0.20720897883230177,0.03334256230202144,0.11593915300198405,0.20653051943066067,0.301361982265493,0.2497800016371665,0.287223895109072,unknown
Q9CWX2,0.09781955420728448,0.16674977003134847,0.08607025385675256,0.15495162977155383,0.6754359427006462,0.357666798224525,0.17437250294665976,0.023785709619428035,Mitochondrion
Q9CY16,0.25054629736218154,0.2988048442494353,0.10829938202969445,0.19723851230537792,0.5922987474334404,0.26296838291597985,0.07401902473139461,0.0440423707573695,unknown
Q9CY50,0.12355769144358078,0.40480913648608763,0.1531107685789565,0.28436370300098157,0.45848064628439067,0.2655944870939336,0.10165646154523839,0.020806770519457386,unknown
Q9CYG7,0.20906968137931545,0.32839361180846544,0.11815375278580728,0.14430346313957895,0.26660290853461965,0.24796932679356382,0.18778618932978935,0.20773938652796684,unknown
Q9CYI4,0.17204966069352032,0.19684265484188426,0.06877470600991463,0.1127358198419646,0.17589661540502885,0.18710914450299926,0.5054236274360763,0.1921359758527715,unknown
Q9CYL5,0.8878315963471732,0.6571419015664414,0.18343442963131917,0.18512709273844782,0.15844433316475545,0.054503316520620126,0.030847359931029866,0.005236225489635072,unknown
Q9CYN2,0.13561634401504571,0.26123054774914883,0.160653482250356,0.2790690072424773,0.4576878573202721,0.29752989126076185,0.1467953844862489,0.015602363623770911,unknown
Q9CZ30,0.2111753344861141,0.21915034684170012,0.008959059315958352,0.07624830400353029,0.044772071525090766,0.06254544542002269,0.057161654741722204,0.726600946894816,unknown
Q9CZ42,0.25933507654323507,0.7279744854681798,0.07352052159569251,0.10817271496677694,0.2215263362311616,0.13928729022853883,0.14529067755117003,0.21698336569449783,unknown
Q9CZR8,0.12584759914250498,0.14687646474354554,0.11339735159804275,0.13493076574985985,0.694475734698329,0.3292138191787309,0.15284068861334682,0.0517337030995882,unknown
Q9CZU3,0.1919011633928854,0.26850535455246083,0.07598241635967214,0.12231487697228073,0.2209948941978265,0.29203651112568,0.17755550988736807,0.2764436677521594,unknown
Q9CZU4,0.1660260573962075,0.2476965769487736,0.10424236377829336,0.22248119609590206,0.5429903810096651,0.29199454656250257,0.10228268901248919,0.06964740592376242,unknown
Q9CZW4,0.23286537082939507,0.4053983134589828,0.1678060563974264,0.28754335682367876,0.38826031094307506,0.20519473809010488,0.08153931932352285,0.05956742845111372,unknown
Q9D024,0.15999208577401655,0.3319926397011282,0.10131428225292723,0.313151654477451,0.4627050078667783,0.2780977195516049,0.08814813346677361,0.025972693731571125,Endoplasmic reticulum
Q9D0L4,0.1373437899631479,0.4590396073754397,0.1448317489402609,0.4366997507140593,0.4751541471338075,0.128746679310684,0.04489095604778522,0.00035549734215609765,unknown
Q9D0M3,0.050201422474373196,0.08534891536353974,0.0389713955994631,0.1480645863296579,0.8570467144978468,0.38600114842900124,0.130286181937134,0.013767519817188953,unknown
Q9D0S9,0.07824593788845915,0.12579582884455615,0.0423897128103127,0.11612659424362926,0.8312783967491351,0.37060298814184983,0.15121257369796762,0.021986160466805165,Mitochondrion
Q9D1B9,0.18457756549010715,0.17812830988228784,0.07901277338897057,0.12421399335151194,0.7425667612118775,0.3277316051201238,0.13022309545162158,0.025030914639367456,Mitochondrion
Q9D1E6,0.2604482157666057,0.40894602767630145,0.06599893416388937,0.21406835578268907,0.30418654166341924,0.23051207271999327,0.06759588112142514,0.19143906859817147,unknown
Q9D1G5,0.5159251866381713,0.6400026933507122,0.16372678103935365,0.2355665391457647,0.20417269989096778,0.09911084746983019,0.07355070480140119,0.06723968723558374,unknown
Q9D1L0,0.047278167150856296,0.0908184035042363,0.014083715371970682,0.16898779028117403,0.8376760197299987,0.45363644399921194,0.0600593900022624,0.014491737293701349,unknown
Q9D1N9,0.09146946345316846,0.14886577034008527,0.05572822654582615,0.1444334973346619,0.7765520474564345,0.36155782371476575,0.12269357933719284,0.03443662612542176,unknown
Q9D2N9,0.2279011762255632,0.47113159852068137,0.3893221595460076,0.2553481522553707,0.2272775276081633,0.12349699085694542,0.14539292446688093,0.0783610496650235,unknown
Q9D4H1,0.4707504936202561,0.5156030751573617,0.23483553145540959,0.16378125273160077,0.1936050725309552,0.13766809317144518,0.15329435232735805,0.08975023661142971,unknown
Q9D554,0.11220673621988289,0.1453813827915278,0.05187115344261555,0.09837997928946317,0.22734069918597452,0.21228829832519264,0.4725671813254817,0.23782070572697614,unknown
Q9D6J6,0.16257926776352563,0.23631720478818222,0.07994016886138877,0.12632290786838402,0.6552667841347943,0.34682699212885915,0.14012597659744638,0.037342488505405905,Mitochondrion
Q9D773,0.10681837615170037,0.15393107540639805,0.04974914882233037,0.14144395505352098,0.762857752524533,0.39500231612731446,0.09726679763368443,0.030175942925171884,Mitochondrion
Q9D7N3,0.0629690349390234,0.09442340675465323,0.044674622068674376,0.13708199863715667,0.8740804694637512,0.3642628444281091,0.13805002607905026,0.012966920005756909,unknown
Q9DAU1,0.23936608276064666,0.2994655123865371,0.1952308508135829,0.25843117784693675,0.3514899150227168,0.2078539342899268,0.14050450747758741,0.08810230677762246,unknown
Q9DB43,0.1971359533672727,0.3548133915065688,0.11267283175560641,0.36564352883177087,0.3956179627281913,0.24374232739306712,0.06511194413489,0.02880638104381148,unknown
Q9DB73,0.07446810835584676,0.15709007167643127,0.06882993785936883,0.207836282466445,0.6609853012939428,0.39962362074058155,0.10250491504475946,0.027595734816118794,unknown
Q9DBS1,0.2672075646151435,0.3916760167535811,0.15094383882810292,0.29256582135222176,0.3691376467448695,0.24256311670109762,0.09622908213462449,0.021132939671941995,unknown
Q9DBX3,0.670984873453839,0.6962649854425774,0.1871189333545098,0.20763134981188483,0.16231396053430866,0.0774783713643466,0.06506858939745691,0.02981182912998335,unknown
Q9DBZ5,0.10885960148095077,0.15121542726522982,0.05871856449992593,0.061890437013653855,0.1031497787162937,0.10063199741160317,0.20652622884860927,0.6224188988413044,unknown
Q9DC29,0.27092486722020964,0.4481568245895318,0.12255635788155946,0.23866340300837,0.35357544184013656,0.21980940055883785,0.08751884272966474,0.09019205385712117,unknown
Q9DCD0,0.22363995815720836,0.3356141205790448,0.18447632390063345,0.19641266641889127,0.2703897420501643,0.14793619064114438,0.13508940867065886,0.23868921194328502,unknown
Q9DCL9,0.3171671000009931,0.31962452574618205,0.08599582351789684,0.11362515766653666,0.12074464123137747,0.13723917381153194,0.16096352066779945,0.38861557294848276,unknown
Q9DCU6,0.13657975481978482,0.3245039265493524,0.01614817988481592,0.11977863970570814,0.6763729213728418,0.3321273219584107,0.1009916286205,0.07665087679096085,Mitochondrion
Q9EQQ2,0.2575046556580017,0.38572667068277794,0.14489140445269422,0.3329989136687397,0.3884296925810392,0.2562236427056446,0.05986957078618766,0.0,unknown
Q9ERE7,0.2148536602999411,0.35839010979156327,0.07254905765505484,0.35883537150713823,0.43713427708871777,0.24484807544612452,0.053952196993836264,0.025678697361895455,unknown
Q9ERK4,0.19250822622420197,0.26178004206894323,0.11073894847174647,0.10356854968944697,0.12367788908370193,0.1002971294303551,0.06872673106378929,0.5679409795721363,unknown
Q9ERS2,0.1008183648575684,0.13526673047345658,0.04823316575722571,0.11852230147547693,0.8155112579293882,0.3859776565554647,0.14298038838451485,0.0052321465549686795,Mitochondrion
Q9ESD7,0.36926706007523846,0.5434680942747394,0.1505462744635668,0.23094704155858198,0.28895797440979365,0.15079246538209065,0.07055013863230285,0.10184529070454162,unknown
Q9ESP1,0.25257450177068835,0.36162176555937164,0.20924674976866198,0.23909006515734033,0.3643170703444528,0.21389158173157133,0.13084653234854315,0.06309954760373371,unknown
Q9EST5,0.11036013581734753,0.16159971552602717,0.048453203224252825,0.09521323941752677,0.20023771468412643,0.18000578703304307,0.07033148102968703,0.575367338085766,unknown
Q9ET30,0.31209738996140546,0.4829523549800808,0.09105674062028524,0.26431066655825325,0.6009984103697941,0.14481024470642592,0.0193737119973431,0.01607754166997559,unknown
