,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q99LR1,0.47455274216754756,0.46007883614270223,0.12807242383324485,1.0,0.7220580441678727,0.7181374252012531,0.1766278079319414,0.0,unknown
Q99N87,0.6639939877289547,0.5557048392154621,0.0,0.4464585786879446,0.3456891646857178,1.0,0.3193655864697503,0.7776947524940487,unknown
Q99N94,0.2808399437022872,0.38083540157629525,0.0,0.562896392101538,1.0,0.825318376039913,0.08908855152970527,0.44129947347343096,unknown
Q99NB9,0.1258963520977558,0.1551204562355395,0.0,0.23598860233465085,0.2869130555690179,0.5859286861622631,1.0,0.6435567912781232,unknown
Q99P88,0.16888337163328204,0.20453022554162892,0.0,0.435227214070307,0.40676610299978244,0.9592075745804113,1.0,0.008673200780123066,unknown
Q99PU8,0.1146548172732208,0.11508979949576437,0.0,0.36373514598427076,1.0,0.8325048899540675,0.24279175400880962,0.09003358535919874,unknown
Q9CPN8,0.8570645159404875,0.6097494171441794,0.0,0.5596576173791312,0.6768295284535525,1.0,0.481148967622557,0.4728818965944241,unknown
Q9CPQ1,0.05085838578157089,0.04577254258843901,0.020769007764570867,0.1585245399260513,1.0,0.5388046576866798,0.3177790283481873,0.0,Mitochondrion
Q9CPQ3,0.09498913125875716,0.1756153304536793,0.0,0.30420419242294683,0.8658948182009121,0.7682028877487119,1.0,0.25592740932370395,unknown
Q9CQ40,0.056873415132064994,0.0667472487366026,0.0,0.22275498064696292,1.0,0.601898953312012,0.16700732779088245,0.0003693853771229073,unknown
Q9CQ54,0.04101090883142933,0.07618092843193,0.0,0.2462863951803149,1.0,0.6055833174555839,0.17824261139366865,0.07208595003379561,unknown
Q9CQ71,0.4400587810910001,0.40729296973707046,0.0,0.40413158775035196,0.2849228288824541,0.7761180323920892,0.17328957717133378,1.0,unknown
Q9CQE8,0.12338720533454575,0.1498998718313468,0.0,0.1867425815329969,0.2515867322441459,0.30773638794963404,1.0,0.3911720231786101,unknown
Q9CQF0,0.1109371661375741,0.15555574039628928,0.0,0.29876262070849385,1.0,0.7543648269745395,0.3291925490251544,0.06562333585322004,unknown
Q9CQP3,0.03997109847413259,0.05667603748010692,0.0,0.28968169595557614,1.0,0.696944919683064,0.10829367588707385,0.07396105457199759,unknown
Q9CQS7,0.10797526990210747,0.1440976304784213,0.0,0.10455868705510664,0.10654347262697851,0.13700703429167746,0.03332040226192169,1.0,unknown
Q9CQV1,0.0841521746249233,0.10054142845708518,0.0,0.3097982171051049,1.0,0.6031586932437449,0.15699709397121717,0.23488816279958022,Mitochondrion
Q9CQV5,0.038529768023117944,0.043320874327405556,0.0,0.2263196724068167,1.0,0.5733713347484728,0.12597748926864047,0.0038996416482255897,unknown
Q9CQW2,0.4892201691291167,0.8200542895609354,0.1848352612545614,1.0,0.37404269118899724,0.12197051169183032,0.0,0.059617656603537544,unknown
Q9CRB9,0.048366462501026324,0.07306077682269096,0.0,0.2840953940307252,1.0,0.6912598167868231,0.0900045181502605,0.02712587785776606,Mitochondrion
Q9CRC8,0.35024361774366064,0.39053996481041753,0.0,0.4286524528284644,0.32757829991949877,1.0,0.5521853433496954,0.9632564525323238,unknown
Q9CWR8,0.13888495506082452,0.19813369584190785,0.0,0.17467421184593973,0.11616222609062565,0.8335154371927963,0.14052090344835513,1.0,unknown
Q9CWW6,0.24165274075351575,0.2518113122331727,0.0,0.32754363165871586,0.375959425085839,0.8200165424428055,0.6257446632994718,1.0,unknown
Q9CWX2,0.06909218956814409,0.11992332854197303,0.03603338002075177,0.32011559426261704,1.0,0.7220932218430604,0.2940955555583091,0.0,Mitochondrion
Q9CY16,0.27587058183851276,0.2596987563713403,0.007335526668534289,0.4543826878749922,1.0,0.5624222859296744,0.037084211556135276,0.0,unknown
Q9CY50,0.16979483536703993,0.5920763545768106,0.18640829495748512,0.9780780349402928,1.0,0.7921998283499629,0.22843390426931878,0.0,unknown
Q9CYG7,0.3392229071866086,0.5154049159519288,0.0,0.49956767048710793,0.63844964487905,0.924793988280602,0.5639427830135516,1.0,unknown
Q9CYI4,0.1624429131501578,0.14339389515027365,0.0,0.20703215861112031,0.2034049776604058,0.343355780718166,1.0,0.4717546189738396,unknown
Q9CYL5,1.0,0.5922839763062904,0.1676166570073843,0.36805036655559087,0.19387966771641116,0.08687307075413636,0.04046294940132259,0.0,unknown
Q9CYN2,0.21245372556708542,0.3656717989426701,0.21736648224248575,0.9609030474078981,1.0,0.9017778513141822,0.38276938837549745,0.0,unknown
Q9CZ30,0.1397166163723551,0.11611296367412206,0.0,0.0890198071489667,0.029763261900844117,0.06308022452681844,0.05330547929138638,1.0,unknown
Q9CZ42,0.3742778065974841,1.0,0.0,0.25122323971973176,0.36134293393033384,0.3025277620160922,0.29328783117437246,0.7136489470549923,unknown
Q9CZR8,0.04093514739132821,0.030342406081900034,0.0,0.20970683997599365,1.0,0.6144723277973104,0.18828488255728587,0.009815657485128122,unknown
Q9CZU3,0.25749649564244115,0.3077587812787088,0.0,0.31526624039871515,0.37961119856634795,0.8126416516222155,0.40625188459604566,1.0,unknown
Q9CZU4,0.14441571882228774,0.2082576527120408,0.0,0.5876432791675018,1.0,0.7087248142173176,0.11921903997752822,0.09589632223155617,unknown
Q9CZW4,0.28361669540243994,0.5203577337441662,0.0606879383287143,1.0,0.8108813075477564,0.5193270901537027,0.004259152488243656,0.0,unknown
Q9D024,0.2104044227828631,0.42117016006645797,0.06783724036232629,1.0,0.9286815841343338,0.7629166822387867,0.15488665624131903,0.0,Endoplasmic reticulum
Q9D0L4,0.17386987354595496,0.4703653190236845,0.1574386974699959,1.0,0.6884583365225678,0.2599036285256875,0.08436675468669463,0.0,unknown
Q9D0M3,0.023658899750395906,0.04330800933209731,0.006047771084744891,0.2516910171229647,1.0,0.6180286992994932,0.17564264709322638,0.0,unknown
Q9D0S9,0.045898168097463485,0.07140031616912514,0.0,0.18955905766733924,1.0,0.6074167299258669,0.20773349532384153,0.008648988434321946,Mitochondrion
Q9D1B9,0.16848958002448294,0.11715162696989621,0.02191553272341538,0.21766613277284597,1.0,0.5919467494599654,0.18081882010591369,0.0,Mitochondrion
Q9D1E6,0.6192185029662689,0.8303489455985881,0.0,0.9994490025224189,0.8816387219673302,0.9428897876243337,0.1343387098105558,1.0,unknown
Q9D1G5,0.9990213407454751,1.0,0.07593892107048769,0.7735785837080924,0.3025045095279856,0.1180193228877406,0.0,0.06319309445784839,unknown
Q9D1L0,0.03730809631931367,0.0648714083465332,0.0,0.30996319953999546,1.0,0.7530259640690902,0.08225071231422901,0.01813539147058122,unknown
Q9D1N9,0.05205189147513319,0.08623706729369765,0.0,0.2534683623775364,1.0,0.6301049399462798,0.1615326323132151,0.025684094952638698,unknown
Q9D2N9,0.23180694075234828,0.73571369868586,0.5847249027921867,1.0,0.3351515841328797,0.12813926284140795,0.19583897184895852,0.0,unknown
Q9D4H1,1.0,0.8110197982208904,0.07215057136111228,0.3937391402620596,0.1375660234147528,0.13214318737515146,0.16554097978416368,0.0,unknown
Q9D554,0.1023524485135604,0.11003912106833877,0.0,0.20070010227118834,0.32475258334351265,0.44391879844542687,1.0,0.6576640528383637,unknown
Q9D6J6,0.1384182519986339,0.17979682116495777,0.0,0.23415959800302352,1.0,0.7126304254751051,0.20710776883479862,0.009673911446879228,Mitochondrion
Q9D773,0.07748343516137678,0.09848267624879772,0.0,0.25638012608971555,1.0,0.7086776954910633,0.12389238746804504,0.021839860397052772,Mitochondrion
Q9D7N3,0.03796575582043877,0.051575995310522996,0.012628545126314837,0.22751466818730945,1.0,0.5706346138625877,0.18544138401131358,0.0,unknown
Q9DAU1,0.2406046620442915,0.24808854177567102,0.0,1.0,0.7825745322226687,0.5479794750048819,0.141099884313017,0.03287876152501658,unknown
Q9DB43,0.2316269430175586,0.3800195688926553,0.06454512398182491,1.0,0.6544327903672441,0.5494817628163106,0.06520204692447158,0.0,unknown
Q9DB73,0.02702745574404095,0.10190867706000593,0.005059464181221259,0.4566555526784567,1.0,0.8317735163846866,0.13956646385837793,0.0,unknown
Q9DBS1,0.4637668022011862,0.5644739403702359,0.1798316500318495,1.0,0.7809649240269487,0.709299596019806,0.2086635606081144,0.0,unknown
Q9DBX3,1.0,0.8211338248008109,0.16482463081937718,0.5138114741280778,0.20457830613631361,0.10356119582732357,0.0606685839333243,0.0,unknown
Q9DBZ5,0.04852703396587916,0.05943817641378115,0.0,0.050707060890022325,0.05578667419733612,0.09117463414161223,0.21421481813990076,1.0,unknown
Q9DC29,0.5103243943442236,0.7895528701290718,0.0,1.0,0.9175713953893313,0.7536866015291315,0.07811032598681987,0.23551227210990644,unknown
Q9DCD0,0.20203647742452266,0.34815768630345206,0.0,0.6055676468767834,0.46447266872337634,0.23880725269563638,0.1338644209052379,1.0,unknown
Q9DCL9,0.34306132291854335,0.25942722756108166,0.0,0.18440978347152975,0.08992960564855708,0.20388355921980952,0.23464327264910934,1.0,unknown
Q9DCU6,0.16204407114650357,0.32740040380452057,0.0,0.2665833793986095,1.0,0.6798825609144211,0.18076699363349233,0.18563967249799432,Mitochondrion
Q9EQQ2,0.4293511482133502,0.5188560858710305,0.2075577215936492,1.0,0.7383656484945158,0.6800757929281587,0.1490140351020047,0.0,unknown
Q9ERE7,0.2743491004201155,0.39928197626919193,0.017810864253924155,1.0,0.7512022696861919,0.5685500711291005,0.04843577443058269,0.0,unknown
Q9ERK4,0.09279860666338738,0.11060519718619914,0.0,0.08711652137496174,0.04370845272190355,0.06149260390025268,0.007102393679805007,1.0,unknown
Q9ERS2,0.09821163159661837,0.10725022635201541,0.033613033602449834,0.22077499434978418,1.0,0.6569730829689998,0.22073020497378346,0.0,Mitochondrion
Q9ESD7,0.7923426167739583,1.0,0.07212379172566727,0.9324970982923335,0.6727648583960505,0.40443382639399744,0.0,0.2998764027035235,unknown
Q9ESP1,0.4133135100109605,0.5423643096233439,0.1734286853462907,1.0,0.9496665403093373,0.703004422204359,0.22466699838292334,0.0,unknown
Q9EST5,0.0614935167542992,0.07939686263436464,0.0,0.11619336826824316,0.1669998084194155,0.21912696070493157,0.05668789263171713,1.0,unknown
Q9ET30,0.43150119386186125,0.549632893190281,0.07513917713178271,0.6813220368409622,1.0,0.30719564207732397,0.0,0.005294882581780977,unknown
Q9JHI5,0.12299699769881856,0.11193325936209339,0.0,0.30334896330368577,1.0,0.6807444735726959,0.08994878006482215,0.034293417190726184,Mitochondrion
Q9JHW2,0.08479279750662196,0.11933425555867737,0.0,0.11120712521792486,0.18501852033751387,0.10609878782033279,0.023350959834217085,1.0,unknown
Q9JIF0,0.09670559519766266,0.06113493125169221,0.0,0.04293868339965664,0.01877570657342338,0.02947236787221965,0.02365663739806034,1.0,unknown
Q9JIF7,0.06336503901737675,0.2742169101603652,0.0,1.0,0.841681420231869,0.745091874844163,0.10105237430344341,0.27950762136015006,unknown
Q9JIG7,0.14359277484645724,0.8098248738539275,0.03312900149683485,1.0,0.2025659678204645,0.08376337951336706,0.059384906728345135,0.0,unknown
Q9JJT0,0.058330550867598134,0.32466881456789476,0.0,0.2499241236195394,0.19058850541810418,0.6239336280251346,1.0,0.7628356662161042,unknown
Q9JKB1,0.07188472255645545,0.09194550186505229,0.006095925590521133,0.06872915602710382,0.043031524666224945,0.040793551506315,0.0,1.0,unknown
Q9JLN9,1.0,0.9934944038524316,0.3935125470104368,0.9607652359057954,0.22270462037397717,0.11371559612954107,0.7322611654430378,0.0,unknown
Q9JLQ0,1.0,0.5512206608938356,0.0,0.4149235785837013,0.27304266060595633,0.8153507567753789,0.40210803122268524,0.28419876013796436,unknown
Q9JLV5,0.31636021782911244,0.48333230340253625,0.0,0.617318795363965,0.45115545527475004,1.0,0.708784174714778,0.989477133760187,unknown
Q9JLV6,0.23669080240934526,0.3218511504338536,0.0,0.2652699323098947,0.24923251905358132,1.0,0.4560178018191542,0.5936567822998512,unknown
Q9JM62,0.6151136549607844,0.7968813942452391,0.23560392377834663,1.0,0.7936376086745575,0.7495484344222428,0.20482650532859306,0.0,unknown
Q9JMA1,0.1606810125863087,0.15468739014513322,0.0,0.09596729361771796,0.04049215969443689,0.052348418649835825,0.0035310027640039726,1.0,unknown
Q9QUI0,1.0,0.9402654203444566,0.0985566848973243,0.4009569068797033,0.14049870306973203,0.0769669053744916,0.0,0.3014666923949224,unknown
Q9QUR6,0.04844904301900789,0.05022001405401419,0.003146703336543447,0.024391236777597167,0.01531586280381331,0.01308723588564374,0.0,1.0,unknown
Q9QXV8,0.8498989927235974,1.0,0.23984019073716806,0.6583665015774668,0.3597590132047226,0.22110290639774677,0.09317688098948047,0.0,unknown
Q9QY76,0.5732254626979861,0.7170535957703357,0.12948447445373804,1.0,0.5922435515727988,0.399137731283936,0.042034481594717794,0.0,unknown
Q9QY93,0.12574460424850412,0.10057354001980331,0.008425010750851739,0.048232296425470514,0.03396655423649496,0.02665673698605062,0.0,1.0,unknown
Q9QYA2,0.1066103921274965,0.08194316134153079,0.06775587974148578,0.3107619211898086,1.0,0.5975597706101908,0.30247262317771656,0.0,unknown
Q9QYB1,0.9309635726560113,1.0,0.15056387990939765,0.5178709351291526,0.19037798434697184,0.04681598466548826,0.0,0.2552246615488106,unknown
Q9QYF1,0.4172445856628368,0.5370420869776185,0.03755401121048135,1.0,0.6086006129527417,0.8846688786758,0.026081792970925277,0.0,unknown
Q9QYJ0,0.6697045119354174,0.5777211370638647,0.0,0.6578489407273068,0.429727758044703,1.0,0.6269239732410876,0.7215493863666027,unknown
Q9QZH6,0.09388996727271645,0.13186067087222958,0.0,0.2987574880483244,1.0,0.6066163185733857,0.11280263991451038,0.035999290937598634,unknown
Q9QZQ8,0.05722580107225474,0.08071177111815818,0.0,0.0937317566952024,0.10194820750825599,1.0,0.2534056512692177,0.09508906949586311,unknown
Q9R0M6,0.7754591113591535,0.9000578983800349,0.2871191186907328,1.0,0.6653925408411953,0.3945256161189915,0.0,0.04297598886165648,unknown
Q9R0Q7,0.07582723674108179,0.08203837822511932,0.00013432998527876947,0.04835263171707497,0.024496875945906056,0.02071513452707232,0.0,1.0,unknown
Q9R0X4,0.14025934406299667,0.15286111779398062,0.09488082005220487,0.41391679899983075,1.0,0.6191738167190189,0.22257212270300245,0.0,Mitochondrion
Q9R190,0.12259373743771848,0.06679479303342722,0.0,0.06683460040025443,0.08167574001197743,1.0,0.19315218757693528,0.31115186422981744,unknown
Q9R1C7,0.16490916045454254,0.18919343198470023,0.0,0.20386932755771933,0.504087083280671,1.0,0.8508364349680241,0.6363567418472891,unknown
Q9R1J0,0.3630970217043804,0.5879165796226516,0.057850111925842586,1.0,0.7407080956928493,0.687853951318844,0.11382061379071322,0.0,unknown
Q9R1P0,0.07438462867653518,0.06490930310993927,0.0,0.060036034414620305,0.03816826475458743,0.06262381578983432,0.06147929343761415,1.0,unknown
Q9R1P1,0.12027071842738295,0.176675679256738,0.04999755806966217,0.2291638867588543,0.1310247139547663,0.13835044879205496,0.0,1.0,unknown
Q9R1P4,0.08494598288733625,0.08725101440946517,0.0,0.057981018043399196,0.05689007782816622,0.045900205415597986,0.009840529433678967,1.0,Proteasome
Q9WTP2,0.9525859487607395,1.0,0.6281389121467121,0.7162245114392413,0.30362772877154,0.19033958678050972,0.13168607380475209,0.0,unknown
Q9WU78,0.23369250107378625,0.22079791470520874,0.0,0.30546429410988296,0.23624726430492393,0.21380477254257232,0.17331874030865219,1.0,unknown
Q9WVE8,0.319967409585441,0.9833168407529336,0.0,1.0,0.5846285836794837,0.27260589225097553,0.2959928325989635,0.13033002279666153,unknown
Q9WVK4,0.4992260040368886,1.0,0.0,0.9522286793142777,0.3393257754395162,0.9713506257533985,0.07324390255372709,0.00479196849453319,unknown
Q9WVR4,0.23492967708558263,0.2645861182916564,0.018884175843467244,0.2194810613418382,0.18525915735648527,0.19971267761906286,1.0,0.0,unknown
Q9Z0M6,0.5354845180171829,1.0,0.0873872900758808,0.9432400692298814,0.48895164358144333,0.3433847762878559,0.0,0.23500921725514773,unknown
Q9Z0S9,0.2905890872034903,0.477240265025379,0.0,1.0,0.49222396670452445,0.4734272515611321,0.09889681044232643,0.07541564574132988,unknown
Q9Z1D1,0.07349840393780761,0.0786581018262757,0.0,0.10948152522522503,0.0865238947715811,0.0818264113151512,0.08011585657837182,1.0,unknown
Q9Z1F9,0.03102092253238956,0.1410803602397519,0.0,0.022170654194030016,0.009960929886004902,0.02509132918272068,0.042000775666825745,1.0,unknown
Q9Z1J3,0.18527861996409245,0.1981410470698938,0.0,0.3893754347122001,1.0,0.6779080781514303,0.26770070027259985,0.14739077015406893,unknown
Q9Z1N5,0.13978566560756098,0.1765858935104207,0.0,0.1904601639345175,0.16721808641078423,0.5524815899011212,0.7026191214131694,1.0,unknown
Q9Z1P7,1.0,0.8887997978735827,0.0,0.5939381310379299,0.431121844266233,0.3554265259293512,0.15553599049280903,0.48229509987148045,unknown
Q9Z1Q5,0.40888795978458264,0.5211180361591999,0.12548547085419384,0.3533279456375635,0.1269591914259017,0.031436925973416886,0.0,1.0,unknown
Q9Z204,0.12729622502145924,0.10154324045886111,0.0,0.09279598196169167,0.08676195420828563,0.2715331433273311,1.0,0.21402921638777106,unknown
Q9Z2I0,0.3961707626830558,0.6254671382207897,0.11437492007272394,1.0,0.8908025818386425,0.7464008540393521,0.2288611460975884,0.0,unknown
Q9Z2U1,0.16698032431201448,0.0978697880842204,0.06413853900530163,0.059046873617996605,0.017720501632263,0.021675790939851718,0.0,1.0,unknown
B2RWW6,0.1412285047983257,0.4501787279588732,0.0,0.6285100800739931,1.0,0.9884859663412303,0.9060575095214182,0.1792435001857489,unknown
E9QMX3,0.6360921450237568,1.0,0.0,0.6947558067186564,0.44003034246122663,0.6008472787519289,0.10458683868044326,0.2510961311575693,unknown
Q3TDH6,0.06696518164541931,0.11669671025613963,0.0259591911474117,0.2986360010100433,1.0,0.7757149033949026,0.07835883798314959,0.0,unknown
Q3TF18,0.015591557701074054,0.1043263389336852,0.0,0.013478601969790309,0.13530810825882908,1.0,0.36978359384011733,0.0892778189565276,unknown
Q3TG52,0.06283134005689471,0.09034630149041578,0.0,0.1377372915265905,0.5346701248654855,0.2956280100823413,0.05638125838106339,1.0,unknown
Q3TIX6,0.08347347296838488,0.06082449335997183,0.0,0.10901945108234765,0.12934922344908725,0.26532417677776254,1.0,0.20562320584621607,unknown
Q80UL3,0.057300667590143774,0.11220926393732823,0.0,0.07653861960189444,0.04687691434300229,0.048362909133454916,0.012966224350934431,1.0,unknown
Q8K354,0.11190533761557833,0.09840057487243303,0.0,0.08381492963598637,0.10905598534162117,0.12949457561803296,0.09389013422864367,1.0,unknown
Q9CX22,0.7386780241412021,1.0,0.1318209737290104,0.9005221449541259,0.3206061669625591,0.11151876777393385,0.0,0.6596147894817177,unknown
Q9CZK9,0.05293890398021753,0.06000121052846633,0.0,0.04297228257565082,0.030238937069113004,0.03257035508200729,0.006370744130488961,1.0,unknown
Q9DAE2,0.06199028908928714,0.06076372008980285,0.0,0.16773854505674435,0.13719556131388433,0.3994642755313665,1.0,0.15476208567259123,unknown
A2A432,0.06449406641045403,0.15234720128918783,0.0,0.1049941883442375,0.15148883215871828,0.2232794846815108,0.0720922335731068,1.0,unknown
A2A8Z1,0.433552436099451,0.913985848985916,0.5108822562730713,1.0,0.9873782834442484,0.21586784518724636,0.0,0.9835628971092961,unknown
A2AGH6,0.5395782396711466,0.7636929767909396,0.09739054789916812,1.0,0.700447626941475,0.18416596675156133,0.014784116386015627,0.0,unknown
A2APB8,0.08347683666694884,0.07000012857801992,0.0,0.09531585077270387,0.11682970527269992,1.0,0.5398967524027963,0.11161841435584757,unknown
A2AQP0,0.7357429091032148,0.8795300238243133,0.3673069488083737,1.0,0.608984969876299,0.2072352677193865,0.08436187172463562,0.0,unknown
A2AR95,0.7929350415724534,0.9181479661055506,0.09074077772714102,0.9815144066847865,1.0,0.8450233871283169,0.10582227385945399,0.0,unknown
A2ARI4,0.8492262396812091,1.0,0.12283667372405004,0.9539632659528391,0.48997816147539425,0.38120123852239796,0.0,0.3820925482002775,unknown
A2ARZ3,1.0,0.9739213807217967,0.21625355382771896,0.7989499445273253,0.4203748351623045,0.19429872470442208,0.0,0.0,unknown
A2ASQ1,0.39358013908771655,0.5375405733961421,0.2166608794101366,1.0,0.8600791390297402,0.5229568388520706,0.16533073587447508,0.0,unknown
A2ATU0,0.0499170100693026,0.06667559180446965,0.0,0.25567892303568374,1.0,0.6866042332545961,0.11303814769881018,0.019332815215529542,unknown
A2BDX3,0.15220113728712656,0.11914635476381108,0.0,0.11649463017027313,0.13040408906102616,0.7454060028936095,1.0,0.3343873652999164,unknown
A3KGS3,0.0,0.27795040753023276,0.11399059780782814,0.7665562842133351,0.6635939403132054,0.4837297327226241,1.0,0.4041881196596991,unknown
A3KGW5,0.42167538320267817,0.5861192620674804,0.0,0.8837510946401053,1.0,0.9984678336908629,0.23660594780060654,0.6486779970718243,unknown
A4QPC6,0.1948659872951903,0.25822092891163795,0.0,0.2630032606053766,0.5156228872608943,0.3901862343114937,0.08605364226119512,1.0,unknown
B1AY10,0.388279865046642,0.5766178434829957,0.0,0.6442586807708606,0.607712687919805,1.0,0.6209662056856399,0.6888944983590973,unknown
B1AZI6,0.1704428870400952,0.6864799979278023,0.0,0.8497869937252093,0.20486636144267611,0.7867322775715311,1.0,0.5833153299473722,unknown
B2RY56,0.05173145795528385,0.10427873865897526,0.0,0.16486418031892425,0.2762738588051368,0.5542560198704689,1.0,0.6660751378426114,unknown
B9EKX1,0.7270477140380124,1.0,0.0,0.6186556732353097,0.24750240512829705,0.28592007702307426,0.02249735798652998,0.09364037705645548,unknown
O08582,0.1655791943791873,0.2931881450238808,0.0,0.317787493066942,0.2962352572826305,0.3729618826791177,0.3441245268551595,1.0,unknown
O08585,0.0,0.06271203336912501,0.005716372676521691,0.5308234469834613,0.5496113410504623,0.10136801143443262,0.06471138401386373,1.0,unknown
O08602,0.8195773570676322,1.0,0.09674141148491905,0.7123300190411076,0.318986976395998,0.1312555473565472,0.004871497036364931,0.0,unknown
O08688,1.0,0.6151890296636647,0.0,0.3363844151129011,0.1253712785729919,0.05524000122477592,0.13372186024467844,0.2600944129760588,unknown
O08712,0.9793397622996937,0.5527500182916184,0.0,0.5614090017283564,0.5772981384985916,1.0,0.5946243060532469,0.17567152386290363,unknown
O08738,0.09618455605858026,0.10163272532518233,0.015874584622498827,0.059943399154477,0.02863378585447725,0.018897961708449235,0.0,1.0,unknown
O08784,0.23462516730939412,0.4420659493815159,0.0,1.0,0.6044127365399558,0.6209545855317202,0.4093664516874897,0.5106058555523127,unknown
O08912,0.22606089661574946,0.3022652973312154,0.18249425251001122,1.0,0.6187489561188573,0.46166231089020376,0.13442876031769604,0.0,unknown
O09012,0.47343014596680666,0.4466019094511361,0.0,0.33572095704056876,0.24976379170829227,0.2927056261502738,0.11504629862937082,1.0,unknown
O09043,0.3577857223200877,0.6499054534191805,0.38174252756859994,1.0,0.4084365703411763,0.12453592889477183,0.06336434949505204,0.0,unknown
O09044,0.3981552025518622,0.8296015229814393,0.0,1.0,0.8843160782189275,0.6939405819781268,0.22903138605540246,0.17387013381653985,unknown
O09118,0.0,0.29954809399296956,0.00989619425704762,0.43656943753202915,0.26883321043640135,0.12121689768672493,0.24999637923335347,1.0,unknown
O09172,0.45724180400368236,0.6329452280933661,0.0,0.6224453678993123,0.4030568050723514,1.0,0.22721386194364646,0.9417540408817799,unknown
O35083,0.26600972785970983,0.460223762577412,0.1267234126576652,1.0,0.6461791511760113,0.6522658550445083,0.14147074303788623,0.0,Endoplasmic reticulum
O35114,0.8109762158954484,1.0,0.19288973329595896,0.8600060153839784,0.34924800540614076,0.11037713854001852,0.008573982599982013,0.0,unknown
O35143,0.05519202476083169,0.08950182747568583,0.0,0.23294898890317753,1.0,0.7322493471968473,0.2101334608636923,0.18465848221700493,unknown
O35153,0.1511927419978683,0.3323086661586064,0.06959848854904349,1.0,0.7155090441461406,0.40515983549518997,0.0863365410002001,0.0,unknown
O35166,0.6982635728431403,0.7078032383687121,0.0,1.0,0.651017385512306,0.5410120108266581,0.12593413237009873,0.10426740076753029,unknown
O35326,0.09882200781498814,0.06696802915223998,0.0,0.08014238046370413,0.09812812974918048,0.1356120867820234,0.1335438346110866,1.0,unknown
O35387,0.3466901737532314,0.2845128471692585,0.0,0.37920402044313556,1.0,0.774743447469399,0.09527844642817417,0.04463399432739657,unknown
O35566,1.0,0.6911085762808299,0.12088895112993632,0.48649399395442217,0.2519694727318659,0.18714252428608058,0.0,0.0882011227841355,unknown
O35593,0.15109382180197747,0.14709411081363313,0.0,0.1280677027114031,0.045724463818074663,0.10468909131484198,0.11126715336830928,1.0,unknown
O35604,0.5644719132065507,0.886621969222577,0.10674220867664455,1.0,0.30765827761708747,0.06920263237314343,0.0,0.02109289471033272,unknown
O35632,0.7875698305219376,1.0,0.10638897235123018,0.8297557130555075,0.5493519819256653,0.32654682043460964,0.0,0.18870528476983764,unknown
O35658,0.04389624336672705,0.06935391361853317,0.0,0.3075604737901892,1.0,0.6559521686293588,0.06500133059987945,0.0,unknown
O35737,0.18730849359185026,0.13880843170071544,0.0,0.13434097215725013,0.11626509019523294,0.27211199951387227,1.0,0.9392775921215062,unknown
O35943,0.6763615843397164,0.5487448834379849,0.0,0.8897520728046694,1.0,0.9692313784398143,0.379661462191026,0.07145235664937369,unknown
O35972,0.03707215639600708,0.07246416303465787,0.011335766849032751,0.2653859734657858,1.0,0.7574805215802642,0.08207740763466939,0.0,unknown
O54782,0.8754946082507711,0.8196576103285548,0.323341817723078,1.0,0.35690218392140016,0.10195638942318404,0.0,0.027123509730168045,unknown
O54825,0.03645624673253571,0.08755923716433599,0.0,0.11796954696924396,0.11705924722085051,0.27373591605743064,0.08866623837704088,1.0,unknown
O54879,0.0,0.14273804517489172,0.11863340531906283,0.16779440902988252,0.14930591478567676,1.0,0.30019610804793223,0.18702724800772258,unknown
O54931,1.0,0.877463941509564,0.16180016714804824,0.6514490682209281,0.31485847130197336,0.5206191688991418,0.0,0.21181679653513033,unknown
O54946,0.21932788753811894,0.18560612817859276,0.0,0.28746404244449875,0.1921126179526253,0.8054931968932549,1.0,0.46500045815142416,unknown
O55100,0.4861405866999969,0.8687116440492845,0.4801037792796394,1.0,0.3464017504566121,0.10591424571767227,0.0,0.014840838830746548,unknown
O55102,0.19706534859026145,0.5495898918315075,0.2648679117476313,1.0,0.4077569049538791,0.11733309861933251,0.13955117364468025,0.0,unknown
O55126,0.0845521438176535,0.11762544737993696,0.0,0.2635804155171418,1.0,0.605450604884655,0.14418231358132552,0.0019386382425685314,unknown
O55142,0.026581408776134685,0.07430749106453638,0.0,0.2981627668085057,0.40839492020509277,0.3462134163107838,1.0,0.26936036848157713,60S Ribosome
O55236,0.8355159070422379,0.7111715286050191,0.0,0.3066374022710038,0.3864278299463356,0.5091466060231916,0.8695440388614224,1.0,unknown
O70251,0.2608561585945836,0.2746718902629557,0.0,0.3234439269737297,0.2551903828416902,1.0,0.20872375441407648,0.9840788328801635,unknown
O70281,0.04484733742899491,0.21592546290332587,0.0,1.0,0.47052478088496924,0.6193011236722143,0.05496069182483136,0.60591582736047,unknown
O70309,1.0,0.9055368227464325,0.19061302442302988,0.6895590969481827,0.5531617105432174,0.09796050901796952,0.0,0.0,Plasma membrane
O70310,0.33848115469228796,0.3139971240198157,0.0,0.347940024374166,0.28640678258972413,0.5046866483044922,1.0,0.4458726234545503,unknown
O70496,0.42598226095921143,0.5772028217284051,0.20907835781204995,0.63223718217917,0.2540320740916399,0.08478530016730647,0.0,1.0,Lysosome
O70551,0.28067846926537326,0.3090378894023213,0.0,0.3537066309089381,0.26433017009320264,0.45888575998817527,1.0,0.4728357920055981,unknown
