Protein_ID,CYTOSOL,ER,GA,LYSOSOME,MITOCHONDRION,NUCLEUS/CHROMATIN,PEROXISOME,PM,PROTEASOME,RIBOSOME,score,pred,cutoff,toppred
Q6DD88,0.005637296955683269,0.7880962491035461,0.01906760479323566,0.006099916907260194,0.004411740053910762,0.011234158300794661,0.09676139848306775,0.034335455391556025,0.0066811318683903664,0.027675023302435875,0.7880962491035461,ER,0.5644327402114868,ER
Q969H8,0.0034298856335226446,0.8366892039775848,0.00613689303281717,0.009888112894259393,0.0020712979094241746,0.002405413702945225,0.09992136433720589,0.03484619641676545,0.001699461787211476,0.0029122724081389606,0.8366892039775848,ER,0.5644327402114868,ER
Q86VX2-2,0.13338284846395254,0.2856212891638279,0.012363166737486608,0.019168535014614463,0.01722553453873843,0.04357696184888482,0.3902047947049141,0.04627846647053957,0.024861028679879382,0.027317387459333986,0.3902047947049141,PEROXISOME,0.5644327402114868,unknown
Q8IUF8,0.0005671098458606139,0.0007348664448727504,0.0004894526309726643,0.00020535587736958405,0.0015350497196777724,0.9439820498228073,0.0013728093581448775,0.0012178471952211112,0.008402575294894632,0.04149289755150676,0.9439820498228073,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96A19,0.07994031254202127,0.028554463293403387,0.02339624147862196,0.01874195341952145,0.0845489026978612,0.3801953159272671,0.05565759679302573,0.05687854764983058,0.1894033532589674,0.08268333319574594,0.3801953159272671,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q13769,4.7078123703414576e-05,3.065486927944505e-05,9.421716296031946e-06,7.890066374471871e-06,0.00014675453822832196,0.9968503564596176,4.46272383953783e-05,0.0003104941961282748,0.000989605974382357,0.001563107934089203,0.9968503564596176,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O43293,0.0038898645198059967,0.006556490727234632,0.003119998174952343,0.0014522290493914625,0.011133478215924697,0.799846887588501,0.0077851984824519604,0.03435666358564049,0.02206236874917522,0.10979683650657535,0.799846887588501,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P28290,0.03367282752878964,0.19855633471161127,0.006238033703994006,0.032404182478785515,0.03288996545597911,0.0890197092667222,0.047626354498788714,0.5341775640845299,0.015396160655654967,0.010018862318247557,0.5341775640845299,PM,0.5644327402114868,unknown
Q9HA38-2,0.002038064081716584,0.004894253303064033,0.006636531441472471,0.0010805712736328132,0.0059547821001615375,0.4194246381521225,0.013538765313569456,0.0049112518317997456,0.021937469486147165,0.5195836909115314,0.5195836909115314,RIBOSOME,0.5644327402114868,unknown
Q92620,0.03169166180305183,0.005947459721937776,0.006746204468072392,0.004258276996552013,0.011428610247094184,0.5881207212805748,0.017665696796029806,0.011813548917416483,0.29828123934566975,0.02404662355547771,0.5881207212805748,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9UNI6,0.0006558060719044079,0.0022855901552247815,0.014363481939653866,0.00040560532249855896,0.0027258215595793445,0.1024079128401354,0.004156229035288561,0.0008343995141331106,0.029415246477583423,0.8427499011158943,0.8427499011158943,RIBOSOME,0.5644327402114868,RIBOSOME
Q8N0Z6,0.25027241092175245,0.3896327503025532,0.004388044551888015,0.00988674332620576,0.01916152867488563,0.09305683057755232,0.06402053637430072,0.13309694710187614,0.02463993562014366,0.01184427613770822,0.3896327503025532,ER,0.5644327402114868,unknown
Q6UX53,0.00493122186162509,0.7002556398510933,0.004477261565625668,0.0036998985160607845,0.0012344721835688688,0.0029916003113612533,0.2568801958113909,0.01826059026643634,0.0019869201496476308,0.005282220634398982,0.7002556398510933,ER,0.5644327402114868,ER
Q9Y2S0-2,0.0014607112120756938,0.0018252012559969444,0.0011227650065848138,0.00045573491843242664,0.004892482285868027,0.8738607913255692,0.0027652428980218247,0.005708537268219516,0.01609495480079204,0.09181360527873039,0.8738607913255692,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q969J3,0.032969540916383266,0.41917313635349274,0.04481060849502683,0.039343965239822865,0.023725323379039764,0.03433634713292122,0.256984107196331,0.06635123677551746,0.02415204467251897,0.05815370520576835,0.41917313635349274,ER,0.5644327402114868,unknown
Q96GD0,0.9375542998313904,0.0017436695825168158,9.292783111663528e-05,0.002084767452288361,0.017352154716945734,0.0035080346109452876,0.00962974467370259,0.0170446825214583,0.010722381640364098,0.00026729241639729395,0.9375542998313904,CYTOSOL,0.5644327402114868,CYTOSOL
Q9BSQ5,0.012279600923648104,0.04404744756175205,0.009195359205477871,0.02825071313418448,0.0318385511636734,0.022290399560006335,0.012004108139080927,0.8295618668198586,0.006580397981451824,0.003951536360546015,0.8295618668198586,PM,0.5644327402114868,PM
Q93063,0.00366696750279516,0.7816160842776299,0.015023185318568721,0.011088273546192795,0.003297755043604411,0.0038593461213167757,0.07776532089337707,0.09483210276812315,0.0030184057832229882,0.005832529976032674,0.7816160842776299,ER,0.5644327402114868,ER
Q9NZM3-2,0.015180735208559781,0.04703198411152698,0.002959098157589324,0.007681512914132327,0.08718915237113833,0.1670910307439044,0.006255331158172339,0.6396064348518848,0.012988524744287133,0.01401619560783729,0.6396064348518848,PM,0.5644327402114868,PM
Q7Z2E3-8,0.0007939888612327195,0.0004619477167580044,0.0002687481000975822,0.0001917651974281398,0.003482543147583783,0.9614856094121933,0.0006896654390402546,0.004300962085835636,0.009911966677464079,0.018412816571071744,0.9614856094121933,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P32004-3,0.002955807891794393,0.011671699006910785,0.00022935504478027724,0.009765474700543564,0.010050560602394398,0.006529476237119525,0.0018763075270271656,0.9562139362096786,0.0005416153085207043,0.00016576385468169974,0.9562139362096786,PM,0.5644327402114868,PM
O75179-2,0.004890282754786313,0.009198206011205912,0.01857823063619435,0.0027156644573551603,0.011288880370557308,0.4082384929060936,0.020503953855950385,0.009314245486166328,0.06240003742277622,0.45287200063467026,0.45287200063467026,RIBOSOME,0.5644327402114868,unknown
Q9P2N5,0.000641254289803328,0.0014234616501198616,0.0014365980023285374,0.0002628054517117562,0.0024200971056416165,0.6549298092722893,0.003597939619794488,0.001968891840078868,0.011142916220705956,0.32217621244490147,0.6549298092722893,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q5BKZ1,2.70524003127548e-05,1.2143341830639365e-05,2.7105722358866657e-06,4.4256323774582995e-06,6.238799812186002e-05,0.9988180547952652,1.3616675840211201e-05,0.0003639857145003589,0.0004682864377372198,0.0002273734473874356,0.9988180547952652,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q6PI48,0.004093589789590624,0.0001807602016015153,0.00016285556648654165,0.0014445749402511865,0.9566033482551575,0.0033759160705812974,0.00023073934630701842,0.03200751273834612,0.000981678251264384,0.0009190157711600477,0.9566033482551575,MITOCHONDRION,0.5644327402114868,MITOCHONDRION
Q8IWX8,0.0006988537197685218,0.0004941548363603943,0.00026864311564622767,0.00025146671032416634,0.0010607323752083175,0.982371523976326,0.0007663089600100648,0.0016741185791033786,0.006909399706273689,0.0055047270871000364,0.982371523976326,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O43159,0.00011337636570374343,5.0859657900304e-05,1.3497711190524342e-05,2.056861512045316e-05,0.00022512428915177907,0.996084526181221,6.8564455204978e-05,0.0009808475174395426,0.0016339115639993906,0.0008087587775662541,0.996084526181221,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q6RW13-2,0.0003245774862534745,0.0025532696563459467,0.008875720697687939,0.0002168248114458038,0.0015780465109855868,0.01790569406875875,0.003970032645156607,0.00044920495929545723,0.0057938840946007986,0.958332747220993,0.958332747220993,RIBOSOME,0.5644327402114868,RIBOSOME
O60282,0.6121784076094627,0.00984238283126615,0.005498209558936651,0.00638895551674068,0.028514660138171166,0.04427602794021368,0.035274951602332294,0.018601631512865424,0.23296991334063932,0.006454865277191857,0.6121784076094627,CYTOSOL,0.5644327402114868,CYTOSOL
Q9Y3C8,0.2029289621859789,0.1726428736001253,0.011042599959182553,0.030736752087250352,0.024410018231719732,0.030901243910193443,0.4202531464397907,0.06534062372520566,0.024304258462507278,0.017439550894778222,0.4202531464397907,PEROXISOME,0.5644327402114868,unknown
P10768,0.9785802960395813,0.00039027788869741564,1.2309056795990278e-05,0.00020115682852323014,0.002616166714506818,0.0008169002281475102,0.004541872932321667,0.00404600300950797,0.008761697853476106,3.344128178899388e-05,0.9785802960395813,CYTOSOL,0.5644327402114868,CYTOSOL
Q8N6R0-4,0.006552954553626478,0.009669359773397446,0.008242438692832366,0.004249242498190142,0.01238531299168244,0.7465661317110062,0.0168176859151572,0.01300006965175271,0.0405977435875684,0.141919057816267,0.7465661317110062,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q8WW33,0.34796300902962685,0.05571866361424327,0.031091318815015256,0.02822195552289486,0.05747756455093622,0.061062687542289495,0.1850924715399742,0.03484036191366613,0.16038766247220337,0.03814430930651724,0.34796300902962685,CYTOSOL,0.5644327402114868,unknown
P56537,0.029099880252033472,0.0016510091809323058,0.005546861335460562,0.0012577878260344733,0.006236475019250065,0.2880958162713796,0.0075862613739445806,0.003223283958504908,0.6463328152894974,0.010969893366564065,0.6463328152894974,PROTEASOME,0.5644327402114868,PROTEASOME
Q14978-2,0.00428655081668694,0.0010004318394294387,0.00041286048445954293,0.0006334872078923581,0.0022130790389383037,0.9535926133394241,0.0023727023149149318,0.002555438863055315,0.029137815622561902,0.003795012655245955,0.9535926133394241,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q6VN20-3,0.21523742005228996,0.001412576311849989,0.0011380124051356688,0.0004594450401782524,0.0035594759829109535,0.07315020318492316,0.01012587413424626,0.001744347331168683,0.6911250874400139,0.0020475434903346468,0.6911250874400139,PROTEASOME,0.5644327402114868,PROTEASOME
Q9P253,0.01051887107314542,0.13670732267200947,0.20582308620214462,0.012719508318696171,0.018758108839392662,0.023327887058258057,0.09896139800548553,0.02401588938664645,0.04167529137339443,0.4274926334619522,0.4274926334619522,RIBOSOME,0.5644327402114868,unknown
Q92692-2,0.005120554191307747,0.004339762681297543,0.00013759542110847178,0.006205202978890156,0.02265932920272462,0.01151970423052262,0.0014400175567743645,0.9473829716444016,0.0009655600051701185,0.00022929236263280472,0.9473829716444016,PM,0.5644327402114868,PM
Q9P291,0.011169638466526521,0.0021745729427493643,0.0035975549544673413,0.04506755014881492,0.8824816644191742,0.00871072536756401,0.0020336307843535906,0.03514262952376157,0.005046186721301638,0.004575829821988009,0.8824816644191742,MITOCHONDRION,0.5644327402114868,MITOCHONDRION
O60888-3,0.954852819442749,0.0012679430705775374,4.942845739188195e-05,0.0006990642966142602,0.0058137878019692835,0.002088404574308811,0.011304790037002022,0.010680089375497914,0.013121978732236764,0.00012173018534251089,0.954852819442749,CYTOSOL,0.5644327402114868,CYTOSOL
Q15287,6.524064578172784e-05,4.338033653894513e-05,1.7054799965166012e-05,1.4815003414270222e-05,0.00014368966438382813,0.9970880895853043,5.406580078215484e-05,0.0003250835516155348,0.0012460454579468205,0.0010025811243394855,0.9970880895853043,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9Y303,0.9530699104070663,0.001134933698185847,5.9877025941113145e-05,0.0004920595539257278,0.004916352130408086,0.002797451943649776,0.010842856473118445,0.009096110023307347,0.017441825844483394,0.00014860513442976897,0.9530699104070663,CYTOSOL,0.5644327402114868,CYTOSOL
Q16594,0.02129104919731617,0.007696506901993416,0.003303727997263195,0.00453563203336671,0.016663627524394542,0.8330117762088776,0.016650555888190866,0.01780019048601389,0.05973654588160571,0.01931035832967609,0.8330117762088776,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P49750-4,5.5380157107265404e-05,2.4399855677259552e-05,3.9291359053561514e-06,1.1635484090666282e-05,8.215947914536059e-05,0.9979216754436493,2.3972352458656587e-05,0.0011342431836851574,0.0006007288598475213,0.00014190378331591091,0.9979216754436493,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O43805,0.898412823677063,0.004845532752625559,0.0003883919366140104,0.0039431158217553275,0.016767812897342083,0.006499748988630927,0.023234398266140488,0.022798500775024877,0.02234143302385494,0.0007681901320828466,0.898412823677063,CYTOSOL,0.5644327402114868,CYTOSOL
Q6P6C2-3,0.00039003308916107926,0.0004627934588370408,0.00026388277456135256,0.00012519852907644236,0.0011830839234789892,0.9574062824249268,0.0009109813945542555,0.0010369717419962399,0.005888900654099416,0.03233184153214097,0.9574062824249268,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P49454,0.035634267260320485,0.02028988438542001,0.012594631523825228,0.12650666292756796,0.3672533929347992,0.08626027684658766,0.01377850616700016,0.3038123808801174,0.0204307526582852,0.013439218804705888,0.3672533929347992,MITOCHONDRION,0.5644327402114868,unknown
Q5JTD0-2,0.8777719140052795,0.006566326090023722,0.0008213007688779861,0.0038132759955260553,0.01707764064485673,0.007575110436846444,0.03100731589802308,0.020229484096489614,0.03387008387952051,0.0012675323735393818,0.8777719140052795,CYTOSOL,0.5644327402114868,CYTOSOL
P83111,0.005081169167169719,0.0008172559337253915,0.0009923195866576862,0.1458182604983449,0.8299778401851654,0.0019029818445233104,0.0007322182073039585,0.012697739555733278,0.0012481407893574215,0.0007320883396459976,0.8299778401851654,MITOCHONDRION,0.5644327402114868,MITOCHONDRION
Q63ZY3-3,0.22192461416125298,0.028689019032754004,0.00797282051644288,0.037003397941589355,0.25476033613085747,0.15812455816194415,0.04613227769732475,0.1787861529737711,0.04776903579477221,0.018837784184142947,0.25476033613085747,MITOCHONDRION,0.5644327402114868,unknown
O75554,0.16438781283795834,0.004855007719015703,0.004208611288049724,0.003881201242620591,0.018452557851560414,0.3848475981503725,0.018165149493142962,0.01143786241300404,0.3793606178369373,0.010403630411019549,0.3848475981503725,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q9Y2Y1,0.024201048305258155,0.0018133495759684592,0.006556687920237891,0.001089232549929875,0.00551460005226545,0.27218784485012293,0.005773489479906857,0.003754230710910633,0.6673619113862514,0.011747669312171638,0.6673619113862514,PROTEASOME,0.5644327402114868,PROTEASOME
Q5SQI0,0.042902350425720215,0.052898088470101357,0.03925144765526056,0.03380048577673733,0.04571213619783521,0.44599368423223495,0.07169425394386053,0.05859243217855692,0.08774637710303068,0.12140876613557339,0.44599368423223495,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q4LDG9,0.9326537549495697,0.001744579451631978,0.00015102294584636283,0.001037878765600908,0.007732566870572555,0.0044507992709554856,0.014592081846785732,0.012469913132690635,0.02486720988834712,0.0003001534586755117,0.9326537549495697,CYTOSOL,0.5644327402114868,CYTOSOL
Q9H6W3,0.002133738529664697,0.0020356040404294617,0.0010494114158063894,0.0008894442107703071,0.0034873049644374987,0.9432704299688339,0.0035027057310799137,0.004885784815996885,0.014315249893115833,0.0244303586659953,0.9432704299688339,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q8NEF9,7.101931069541934e-05,2.7747258950938658e-05,8.643920401230076e-06,1.0996687780817638e-05,0.0001230544583066262,0.9975759983062744,4.5853746343027524e-05,0.0002660636808968775,0.001284007889807981,0.0005866425937028907,0.9975759983062744,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q16637-4,0.0025861710200842936,0.0033890357590280473,0.006063650296709966,0.0009699195825305651,0.005665794771630317,0.696325458586216,0.008852461840433534,0.004351237555965781,0.06360001809662208,0.208196303807199,0.696325458586216,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P01009,0.001810529596696142,0.8523333072662354,0.026547168818069622,0.015464866010006517,0.00312172466510674,0.0025730787456268445,0.03277714748401195,0.058563124388456345,0.0021268321434035897,0.004682167578721419,0.8523333072662354,ER,0.5644327402114868,ER
Q9NX08,0.11140572768636048,0.2767919283360243,0.011144093790790066,0.017675717506790534,0.011768580036005005,0.02343099529389292,0.48121823370456696,0.029947482282295823,0.017176738125272095,0.019440498668700457,0.48121823370456696,PEROXISOME,0.5644327402114868,unknown
Q00537,0.10117840208113194,0.13780142553150654,0.08729192335158587,0.06401254516094923,0.07920660078525543,0.09835709258913994,0.14006589725613594,0.11160827428102493,0.0917372852563858,0.08874058444052935,0.14006589725613594,PEROXISOME,0.5644327402114868,unknown
Q96IF1,0.1437263898551464,0.11349392123520374,0.07802884094417095,0.06775116827338934,0.08416248764842749,0.09727899823337793,0.14438976906239986,0.06983518321067095,0.11415267735719681,0.08718054462224245,0.14438976906239986,PEROXISOME,0.5644327402114868,unknown
Q6P158,0.001091721115699329,0.0038661576254526153,0.010481420526048169,0.0009181462228298187,0.0043105271470267326,0.10682842181995511,0.008469853753922507,0.0022583571917493828,0.013877323071938008,0.8478980362415314,0.8478980362415314,RIBOSOME,0.5644327402114868,RIBOSOME
Q9Y5S2,0.008838642002956476,0.015838478633668274,0.08563001547008753,0.00409375291201286,0.059390436159446836,0.20140186976641417,0.010562469018623233,0.10224102134816349,0.1135427406989038,0.39846053533256054,0.39846053533256054,RIBOSOME,0.5644327402114868,unknown
O43583,0.00237300741719082,0.0017913598512677709,0.0012072341414750554,0.0010259865393891232,0.0037330560335249174,0.9483975172042847,0.002750195642875042,0.00459493522066623,0.019233875907957554,0.014892816368956119,0.9483975172042847,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q6IAN0,0.00395174756704364,0.49734631180763245,0.0013563361135311425,0.0015989215244189836,0.00044353956218401436,0.0012164476574980654,0.48437140695750713,0.006742795230820775,0.0006871469704492483,0.0022853635528008454,0.49734631180763245,ER,0.5644327402114868,unknown
Q53H96-2,0.9516231715679169,0.0008557925099186292,6.696165376255032e-05,0.0004301949423908269,0.004773359926048215,0.0027138965584185826,0.00860280906385924,0.008371105651349353,0.022426300192738946,0.0001364509958360141,0.9516231715679169,CYTOSOL,0.5644327402114868,CYTOSOL
Q9BPZ3,0.036890576826408505,0.01541226077824831,0.031692480901256204,0.00975509049021639,0.027190943947061896,0.44828929752111435,0.03275680751539767,0.022252071648836136,0.28950134478509426,0.08625912480056286,0.44828929752111435,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q9UHD9,0.7530679330229759,0.006073794800613541,0.002177158585084271,0.00229451157792937,0.011109084502095357,0.01319486799184233,0.03880914265755564,0.007767319126287475,0.1628275757902884,0.0026786306084432,0.7530679330229759,CYTOSOL,0.5644327402114868,CYTOSOL
P57077-4,0.34866734594106674,0.05593176791444421,0.01529719980317168,0.02568107726983726,0.04658393142744899,0.037134377053007483,0.3440724015235901,0.034714753506705165,0.06529395736288279,0.026623204816132784,0.34866734594106674,CYTOSOL,0.5644327402114868,unknown
P51159-2,0.006369376584189013,0.28126780060119927,0.004889863703283481,0.019387678592465818,0.009341190219856799,0.011881750338943675,0.018779139005346224,0.642860509455204,0.002979941331432201,0.0022427471485571004,0.642860509455204,PM,0.5644327402114868,PM
P28340,0.6543100476264954,0.0022349837636284065,0.0010624893901223231,0.0009641703563829651,0.007971777915372513,0.02963487693341449,0.01270789944101125,0.005672055296599865,0.2839316929530469,0.0015100080861429888,0.6543100476264954,CYTOSOL,0.5644327402114868,CYTOSOL
P19021-4,0.0017634653631830588,0.8499384820461273,0.0028624758997466415,0.0029238747083581984,0.0007309753418667242,0.001525265077361837,0.1145326872356236,0.022738710278645158,0.0008816889130685013,0.0021023904700996354,0.8499384820461273,ER,0.5644327402114868,ER
Q05519-2,0.0009376611760671949,0.0008731023558539164,0.0004883482242803439,0.000383311267796671,0.0015324666528613307,0.972811684012413,0.0013063170008535963,0.0022091754217399284,0.008564046082028653,0.010893841506913304,0.972811684012413,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9BUN8,0.001271863508009119,0.9152694344520569,0.0025115205426118337,0.0020945946453139186,0.0007955207474878989,0.001503483574197162,0.054146614857017994,0.01998151862062514,0.0007772008912070305,0.0016482898354297504,0.9152694344520569,ER,0.5644327402114868,ER
Q8TDM6,0.00418023064139561,0.002640531303768512,0.004140312295930926,0.0009400757166986295,0.024568177836044924,0.6799307838082314,0.004039664800075116,0.031630421814043075,0.0514212297857739,0.19650855043437332,0.6799307838082314,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q13625,0.057281482266262174,0.015400066913571209,0.006118507881183177,0.015400458709336817,0.13175727147608995,0.3189475107938051,0.018966685282066464,0.3624601624906063,0.05406721890904009,0.019600658444687724,0.3624601624906063,PM,0.5644327402114868,unknown
Q96DF8,0.0005406976779340766,0.000554501052647538,0.00039988728894968517,0.00019650171134344419,0.0016863439191183716,0.9520410895347595,0.0011229357860429445,0.0013625950487039518,0.008706921675184276,0.03338854864705354,0.9520410895347595,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96PZ2,0.0014457740217039827,0.004753807472297922,0.005140710971318185,0.0008321502209582832,0.005524341810087208,0.41880927234888077,0.007445811876095831,0.005247484368737787,0.01603733393130824,0.534763291478157,0.534763291478157,RIBOSOME,0.5644327402114868,unknown
Q9BTT4,0.00040272224987347727,0.00035658603792398935,4.71627469522673e-05,8.099667951455558e-05,0.0009155862990155583,0.9836878776550293,0.0002803424913508934,0.00993368192575872,0.0023771284852500685,0.0019179347182216588,0.9836878776550293,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9NXW2,0.0015880184364505112,0.8629180341959,0.0029713604890275747,0.0023896460770629346,0.0006773479290131945,0.0012992750635021366,0.10817375546321273,0.01708149875048548,0.0008261583152489038,0.0020748564129462466,0.8629180341959,ER,0.5644327402114868,ER
O95155,0.9075277149677277,0.0024171166119799636,0.00029977263817426714,0.001106396619888983,0.008565037255721109,0.006745343164766382,0.017516813644760987,0.012037568808864307,0.04325586258956449,0.000528322612655785,0.9075277149677277,CYTOSOL,0.5644327402114868,CYTOSOL
Q9UK59,0.0293677857844159,0.004768868209794164,0.00733524554016185,0.0027707412737072445,0.012672167242271826,0.5816409848630428,0.015772674814797938,0.011308709159493446,0.3044318767497316,0.02993095899000764,0.5816409848630428,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q99959-2,0.004935987491080596,0.004862862657489586,0.00028906814003448744,0.0037766242185170995,0.02373399041243829,0.014646969049863401,0.0015195726316505898,0.9442533254623413,0.0015288829731616715,0.000452723830846935,0.9442533254623413,PM,0.5644327402114868,PM
Q9Y240,0.0023030831071082503,0.8178205043077469,0.007009107546764426,0.0088011619518511,0.001748256130667869,0.002177328889956698,0.06467802496626973,0.09144786826800555,0.0014309199978015386,0.0025837591965682805,0.8178205043077469,ER,0.5644327402114868,ER
Q8N884-2,0.0007688982091167418,0.00070316477194865,0.0003670651221909793,0.00024249112539109774,0.0022958461549933418,0.9616804718971252,0.0010374391804361949,0.0032450008948217146,0.008283897128421813,0.021375724114477634,0.9616804718971252,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O60443,0.8949591666460037,0.0037277423315345004,0.0005597617479022876,0.0030132217033269626,0.017393473566698958,0.00779877667537221,0.019076468985076644,0.020329944903096475,0.032191298883986974,0.0009501790275523447,0.8949591666460037,CYTOSOL,0.5644327402114868,CYTOSOL
Q9NVS9-4,0.9193154573440552,0.0011339569729713617,4.8723536002444456e-05,0.0009279893521494387,0.01259738729243054,0.0047089587653204035,0.005644038668833673,0.0408083668981476,0.014684993285350043,0.00013010263709043943,0.9193154573440552,CYTOSOL,0.5644327402114868,CYTOSOL
Q9Y6Y8,0.03705641767010093,0.11610322818160057,0.13877664785832167,0.014579835813492537,0.03856703918427229,0.1703271670266986,0.04555347375571728,0.05555801640730351,0.21354158082976937,0.16993657499551773,0.21354158082976937,PROTEASOME,0.5644327402114868,unknown
Q9BVM2,0.03466305718757212,0.008891063975170255,0.01243293093284592,0.005881107543245889,0.015610112983267754,0.5421461220830679,0.021269576158374548,0.017918828525580466,0.30451851338148117,0.03666868479922414,0.5421461220830679,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q96JB6,0.0032673134992364794,0.7687833160161972,0.02520077640656382,0.012967304501216859,0.003690996178193018,0.004131297551793978,0.060442652087658644,0.11068822885863483,0.003451454613241367,0.007376765250228345,0.7687833160161972,ER,0.5644327402114868,ER
Q8N1G2,0.0012816157359338831,0.0015266184418578632,0.0010300422327418346,0.0006309609161689878,0.002594993642560439,0.9476389139890671,0.0024599575699539855,0.0029394184530247003,0.01219141684123315,0.02770606626290828,0.9476389139890671,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P54252-4,0.9488818198442459,0.0013812949612130865,0.00012515829247771977,0.0008836838952817061,0.006553601311338753,0.002549757499025418,0.011581640542317473,0.007581995324585478,0.02022213029101283,0.0002389142822725454,0.9488818198442459,CYTOSOL,0.5644327402114868,CYTOSOL
Q92623,0.08571282494813204,0.057373784482479095,0.04843217693269253,0.04143544705584645,0.0683678574860096,0.3091801032423973,0.07852775696665049,0.07760281767696142,0.14333226811140776,0.09003494214266539,0.3091801032423973,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
P23634-7,0.004466174344997853,0.003908286985279119,0.00020588517179476185,0.005861464705958497,0.028828066162532195,0.010485823779163184,0.0010753829162695183,0.9440313577651978,0.0008939455483414349,0.0002436179872233879,0.9440313577651978,PM,0.5644327402114868,PM
Q96J02-2,0.01676994626177475,0.16429508477449417,0.25502608716487885,0.024349525338038802,0.04190130811184645,0.04085302026942372,0.05907499836757779,0.11904182564467192,0.05410874099470675,0.2245794776827097,0.25502608716487885,GA,0.5644327402114868,unknown
P45983-3,0.8890891075134277,0.0034830287268050597,0.0006516692649282119,0.0027800170485079434,0.01670393003951176,0.008669542279676534,0.017268155759666115,0.015970847836797475,0.04438341802803336,0.0010003080835296885,0.8890891075134277,CYTOSOL,0.5644327402114868,CYTOSOL
Q9BSF4,0.004683677198499936,0.0004795815981992746,0.002304772126080934,0.0057368785492144525,0.9647391140460968,0.003805433347224607,0.0005867652869255835,0.007737562191323377,0.005624697480016039,0.004301492706872523,0.9647391140460968,MITOCHONDRION,0.5644327402114868,MITOCHONDRION
Q9NS00-2,0.000357032888359754,0.016428191593149677,0.9059184193611145,0.010599458735669032,0.004626755078788847,0.0009694775326352101,0.0029277728535817005,0.006693135728710331,0.00904163583618356,0.04243812360800803,0.9059184193611145,GA,0.5644327402114868,GA
P62837,0.6242213100194931,0.02752772023086436,0.005143447891668984,0.01011576837481698,0.05196108005475253,0.04159392381552607,0.08282308478374034,0.05838997242972255,0.08950524825922912,0.008718449415937357,0.6242213100194931,CYTOSOL,0.5644327402114868,CYTOSOL
Q8NG68,0.9507573843002319,0.0007492446147905341,4.9646763873747546e-05,0.0003621846709211951,0.005856928076354961,0.0025262344094016953,0.00530882207169725,0.012623112339127829,0.021664949835576153,0.00010149928518381202,0.9507573843002319,CYTOSOL,0.5644327402114868,CYTOSOL
Q9NSI2-2,0.01612252907943912,0.0067682384251384065,0.004878249266766943,0.0037927673329249956,0.012161274149548262,0.7983761578798294,0.014348234341014177,0.009136681212112308,0.10559594794176519,0.028819910949096084,0.7983761578798294,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q7L1V2,0.02048286620993167,0.21631529927253723,0.21192639879882336,0.1628989428281784,0.04702258948236704,0.02643681806512177,0.09074877481907606,0.14597340393811464,0.03036051243543625,0.047834405209869146,0.21631529927253723,ER,0.5644327402114868,unknown
