Protein_ID,Cytosol,ER,Golgi,Mitochondrion,PM,Plastid,Ribosome,Vacuole,score,pred,cutoff,toppred
AT4G19880,0.066547142,0.002551282,0.000665909,0.764048733,0.003849351,0.161072612,0.00093292,0.000332008,0.764048733,Mitochondrion,0.745320857,Mitochondrion
AT3G13870,0.000321832,0.764011353,0.001542992,0.000479653,0.216365772,0.002306441,0.014296572,0.000675366,0.764011353,ER,0.745320857,ER
AT5G45160,0.000471077,0.763253532,0.008523647,0.001970117,0.191504515,0.032887498,0.001263501,0.000126092,0.763253532,ER,0.745320857,ER
AT1G22300,0.003469317,0.001222862,0.000657669,0.760570392,0.003191179,0.230353868,0.000395236,0.000139499,0.760570392,Mitochondrion,0.745320857,Mitochondrion
AT3G57030,0.000354815,0.759334385,0.002429853,0.000611134,0.218629012,0.002834795,0.015184978,0.000621053,0.759334385,ER,0.745320857,ER
AT4G37370,0.000311738,0.758803532,0.001460152,0.000456891,0.206703141,0.001976636,0.029394581,0.000893266,0.758803532,ER,0.745320857,ER
AT3G16640,0.034482926,0.002841562,0.002554192,0.758080505,0.005290136,0.195195221,0.001086334,0.00046912,0.758080505,Mitochondrion,0.745320857,Mitochondrion
AT4G39090,0.006289244,0.756049152,0.007828172,0.002832647,0.162110216,0.00926248,0.053493849,0.002134245,0.756049152,ER,0.745320857,ER
AT3G28715,7.82E-05,0.001048626,5.45E-06,0.000117028,0.019522697,7.05E-05,0.223802356,0.755355112,0.755355112,Vacuole,0.745320857,Vacuole
AT2G37620,0.755223095,0.064357597,0.000998698,0.035505619,0.065943048,0.054968287,0.013610363,0.009393273,0.755223095,Cytosol,0.745320857,Cytosol
AT5G07440,0.030694985,0.000489257,0.000869734,0.755070925,0.000631985,0.212038453,0.000108772,9.59E-05,0.755070925,Mitochondrion,0.745320857,Mitochondrion
AT5G08300,0.013782497,0.000647546,0.000837671,0.754875094,0.000987332,0.228515632,0.000225466,0.000128785,0.754875094,Mitochondrion,0.745320857,Mitochondrion
AT1G52260,0.00166483,0.754858337,0.000251643,0.006503038,0.180736423,0.020640389,0.034432867,0.000912487,0.754858337,ER,0.745320857,ER
AT2G36290,0.000216022,0.754046336,0.00051914,0.000268899,0.184586542,0.000936458,0.058588907,0.00083772,0.754046336,ER,0.745320857,ER
AT5G20920,0.011774852,0.050764144,0.001073459,0.019580698,0.111514207,0.009760108,0.753735587,0.041796936,0.753735587,Ribosome,0.745320857,Ribosome
AT5G38470,0.132677485,0.000589027,0.000279099,0.113096327,0.000595706,0.752681166,3.25E-05,4.87E-05,0.752681166,Plastid,0.745320857,Plastid
AT1G34130,0.000265333,0.752250612,0.002320691,0.00059861,0.23307829,0.003807123,0.007314117,0.000365212,0.752250612,ER,0.745320857,ER
AT1G43910,0.00022919,0.751780182,0.000801427,0.000403956,0.220977608,0.00158593,0.023472359,0.000749374,0.751780182,ER,0.745320857,ER
AT5G27540,0.003219187,0.000604348,0.013035486,0.751710728,0.000724567,0.230374003,0.000216258,0.000115465,0.751710728,Mitochondrion,0.745320857,Mitochondrion
AT3G62530,0.000486849,0.000139525,0.001359232,0.751512952,0.000292997,0.246160678,3.40E-05,1.37E-05,0.751512952,Mitochondrion,0.745320857,Mitochondrion
AT5G13420,0.008781884,0.000246236,0.000494147,0.239037378,0.000338497,0.751061879,2.00E-05,1.99E-05,0.751061879,Plastid,0.745320857,Plastid
AT3G51440,3.74E-05,0.750956252,0.000275207,0.000433385,0.232698631,0.00098671,0.01450807,0.000104236,0.750956252,ER,0.745320857,ER
AT3G16400,0.74892728,0.002430756,0.000796723,0.072696885,0.002857539,0.171309364,0.000381887,0.000599568,0.74892728,Cytosol,0.745320857,Cytosol
AT5G22360,0.002813743,0.017946661,0.000561445,0.002682841,0.079117574,0.00232494,0.146336455,0.748216353,0.748216353,Vacuole,0.745320857,Vacuole
AT3G48410,0.000552842,0.746846825,0.008958149,0.001775344,0.221900487,0.009266364,0.01002239,0.000677571,0.746846825,ER,0.745320857,ER
AT1G15500,0.002609421,0.002840401,0.194104276,0.052236749,0.001402811,0.746555597,0.000142848,0.00010789,0.746555597,Plastid,0.745320857,Plastid
AT5G14030,2.75E-05,0.236928793,8.48E-05,0.000120984,0.746268988,0.000363399,0.016016142,0.000189332,0.746268988,PM,0.745320857,PM
AT5G52240,0.000111486,0.745291851,0.000214781,0.000331288,0.168441609,0.000981869,0.084277228,0.000349894,0.745291851,ER,0.745320857,unknown
AT3G50590,0.000181293,0.743328772,0.000179743,0.000527549,0.234287855,0.001653204,0.019256448,0.000585058,0.743328772,ER,0.745320857,unknown
AT5G04830,0.000983766,0.743125699,0.197481594,0.000925327,0.020037906,0.035233491,0.00200713,0.000205135,0.743125699,ER,0.745320857,unknown
AT4G21450,0.000318156,0.74242343,0.000519339,0.000660462,0.228668399,0.001866984,0.024186194,0.001357044,0.74242343,ER,0.745320857,unknown
AT5G03700,0.001159851,0.009838568,0.741162084,0.004535139,0.004378405,0.238519053,0.000262057,0.00014487,0.741162084,Golgi,0.745320857,unknown
AT3G06300,0.000206226,0.740613788,0.000991122,0.000885055,0.244897339,0.003514418,0.008629957,0.00026206,0.740613788,ER,0.745320857,unknown
AT4G31180,0.023695761,0.001339094,0.002172911,0.740493871,0.001689709,0.22991628,0.000417821,0.000274536,0.740493871,Mitochondrion,0.745320857,unknown
AT4G29330,8.50E-05,0.738650098,0.000615738,0.000170155,0.251755005,0.000975431,0.007540076,0.000208386,0.738650098,ER,0.745320857,unknown
AT5G16550,0.000480545,0.738287434,0.000672052,0.000584324,0.182697115,0.001593289,0.072483437,0.003201806,0.738287434,ER,0.745320857,unknown
AT3G57490,0.000149801,0.082755204,6.21E-05,0.00041809,0.167382794,0.000370574,0.738081679,0.010779744,0.738081679,Ribosome,0.745320857,unknown
AT4G26970,0.006473913,0.000439159,0.001367043,0.735746019,0.000643916,0.25513775,0.00011356,7.86E-05,0.735746019,Mitochondrion,0.745320857,unknown
AT1G02840,0.001498774,4.42E-05,0.000294586,0.262383197,4.42E-05,0.735729091,3.18E-06,2.76E-06,0.735729091,Plastid,0.745320857,unknown
AT3G56150,0.73510357,0.010327626,0.001069512,0.081942283,0.014894988,0.151893453,0.002596402,0.002172218,0.73510357,Cytosol,0.745320857,unknown
AT3G06050,0.002907808,0.000157599,0.000815623,0.732553273,0.000276505,0.263233706,3.28E-05,2.27E-05,0.732553273,Mitochondrion,0.745320857,unknown
AT3G19390,0.176384814,0.000565951,0.000320219,0.090417487,0.001142357,0.731049575,4.09E-05,7.87E-05,0.731049575,Plastid,0.745320857,unknown
AT2G14170,0.012737956,0.000604344,0.000709108,0.7307849,0.00090638,0.254014124,0.000139974,0.000103292,0.7307849,Mitochondrion,0.745320857,unknown
AT1G14820,0.000225276,0.729784682,9.33E-05,0.001017967,0.25842845,0.002903126,0.007210334,0.000336794,0.729784682,ER,0.745320857,unknown
AT3G21865,0.000392775,0.728997067,0.000587346,0.000650427,0.197637162,0.001610581,0.068756837,0.001367824,0.728997067,ER,0.745320857,unknown
AT5G66170,0.003147555,0.728379086,0.0001504,0.129927508,0.100774638,0.013009978,0.024485289,0.000125586,0.728379086,ER,0.745320857,unknown
AT4G30530,0.077332454,0.008556261,0.017505907,0.15142222,0.015655895,0.727272153,0.001142923,0.001112212,0.727272153,Plastid,0.745320857,unknown
AT5G56500,0.215305082,0.000652567,0.0008216,0.056047436,0.000157725,0.726977959,1.60E-05,2.16E-05,0.726977959,Plastid,0.745320857,unknown
AT3G08580,0.004196607,0.0030385,0.015625537,0.726715699,0.001610728,0.248495491,0.000233328,8.41E-05,0.726715699,Mitochondrion,0.745320857,unknown
AT5G23540,0.004399261,0.054445713,0.000941173,0.017197332,0.170955937,0.008792367,0.726504825,0.016763383,0.726504825,Ribosome,0.745320857,unknown
AT3G23600,0.026131984,0.000572825,0.00120345,0.726025403,0.00198493,0.240300198,0.001113902,0.002667365,0.726025403,Mitochondrion,0.745320857,unknown
AT2G18193,9.07E-05,0.726002119,0.000912772,0.000291785,0.2635107,0.003431838,0.005651628,0.000108478,0.726002119,ER,0.745320857,unknown
AT5G62670,0.00234997,0.725716949,0.004491482,0.010570243,0.176314952,0.055787633,0.022710933,0.002057835,0.725716949,ER,0.745320857,unknown
AT3G52880,0.725645483,0.001452148,0.000248631,0.014771947,0.002709366,0.254835218,7.80E-05,0.000259247,0.725645483,Cytosol,0.745320857,unknown
AT1G35620,0.000415671,0.725450143,0.000979398,0.000796395,0.242194408,0.002279531,0.026818276,0.001066159,0.725450143,ER,0.745320857,unknown
AT5G43060,0.052559021,0.012989893,0.002280295,0.725425348,0.015270824,0.186872018,0.003489121,0.001113451,0.725425348,Mitochondrion,0.745320857,unknown
AT3G11710,0.046574163,0.023780278,0.002543231,0.724060833,0.029762598,0.151916226,0.018196827,0.003165859,0.724060833,Mitochondrion,0.745320857,unknown
AT3G16310,0.000214651,0.005324743,0.002818472,0.723889235,0.051687516,0.215265775,0.000755774,4.38E-05,0.723889235,Mitochondrion,0.745320857,unknown
AT1G18260,0.000194511,0.723755933,0.000670988,0.000355555,0.257654892,0.001878669,0.015099154,0.000390255,0.723755933,ER,0.745320857,unknown
AT2G07707,0.001951598,0.200254403,0.003860204,0.018589544,0.722172782,0.045915162,0.005411526,0.001844779,0.722172782,PM,0.745320857,unknown
AT1G56110,0.000999302,0.000929679,0.052327986,0.721412703,0.000796491,0.223304436,0.000169898,5.95E-05,0.721412703,Mitochondrion,0.745320857,unknown
AT3G52850,0.000561146,0.721074529,0.229052611,0.000434955,0.025791873,0.020215225,0.00270072,0.000168904,0.721074529,ER,0.745320857,unknown
AT4G27760,7.99E-05,0.255389641,0.000272485,0.000424585,0.720904976,0.001003965,0.021674138,0.00025031,0.720904976,PM,0.745320857,unknown
AT2G16780,0.25583717,0.000927323,0.000233113,0.021413067,0.000752773,0.720746212,2.40E-05,6.64E-05,0.720746212,Plastid,0.745320857,unknown
AT4G00570,0.005632016,0.000438933,0.000531111,0.720395222,0.000777677,0.272044873,0.000119686,6.05E-05,0.720395222,Mitochondrion,0.745320857,unknown
AT5G40170,0.000952618,0.719368838,0.000900553,0.001146296,0.120317043,0.00244431,0.150921994,0.00394829,0.719368838,ER,0.745320857,unknown
AT1G67560,0.006296856,0.06333879,0.053120632,0.122988501,0.030587378,0.719337918,0.003506513,0.000823406,0.719337918,Plastid,0.745320857,unknown
AT5G14780,0.002068321,0.000464254,0.000129818,0.718664333,0.000967207,0.27764149,4.99E-05,1.47E-05,0.718664333,Mitochondrion,0.745320857,unknown
AT3G62030,0.153707726,0.00161743,0.00222997,0.121179329,0.002481232,0.718332879,0.000154083,0.000297332,0.718332879,Plastid,0.745320857,unknown
AT1G55020,0.062906397,0.006916311,0.006272326,0.716838554,0.010085428,0.1904967,0.004189678,0.002294598,0.716838554,Mitochondrion,0.745320857,unknown
AT5G23390,0.000175163,0.715714738,0.000928761,0.000371054,0.273862388,0.002190642,0.00642216,0.000335117,0.715714738,ER,0.745320857,unknown
AT3G20390,0.000153018,0.00013105,0.000526848,0.715431169,0.000139873,0.283595858,1.70E-05,5.15E-06,0.715431169,Mitochondrion,0.745320857,unknown
AT3G05420,0.151046587,0.000410787,0.000422789,0.133502766,0.000469704,0.714083798,1.97E-05,4.39E-05,0.714083798,Plastid,0.745320857,unknown
AT5G26280,0.001099372,0.713625848,0.004085899,0.001667646,0.254923695,0.007307022,0.015841171,0.001449365,0.713625848,ER,0.745320857,unknown
AT1G22200,0.000117486,0.713404581,0.034984879,0.008646669,0.181472386,0.059329436,0.002012185,3.23E-05,0.713404581,ER,0.745320857,unknown
AT5G63910,0.001203798,0.036184523,0.712551299,0.029693007,0.006081501,0.213296916,0.000816771,0.000172214,0.712551299,Golgi,0.745320857,unknown
AT1G53280,0.04569321,0.001615933,0.002310049,0.712057762,0.001105655,0.236868819,0.000221217,0.000127389,0.712057762,Mitochondrion,0.745320857,unknown
AT4G23420,0.000517373,0.170142737,0.004860805,0.012434965,0.711135991,0.011475826,0.084532422,0.004899902,0.711135991,PM,0.745320857,unknown
AT3G06860,0.0806953,0.710353347,0.001136639,0.150543659,0.009614832,0.041365072,0.005973804,0.000317328,0.710353347,ER,0.745320857,unknown
AT5G08160,0.000496558,0.060543598,0.709319118,0.064873267,0.024935982,0.137472547,0.00227082,8.81E-05,0.709319118,Golgi,0.745320857,unknown
AT5G47880,0.001548654,0.133067907,0.000654013,0.056318742,0.708271865,0.038483045,0.05954028,0.002115448,0.708271865,PM,0.745320857,unknown
AT2G30880,0.000272196,0.006410803,1.18E-05,0.02345929,0.179932393,0.000868436,0.708268236,0.080776815,0.708268236,Ribosome,0.745320857,unknown
AT4G30270,0.00133831,0.099951401,0.000620467,0.002261968,0.155663289,0.002179872,0.708009183,0.029975506,0.708009183,Ribosome,0.745320857,unknown
AT5G67360,0.084138979,0.000258835,9.02E-05,0.207758909,0.000222884,0.707490869,1.40E-05,2.53E-05,0.707490869,Plastid,0.745320857,unknown
AT3G52140,0.021857654,0.010704796,0.023639711,0.706941128,0.020669028,0.205851515,0.007121548,0.003214642,0.706941128,Mitochondrion,0.745320857,unknown
AT5G17980,0.000313555,0.706691489,0.000843438,0.000570305,0.268351682,0.001915557,0.020510959,0.000803017,0.706691489,ER,0.745320857,unknown
AT1G09620,0.706681155,0.007436392,0.000139707,0.020680306,0.004232737,0.260612734,5.05E-05,0.000166535,0.706681155,Cytosol,0.745320857,unknown
AT4G34200,0.009737046,0.00029365,0.00030521,0.706453368,0.000454987,0.282651806,5.95E-05,4.45E-05,0.706453368,Mitochondrion,0.745320857,unknown
AT5G08580,6.17E-05,0.192385458,0.000135364,0.001021982,0.706310079,0.001193281,0.098230672,0.000661457,0.706310079,PM,0.745320857,unknown
AT4G15760,0.004403212,0.16696269,0.002587815,0.030383236,0.706076644,0.05150605,0.032909611,0.00517074,0.706076644,PM,0.745320857,unknown
AT5G54750,0.00341026,0.000371576,0.00423382,0.705529377,0.000564799,0.285728361,9.58E-05,6.60E-05,0.705529377,Mitochondrion,0.745320857,unknown
AT3G16950,0.001730363,0.705430806,2.49E-05,0.001741128,0.028508325,0.002801191,0.249702243,0.010061013,0.705430806,ER,0.745320857,unknown
AT1G44170,0.000349028,0.705423839,0.001070052,0.000482871,0.26048623,0.001787542,0.029287854,0.001112564,0.705423839,ER,0.745320857,unknown
AT1G60850,0.000862609,0.000684335,0.009843795,0.70500771,0.000687393,0.282775734,9.95E-05,3.90E-05,0.70500771,Mitochondrion,0.745320857,unknown
AT5G62180,0.704537116,0.001747656,0.000160374,0.010111701,0.002217849,0.281040989,4.52E-05,0.000139083,0.704537116,Cytosol,0.745320857,unknown
AT5G16300,0.000389456,0.001428819,0.248066824,0.044431797,0.001336788,0.704266604,5.32E-05,2.66E-05,0.704266604,Plastid,0.745320857,unknown
AT1G06530,0.000562782,8.89E-05,0.000565653,0.704197317,0.000145468,0.29441556,1.64E-05,7.91E-06,0.704197317,Mitochondrion,0.745320857,unknown
AT5G25900,0.001807125,0.227770715,0.006127957,0.006116256,0.703727439,0.011916723,0.039664474,0.002869285,0.703727439,PM,0.745320857,unknown
AT5G05670,0.000324228,0.702721432,0.004047696,0.000605815,0.279780824,0.00543169,0.006743224,0.000345104,0.702721432,ER,0.745320857,unknown
AT2G20230,0.000109033,0.012595548,3.28E-06,0.000295863,0.013162702,0.000209415,0.702502873,0.271121252,0.702502873,Ribosome,0.745320857,unknown
AT3G03330,0.000153571,0.241918389,0.000259577,0.001300112,0.701909132,0.001919944,0.052097359,0.000441921,0.701909132,PM,0.745320857,unknown
AT5G12860,0.000471828,0.000270696,0.010202704,0.701337412,0.000356005,0.287321932,2.90E-05,1.04E-05,0.701337412,Mitochondrion,0.745320857,unknown
AT3G28580,0.001022443,0.701236464,0.001224471,0.004143596,0.232144032,0.00630672,0.052147568,0.001774727,0.701236464,ER,0.745320857,unknown
AT2G40290,0.090891707,0.002879528,0.004296385,0.701221161,0.007521385,0.189207207,0.001800189,0.002182434,0.701221161,Mitochondrion,0.745320857,unknown
AT5G62530,0.005812042,0.00062032,0.000457649,0.700982764,0.001715625,0.290213876,0.00012338,7.43E-05,0.700982764,Mitochondrion,0.745320857,unknown
AT1G17840,0.006413153,0.700819023,0.000237354,0.006093498,0.067573566,0.218038976,0.000745571,7.89E-05,0.700819023,ER,0.745320857,unknown
AT2G33340,0.001261608,0.700058468,0.13397614,0.014005894,0.016568294,0.129790409,0.004128037,0.00021114,0.700058468,ER,0.745320857,unknown
AT3G23190,0.007742224,0.699529085,0.002380252,0.00258914,0.14024628,0.013971534,0.130518917,0.003022544,0.699529085,ER,0.745320857,unknown
AT2G45240,0.014760644,0.018150689,0.003400759,0.699150987,0.015889457,0.240215419,0.007434565,0.000997511,0.699150987,Mitochondrion,0.745320857,unknown
AT4G21580,0.020719756,0.003320635,0.002407533,0.699141622,0.004942097,0.26806951,0.000915056,0.000483815,0.699141622,Mitochondrion,0.745320857,unknown
AT5G49910,0.009099448,0.000207916,0.000509772,0.290904334,0.000322741,0.698915169,2.09E-05,1.97E-05,0.698915169,Plastid,0.745320857,unknown
AT2G18360,0.00243571,0.69875446,0.025188291,0.008535251,0.183103041,0.067398037,0.013703213,0.000882052,0.69875446,ER,0.745320857,unknown
AT4G23690,0.000879642,0.091764404,0.000474736,0.003013324,0.19299136,0.002325742,0.698625542,0.009925253,0.698625542,Ribosome,0.745320857,unknown
AT3G60450,0.150683433,0.001766686,0.000578065,0.145118382,0.002991598,0.698465616,0.000171808,0.000224376,0.698465616,Plastid,0.745320857,unknown
AT3G53870,0.000156272,0.204196076,7.40E-05,0.000237696,0.096335116,0.000331654,0.696238589,0.002430552,0.696238589,Ribosome,0.745320857,unknown
AT3G12050,0.696145758,0.085343119,0.00157381,0.055219831,0.035540903,0.094051721,0.005144226,0.026980658,0.696145758,Cytosol,0.745320857,unknown
AT1G69340,0.00106018,0.044096675,0.000332278,0.001918316,0.132416207,0.001772583,0.694780737,0.123623044,0.694780737,Ribosome,0.745320857,unknown
AT3G28710,8.94E-05,0.001255728,5.96E-06,0.000106828,0.019061835,6.74E-05,0.284866478,0.694546409,0.694546409,Vacuole,0.745320857,unknown
AT1G22510,0.000644941,0.692788914,0.002821776,0.001093507,0.278450193,0.004311026,0.018547201,0.001342468,0.692788914,ER,0.745320857,unknown
AT1G67230,0.00403211,0.000714129,0.006190026,0.295241676,0.001164328,0.692484543,0.000101973,7.12E-05,0.692484543,Plastid,0.745320857,unknown
AT5G67560,0.000264279,0.058087033,4.44E-06,0.000153675,0.014266672,6.71E-05,0.235080287,0.692076549,0.692076549,Vacuole,0.745320857,unknown
AT1G54000,0.001558144,0.129414818,0.00059886,0.003329768,0.155988874,0.002930442,0.691057034,0.015122092,0.691057034,Ribosome,0.745320857,unknown
AT5G26360,0.054795563,0.004024208,0.007671647,0.689219616,0.004874962,0.236747232,0.001558126,0.001108675,0.689219616,Mitochondrion,0.745320857,unknown
AT3G57890,0.688656561,0.003841352,0.000237225,0.20375027,0.00532109,0.096754395,0.000580144,0.00085888,0.688656561,Cytosol,0.745320857,unknown
AT2G32670,0.688419618,0.004673203,0.000193624,0.127423168,0.007474734,0.170767402,0.000398789,0.000649494,0.688419618,Cytosol,0.745320857,unknown
AT4G26780,0.000203178,0.000111602,0.000772983,0.68834424,0.000154375,0.310410185,2.98E-06,5.02E-07,0.68834424,Mitochondrion,0.745320857,unknown
AT3G59920,0.687842235,0.012753859,0.001594914,0.09277424,0.012988642,0.18839488,0.001951276,0.001699927,0.687842235,Cytosol,0.745320857,unknown
AT3G46220,0.000740317,0.687560678,0.00106764,0.001483987,0.235774585,0.003157606,0.068636771,0.00157837,0.687560678,ER,0.745320857,unknown
AT3G56900,0.000683041,0.003888642,0.687397234,0.012293864,0.002085637,0.293371061,0.000191386,8.91E-05,0.687397234,Golgi,0.745320857,unknown
AT1G22360,0.687377185,0.218532645,0.000141836,0.006987915,0.025106567,0.05698451,0.001801588,0.003067739,0.687377185,Cytosol,0.745320857,unknown
AT2G20420,0.010745355,0.000465964,0.001082333,0.687001817,0.00065955,0.299855598,0.000110208,7.92E-05,0.687001817,Mitochondrion,0.745320857,unknown
AT3G25220,0.00059398,0.686827287,0.00085677,0.000835559,0.194191161,0.001885312,0.10992832,0.004881562,0.686827287,ER,0.745320857,unknown
AT1G54270,0.686316565,0.168630522,0.000194017,0.013679213,0.017572422,0.111829231,0.001172455,0.000605544,0.686316565,Cytosol,0.745320857,unknown
AT3G05230,0.000197189,0.686311908,0.000547253,0.000502256,0.288671888,0.001622247,0.021691301,0.000455944,0.686311908,ER,0.745320857,unknown
AT5G14040,0.010270425,0.004303576,0.04585541,0.686228834,0.0028905,0.24917832,0.000774142,0.000498761,0.686228834,Mitochondrion,0.745320857,unknown
AT1G79440,0.047052984,0.000706214,0.000973063,0.685429826,0.000981997,0.264481769,0.000203876,0.000170254,0.685429826,Mitochondrion,0.745320857,unknown
AT1G18450,0.003357115,0.000609436,0.001878945,0.685403354,0.000804534,0.307734768,0.000135354,7.65E-05,0.685403354,Mitochondrion,0.745320857,unknown
AT1G18210,0.00045629,0.142063784,0.000286769,0.001092101,0.160733791,0.001009645,0.685239054,0.009118585,0.685239054,Ribosome,0.745320857,unknown
AT1G56580,0.000592142,0.202006103,0.000220966,0.001085024,0.105356505,0.001461589,0.683868028,0.005409633,0.683868028,Ribosome,0.745320857,unknown
AT3G48890,0.000661516,0.68322964,0.000794103,0.001400439,0.21566481,0.003525061,0.092816613,0.001907804,0.68322964,ER,0.745320857,unknown
AT3G57150,0.001918134,0.005240127,0.682797449,0.186411668,0.00475255,0.116443783,0.00180202,0.000634216,0.682797449,Golgi,0.745320857,unknown
AT2G36850,0.001661561,0.23650448,0.003249343,0.004361999,0.682361014,0.009301623,0.059573924,0.002986026,0.682361014,PM,0.745320857,unknown
AT3G19760,0.088852581,0.009444122,0.005238203,0.175687847,0.023437608,0.682086885,0.014161809,0.001090969,0.682086885,Plastid,0.745320857,unknown
AT1G80500,0.004556235,0.048196504,0.008038833,0.250756642,0.006474303,0.681756668,0.000210939,9.89E-06,0.681756668,Plastid,0.745320857,unknown
AT5G35360,0.002546223,0.004198381,0.000529603,0.680705465,0.002236185,0.309358124,0.000326668,9.93E-05,0.680705465,Mitochondrion,0.745320857,unknown
AT5G60980,0.680293508,0.052890592,0.00210005,0.061269185,0.073082625,0.088185104,0.032838049,0.009340877,0.680293508,Cytosol,0.745320857,unknown
AT4G37330,0.007641233,0.68025291,0.024626362,0.022507564,0.129868479,0.124621529,0.009595946,0.000885945,0.68025291,ER,0.745320857,unknown
AT1G70310,0.679485433,0.001989031,0.000481456,0.053964959,0.003562037,0.259743359,0.000283091,0.000490637,0.679485433,Cytosol,0.745320857,unknown
AT3G03270,0.000381488,0.679375388,0.001129794,0.000656729,0.275960241,0.002209381,0.039446178,0.000840763,0.679375388,ER,0.745320857,unknown
AT3G45300,0.000862791,0.000151411,0.003760658,0.678396262,0.000213895,0.31656178,3.48E-05,1.83E-05,0.678396262,Mitochondrion,0.745320857,unknown
AT3G63460,0.070624656,0.004737943,0.004811386,0.678025566,0.00664195,0.231833722,0.001974942,0.00134981,0.678025566,Mitochondrion,0.745320857,unknown
AT3G13080,0.000570426,0.006977868,4.85E-05,0.000690744,0.048931673,0.000575741,0.264230668,0.677974425,0.677974425,Vacuole,0.745320857,unknown
AT3G07140,0.000942777,0.677545592,0.00441518,0.002321607,0.293111613,0.012823783,0.008156146,0.000683303,0.677545592,ER,0.745320857,unknown
AT1G78960,0.001389867,0.677287012,0.026643981,0.00590101,0.241706196,0.035092664,0.011003916,0.000975398,0.677287012,ER,0.745320857,unknown
AT3G16470,0.00478099,0.044956055,0.001086716,0.004328141,0.081325743,0.003884779,0.676300757,0.183336785,0.676300757,Ribosome,0.745320857,unknown
AT5G44730,0.001970789,0.003533169,0.015903719,0.676254883,0.001054482,0.300961003,0.000248584,7.34E-05,0.676254883,Mitochondrion,0.745320857,unknown
AT1G43800,0.013904426,6.01E-05,0.001621435,0.675675593,8.49E-06,0.308724631,2.69E-06,2.73E-06,0.675675593,Mitochondrion,0.745320857,unknown
AT4G39730,0.013115465,0.005191665,0.009435812,0.675476767,0.008795829,0.285141221,0.001936846,0.000906348,0.675476767,Mitochondrion,0.745320857,unknown
AT5G19620,0.020927671,0.00370662,0.007849755,0.288553555,0.003141152,0.675416864,0.000239884,0.000164485,0.675416864,Plastid,0.745320857,unknown
AT1G55850,0.000242998,0.674991429,0.000654342,0.000306181,0.282248408,0.001141709,0.039477915,0.000936996,0.674991429,ER,0.745320857,unknown
AT2G45990,0.004384715,0.000123056,0.00050987,0.674718268,0.000137576,0.32010571,1.15E-05,9.27E-06,0.674718268,Mitochondrion,0.745320857,unknown
AT5G59010,0.000473111,0.674658589,0.000315617,0.000737857,0.207332343,0.001778642,0.11230338,0.002400482,0.674658589,ER,0.745320857,unknown
AT3G54200,0.036469727,0.023778167,0.015958252,0.211312218,0.035787112,0.672915488,0.002693763,0.001085273,0.672915488,Plastid,0.745320857,unknown
AT5G41290,0.000113145,0.672909021,0.00060178,0.000220363,0.267724602,0.000840006,0.056668516,0.000922553,0.672909021,ER,0.745320857,unknown
AT4G33680,0.175474411,0.001788496,0.000271792,0.145688353,0.003692103,0.67269586,0.00015459,0.000234421,0.67269586,Plastid,0.745320857,unknown
AT5G56660,0.00086326,0.672559738,0.000999148,0.000905921,0.178451179,0.002106044,0.130994729,0.013119983,0.672559738,ER,0.745320857,unknown
AT1G53430,0.00208908,0.672222257,0.000879977,0.001935652,0.206675316,0.113028981,0.003064318,0.000104346,0.672222257,ER,0.745320857,unknown
AT5G14220,0.013482477,0.010596919,0.087610463,0.204543937,0.009287475,0.6720732,0.001493625,0.00091188,0.6720732,Plastid,0.745320857,unknown
AT3G62360,0.000680493,0.672069617,0.002985391,0.001197933,0.295372361,0.004724112,0.02179659,0.001173524,0.672069617,ER,0.745320857,unknown
AT5G07350,0.017415631,0.001505845,0.002636073,0.671784192,0.002352881,0.303578857,0.00043228,0.000294234,0.671784192,Mitochondrion,0.745320857,unknown
AT5G27430,0.000417839,0.112745088,5.58E-05,0.000706427,0.190946655,0.000781719,0.670830093,0.023516368,0.670830093,Ribosome,0.745320857,unknown
AT2G17120,0.000370099,0.668776996,0.000788643,0.000495758,0.258019092,0.001434637,0.068559418,0.001555368,0.668776996,ER,0.745320857,unknown
AT1G28490,0.001408279,0.002143289,0.284321372,0.044687639,0.000862011,0.666446513,9.03E-05,4.05E-05,0.666446513,Plastid,0.745320857,unknown
AT4G31340,0.000912826,0.665969186,0.003913407,0.001933157,0.299213,0.006476047,0.020211869,0.001370477,0.665969186,ER,0.745320857,unknown
AT4G00900,0.001679165,0.271217853,0.001458749,0.007034183,0.665939465,0.019607028,0.030267668,0.002795879,0.665939465,PM,0.745320857,unknown
AT5G35590,0.001979846,0.005399426,0.000208292,0.003236873,0.124616961,0.0021131,0.198629292,0.663816206,0.663816206,Vacuole,0.745320857,unknown
AT5G26260,0.003686286,0.170771474,0.004803817,0.008530623,0.663418449,0.010286818,0.128658821,0.009843757,0.663418449,PM,0.745320857,unknown
AT2G22230,0.011098759,0.003264587,0.006646181,0.663116515,0.005691038,0.308777826,0.000961435,0.000443635,0.663116515,Mitochondrion,0.745320857,unknown
AT3G16390,0.00344072,0.662940695,0.000305731,0.024831382,0.121013571,0.18399968,0.003265083,0.000203149,0.662940695,ER,0.745320857,unknown
AT1G44180,0.001491016,0.661559641,7.43E-05,0.02667584,0.197695559,0.014826151,0.095621306,0.002056218,0.661559641,ER,0.745320857,unknown
AT1G71310,0.055054556,0.093882261,0.000398366,0.66155389,0.047432532,0.133864687,0.0074963,0.000317412,0.66155389,Mitochondrion,0.745320857,unknown
