,FS1.A.A431,FS1.B.A431,FS2.A.A431,FS2.B.A431,FP1.A.A431,FP1.B.A431,FP2.A.A431,FP2.B.A431,FP3.A.A431,FP3.B.A431,markers
PPP1R3F,4.3627050272716316e-05,3.908901383607023e-05,7.594572094393212e-05,5.722601786309351e-05,0.00012109272447559095,0.00011365260481090655,6.371409305425032e-05,7.211834403524867e-05,0.00020275230404699347,0.00022676819376264947,unknown
PPP1R7,0.00021618219910541034,0.00022122032825832064,0.00015820596991248422,0.00012888087657821068,6.233616265270197e-05,6.0948870314403356e-05,3.8713776766551186e-05,4.0573740082736976e-05,3.791531478497057e-05,3.33534195222262e-05,Cytosol_5
PPP1R8,6.862727252540634e-05,6.459538918058144e-05,0.00018830031750331026,0.00018106471866582215,0.00011551413568956487,0.00011440762296978161,7.120252817385222e-05,7.210036399318298e-05,8.212258804457234e-05,8.119168219114045e-05,unknown
PPP1R9B,4.596762955501827e-05,4.5868408435969875e-05,8.755906343561855e-05,9.433651444818902e-05,0.00014815338141857147,0.00014432966669164447,0.0001307084958175833,0.00013630613464788886,9.100355515074548e-05,9.50623255170268e-05,unknown
PPP2CB,0.00024941188069006086,0.00021872237457704882,0.0001158529960208739,0.00011117192168662322,5.535112926279061e-05,5.047787157067987e-05,5.0723667645188005e-05,5.368721150414987e-05,3.894159424504486e-05,4.223527996893113e-05,unknown
PPP2R1A,0.00019496274716325335,0.00021632795973211254,0.00011134193686215288,0.00010831133150352194,6.764671302703414e-05,6.854612582832013e-05,5.2705369653139876e-05,5.42262529207405e-05,5.6479332303570985e-05,6.154331673315578e-05,Cytosol_3
PPP2R1B,0.00019466549058151658,0.00019920475817771923,0.00010659141367579057,0.00010397557563526537,6.630934071835315e-05,6.794493343370583e-05,6.252364261285161e-05,6.455551297559209e-05,6.247513174078694e-05,6.371678955886012e-05,Cytosol_1
PPP2R2A,0.0001794587544841086,0.00018869606972023403,0.00013335216427378576,0.0001311412219224221,6.772711740934911e-05,6.883365491186193e-05,5.277243200014354e-05,5.7464918300861456e-05,6.117474113460713e-05,6.088123720175166e-05,Cytosol_5
PPP2R2D,0.00023965245946775196,0.0002536363300740038,0.0001363815974873361,0.00015166119422765242,3.546735293866644e-05,3.690110049000909e-05,2.9734489896932842e-05,3.475598166773923e-05,3.755873677667708e-05,3.539694223778342e-05,unknown
PPP2R3A,0.0002552636023842032,0.0002528405925325204,8.854949527720913e-05,8.277253833129308e-05,5.563911787601354e-05,4.635597273790062e-05,5.500112044077441e-05,5.301935646901627e-05,4.1981711611630946e-05,4.431735930581425e-05,Cytosol_1
PPP2R3B,9.313285808255187e-05,0.00016301981325839748,0.00012399455091251463,0.00010379956309854917,0.00010760986870788919,0.0001090994947882785,8.252702480022302e-05,7.599440633678563e-05,7.469444991425134e-05,7.54661170751917e-05,unknown
PPP2R3C,0.00010200853119791862,0.0001093823892994654,0.00010618663678040509,0.00011370298434946663,7.925443827111926e-05,8.344141711655189e-05,9.644846126974803e-05,9.263665896877974e-05,0.00011666136482154205,0.00010948146991508661,unknown
PPP2R4,0.0002050511645690858,0.00021169664132077092,0.0001572040897632514,0.00013627652466636223,7.469657779499431e-05,6.453365647453844e-05,3.772208892994377e-05,3.8681765971197126e-05,3.673846013620341e-05,3.9104699455870824e-05,Cytosol_5
PPP2R5A,0.00014524537721514747,0.000166122997351466,0.0001425694671116914,0.00012086802784191696,8.609890387124229e-05,7.861824739228656e-05,6.492009386835192e-05,6.358994449223265e-05,6.874166945753528e-05,7.048917005526545e-05,unknown
PPP2R5B,0.00012047410258731397,0.00013101442603384787,0.0001273302341720287,0.00013085809486966944,9.106715009493456e-05,8.578063798807702e-05,7.349408262318333e-05,7.861944509550556e-05,8.369359355474005e-05,8.9618927308845e-05,unknown
PPP2R5C,0.00016390806642291214,0.00016090683089918924,0.00010809558564929855,9.76278038903133e-05,8.368708068750994e-05,8.964142142764086e-05,7.893277856983082e-05,7.86193002631267e-05,6.733944547905162e-05,6.98705200524961e-05,Cytosol_2
PPP2R5D,0.00019056871679733634,0.00018183582995646264,0.00011066032158680841,9.932787625231194e-05,7.925948039307971e-05,7.836627233974399e-05,6.51386040625253e-05,6.556306909711289e-05,6.309128568416446e-05,6.1153019742498e-05,Cytosol_3
PPP2R5E,0.00015179081185238478,0.00015748544506252043,0.00013461387223594702,0.00012943965159261853,7.656689826289786e-05,8.007714374326573e-05,5.963905732134002e-05,6.494261331325388e-05,7.6091363999188e-05,7.676046101914121e-05,unknown
PPP3CA,0.00017242929863104826,0.0001895210519351953,0.00012427022668018545,0.00011807706182621189,5.865340553088976e-05,6.305641624821088e-05,7.221376910287088e-05,6.821989252794195e-05,7.08808716083659e-05,6.036322069651311e-05,unknown
PPP3CB,0.0001922281644565311,0.00018370241259983125,0.00012724687104315877,0.00011731198095719707,6.200143378255085e-05,5.739641839404598e-05,6.618454164611212e-05,6.436640593310336e-05,6.585262908268356e-05,6.0651911711345247e-05,Cytosol_1
PPP3CC,0.0001863909913213247,0.00015355094671468152,0.00012326269234402094,0.00010447599033620557,7.838685761622666e-05,7.245049471647815e-05,6.569474878455469e-05,6.759169406740865e-05,7.501991257073282e-05,7.299666284622732e-05,unknown
PPP3R1,4.676562941979975e-05,4.435548511711668e-05,0.00019256337263362166,5.2240515416827e-05,0.0002184876772319684,0.00018912035019773418,6.179707131776072e-05,5.7475352323151395e-05,6.839129985907061e-05,0.00010619913112122922,unknown
PPP4C,0.00013554991747779374,0.00014070328979993657,0.00020014927175823782,0.0001756178792523802,7.432501409256386e-05,7.378656936197075e-05,5.6947681088073264e-05,5.6903098823294546e-05,5.5887112793282996e-05,5.391393281131085e-05,Cytosol_5
PPP4R1,0.0002626238070732975,0.0002545805364184653,8.806399102110666e-05,8.323344635079005e-05,4.710677572614385e-05,5.1108065235021126e-05,5.4063933414104704e-05,5.555868625279383e-05,3.989380642789551e-05,3.85704848699208e-05,Cytosol_3
PPP4R2,5.787366679279257e-05,5.0796020635739014e-05,0.00029996674437506656,0.00031546931323268385,6.398584318344289e-05,7.118075703633066e-05,5.314101965306399e-05,5.273267967537045e-05,5.18922467379716e-05,5.0417254178291115e-05,unknown
PPP5C,0.00021056330786155814,0.00022230920969305094,0.00011784904216722498,0.00011880882038373326,5.697549803340861e-05,5.979355091269859e-05,5.449707661182164e-05,4.917408082996091e-05,5.328420650585058e-05,4.808827460200557e-05,Cytosol_4
PPP6C,0.00021304046058807897,0.00020826140110758096,0.00012065620048934867,0.00011257306213760296,5.6717191466876593e-05,6.254659369080892e-05,5.863503501674853e-05,5.917395973743856e-05,4.815287399684873e-05,5.1983284490987714e-05,unknown
PPP6R1,0.00019890716524912323,0.00023062988451479473,0.00010890442713398445,9.969215572955025e-05,6.095409468760388e-05,5.8491270208758674e-05,5.73778600737189e-05,5.5570852590656764e-05,5.770554912780053e-05,5.981123778734837e-05,Cytosol_3
PPP6R2,0.0002527491491255483,0.0002655685855990818,9.168101594992699e-05,9.026060622954816e-05,4.7440100775999965e-05,4.752978149388002e-05,4.55118056966745e-05,4.377402138670388e-05,4.717297901619412e-05,4.4680593919937515e-05,unknown
PPP6R3,0.0002674306289351933,0.00025075583772797214,9.93152132990417e-05,9.810298331487607e-05,4.6718254200360586e-05,4.830882138995383e-05,4.0406550284863215e-05,4.012890281098627e-05,4.7301027547163125e-05,4.024833015365879e-05,unknown
PPRC1,4.228209622210798e-05,3.8632091557795944e-05,0.0001600759718431786,0.0001894463682892289,0.00010280180576199225,0.00011604544306289115,8.44718218037103e-05,9.36411991751926e-05,0.0001084843167241032,0.00010406303728841056,unknown
PPT1,4.8818927089699456e-05,5.011571370769669e-05,0.00011330758847506264,0.00011473046127106535,8.477928064913851e-05,8.884933984182648e-05,0.00015266485847200624,0.00014273928151550775,0.0001129247515322454,0.00010850592529315422,unknown
PPT2,2.0231596763751625e-05,2.818267238635957e-05,9.097962562155575e-05,0.0001004272649098122,9.707669101659302e-05,0.00010130431097485401,0.00018475782963230325,0.00017751126784136827,0.00010532684720794312,0.00011072268362538928,unknown
PPTC7,6.28821310567656e-05,5.534108199123854e-05,8.77980147230005e-05,0.00010011693620930435,0.0001402687711342048,0.0001306610963151897,0.00014787828831213604,0.000131172723539745,8.412584787733378e-05,7.567723835176111e-05,unknown
PPWD1,7.465168675459244e-05,6.01548851076305e-05,0.0002245515667782311,0.00022980480153642841,8.923222362653456e-05,9.704212690129638e-05,6.371920205773109e-05,6.338675856041563e-05,7.210482235663415e-05,7.291650577846393e-05,unknown
PQBP1,5.230314530381474e-05,5.186724836818527e-05,0.00015122309823915414,0.00016136054142843845,0.0001296906014279829,0.00013428096968707767,7.117880583495171e-05,7.604418014854095e-05,0.00010064087059724505,0.00010782930836723156,unknown
PQLC1,7.100922192174305e-05,5.891689814898915e-05,5.4842520801373775e-05,6.721426231366376e-05,0.00011008877062924677,0.00010357688679988392,0.00011063785753036485,0.00011838152833699171,0.00017142810352353634,0.00014054136536893912,unknown
PRAF2,1.651932641781154e-05,2.0656044473582433e-05,2.7129142081853624e-05,2.908275915923028e-05,9.794760554278129e-05,0.00010382390314846935,0.00018500848116948044,0.0001927159800601203,0.00017468518593693688,0.00015409329994416123,unknown
PRC1,4.632010121731029e-05,4.839176207916417e-05,0.00015054410279979094,0.0001104399991149592,0.00013438818183107918,0.00014703469121543294,7.083069523254909e-05,7.805125938406336e-05,0.00011835652260673972,0.00012779581416052195,unknown
PRCC,3.831011640630691e-05,3.797710282397522e-05,0.0002752996907039923,0.00024893697344729657,0.00010695432389858962,9.308573779456964e-05,5.90126214767927e-05,6.06171664101238e-05,7.231901265338844e-05,6.983160808183723e-05,unknown
PRCP,4.826077866528745e-05,5.290778381910089e-05,0.0001255629713182997,0.00010758778925083889,0.00010566048772782909,0.00010908547837204245,0.00012027953432226364,0.00010532039989499169,0.00011678861839446477,0.00013048738460916923,unknown
PRDM1,6.586380365136354e-05,5.506716377968673e-05,0.0001391122087546194,0.00013072038105714165,0.0001232890464785526,0.00012533802810378255,0.00010071375425093852,0.00012059819244730462,8.492806705772797e-05,8.136329603423804e-05,unknown
PRDM10,4.1067971763642e-05,4.086884209831292e-05,8.546140239880072e-05,9.058891700203963e-05,0.000138171982974536,0.00014128036440271902,0.00012281737053527046,0.0001249829302548137,0.00011782383115497194,0.00011652096193484962,unknown
PRDM11,8.215538046258275e-05,0.0001035998405330335,7.577654606601147e-05,8.814009020139063e-05,0.000161026361226359,0.0001755558092447694,8.756096581628613e-05,0.00011501993806191282,5.9788446965648233e-05,6.436348324730288e-05,unknown
PRDM15,3.668340203891524e-05,3.36252495757864e-05,6.96067164875862e-05,6.75057658991444e-05,0.00010757434288285966,0.00010359606385185726,7.545386261029691e-05,8.26410080908828e-05,0.00022898679866067121,0.00021046785962760214,"Nucleosol, Ribosome"
PRDM2,4.3645047369444873e-05,4.5941068590483045e-05,6.736836653534637e-05,7.178175190035201e-05,0.0001670909771562658,0.0001758579642201228,8.792920630785752e-05,9.889498637210951e-05,0.00013607544108285634,0.0001252259868655038,Nucleus (Nucleolus)
PRDM4,3.6733975370966234e-05,4.625057010425456e-05,0.00012367663901459607,0.00013934007625458484,0.00012497268803261254,0.00011475429869089314,9.34445796006769e-05,7.626814426164719e-05,0.00012455323196592025,0.00014991225077097127,unknown
PRDX1,0.0001905292807138287,0.00019991788893329452,0.00012893472237059518,0.00011913262686925048,7.165058789476669e-05,7.34811189388934e-05,5.070059632786795e-05,5.2226039009984666e-05,5.59640764192939e-05,5.557820930192552e-05,Cytosol_5
PRDX2,0.00019998362315424428,0.0002157130495101701,0.00014169599749285693,0.00013102187333990478,6.251249484491832e-05,6.549215386235676e-05,4.507501979589834e-05,4.579810989027949e-05,4.6704858573792335e-05,4.430729314436115e-05,unknown
PRDX3,3.32329644910504e-05,3.410136264760924e-05,0.00012173417145945858,9.84929740379086e-05,0.0001838758631096656,0.00017738556509604476,0.00013017763542667345,0.00013515568050273606,6.0253820063639636e-05,5.526641428306817e-05,unknown
PRDX4,6.647212252915735e-05,7.138253538096289e-05,0.00012497744233025675,0.00013468728195341104,8.804068789447984e-05,9.243779990940965e-05,0.0001255637762450174,0.00011980584017787586,9.952274047173417e-05,9.672937583611522e-05,unknown
PRDX5,8.978877230534366e-05,0.00010560020248426829,0.00013573833951977378,0.00015131580899741006,9.774490134221508e-05,9.550882006964302e-05,0.000131799044238194,0.00012071971384309062,4.677120904617359e-05,4.27724409748361e-05,unknown
PRDX6,0.00021395659460637416,0.00022906814982348033,0.00014452466979013532,0.0001342763843054486,5.976323088676971e-05,5.723460754101403e-05,3.9937774104922016e-05,3.995526377370519e-05,3.957118256486208e-05,3.802537710602673e-05,Cytosol_4
PREB,5.493646686087716e-05,5.493641117381515e-05,5.310877257170688e-05,5.1939773813740324e-05,0.00010071066843444006,0.00010804008539967656,0.00014577538776153003,0.00015401574547474844,0.00014176051007762418,0.00013833781560584609,"ER, Mitochondrion"
PRELID1,5.401287905491085e-05,5.762384897739009e-05,0.0001128237548842877,0.00012296567080156867,0.00010647104054035374,0.00010454823340263324,0.00014337302462856657,0.00012858758293022129,9.961813552326359e-05,8.965488394057557e-05,unknown
PREP,0.0002759801380754176,0.0002780235619222121,0.00011376918808025288,0.00011169651182990681,4.512892689994955e-05,4.235436251534155e-05,3.04515084582655e-05,2.9889734906760438e-05,2.6874327057394497e-05,2.4761017391003367e-05,Cytosol_4
PREPL,0.00017091914296451437,0.00017297461779581058,0.00010581809882236322,0.00010784413300430296,7.967107889850312e-05,8.077043794618923e-05,9.869981872786062e-05,8.916989404897877e-05,4.615907004957104e-05,4.3963724576934706e-05,Cytosol_1
PREX1,4.560354791814285e-05,2.335419257414552e-05,6.523436386760208e-05,5.625083446831418e-05,9.720586222287368e-05,0.00013774239296891286,0.0001606171263276132,0.00018611453522038063,0.0001302254791567959,0.0001073059000372042,unknown
PRG4,3.590889139688605e-05,3.592549739955043e-05,4.778248311138612e-05,4.854670016902047e-05,0.0001485940131023521,0.00013587800183856,0.00014689801486676737,0.00014079109486263232,0.00012458693178870548,0.00014458704877404492,unknown
PRICKLE1,0.00011412531293132697,0.00011298079803510412,7.788206748588764e-05,6.597020418936953e-05,9.004210234023294e-05,0.00010779572773379007,0.00012959338037992358,0.00013583643830581755,8.506813335615441e-05,7.87463860400113e-05,unknown
PRIM1,8.140866785824346e-05,7.985943975386236e-05,0.0002311500607961235,0.00022960511970011638,8.529785620335677e-05,8.62481142751805e-05,6.346126099902756e-05,6.458743619817472e-05,6.29999119035175e-05,6.055182695925847e-05,unknown
PRIM2,6.774376686264063e-05,7.458152628415612e-05,0.00023772153415094134,0.00020416262090220536,9.473295335179546e-05,9.956504315513909e-05,6.470337185737862e-05,6.500725126468316e-05,7.012455270228319e-05,6.74636983742474e-05,unknown
PRIMPOL,0.00016103456603824671,0.00019258282082458924,0.00013327670507286938,0.00015036878414219262,7.257500450117153e-05,7.199905609845416e-05,6.282345575109178e-05,5.7717520039935204e-05,4.961863371017957e-05,5.2801690694762226e-05,unknown
PRKAA1,0.00019593343430563317,0.00020859569771525314,0.00010488871863642465,0.00010052789754948905,5.860472083242589e-05,7.020778136489477e-05,6.669405735854635e-05,6.365237511720276e-05,6.150695286911874e-05,5.9338440669328305e-05,unknown
PRKAB1,0.00029109222361612286,0.0002259503200347384,9.468290951175623e-05,9.366723399076286e-05,4.35637885295011e-05,4.0728681681622974e-05,5.9618726584582624e-05,5.722013510785448e-05,3.684353603032093e-05,3.273412390065572e-05,Cytosol_1
PRKAB2,0.00018401992480841166,0.00017494061155400397,0.00011198904256937282,0.00010407386746440869,7.052321466186599e-05,6.384566131394887e-05,7.923069792371798e-05,7.43944807665403e-05,6.712439245788912e-05,6.480881385570056e-05,Cytosol_1
PRKACA,0.00010419107571936675,0.00010291564769404,0.00013209820315785936,0.00013539218850098034,8.416444747786398e-05,8.409430364418041e-05,7.219303445992415e-05,8.270966524905528e-05,0.00011085797787541641,0.00010830099908560733,unknown
PRKACB,0.00010566453067661228,0.00011651410143232435,0.00014803709729481959,0.0001452029811629674,9.324650506144549e-05,6.919545037120037e-05,8.385648583204783e-05,8.755969987626418e-05,8.730049300043233e-05,8.104111076887741e-05,unknown
PRKACG,6.533757922679735e-05,7.449837628090641e-05,0.00011357683033174326,0.00010148284291215094,0.0001032097498857475,0.00010486097914208671,8.63567179550989e-05,8.289932357727159e-05,0.00014637136577389434,0.00013957395482447427,unknown
PRKAG1,0.00016595825059026163,0.00016100075054215264,0.00013093067424805953,0.00011965722532852465,8.304734719469652e-05,8.304420201288277e-05,7.874740491516113e-05,6.445572428719143e-05,5.8077027730310696e-05,5.880787160686721e-05,unknown
PRKAG2,0.00012915218631042388,0.00012044504295890692,0.00014980408102513595,0.00010849700675857608,0.00011625104765086377,0.0001000903198738875,6.532237584482733e-05,5.416755982857454e-05,7.588347134317009e-05,9.534028710237264e-05,unknown
PRKAR1A,0.0001646342111516505,0.0001767744897406461,0.0001231374119293729,0.0001216293253609747,6.204717147328827e-05,6.15260028568167e-05,7.601511853141542e-05,7.345345480801117e-05,7.297132026114722e-05,6.742372093452982e-05,unknown
PRKAR1B,0.00016489301854402143,0.00019223869383269365,0.00010830745688424804,0.00011281368499020153,6.223100558262599e-05,6.200104820857762e-05,7.572889333191112e-05,7.576164589101074e-05,7.198193104124204e-05,6.926222247729936e-05,Cytosol_2
PRKAR2A,9.645035537882127e-05,0.00010212832103703145,0.00011741967139038874,0.00011921263893707139,8.932010697112653e-05,8.823623093149349e-05,0.00011619543064006013,0.00011692065813117117,8.626900310972481e-05,7.953073731592987e-05,unknown
PRKCA,0.00024283509499186678,0.0002728290372785743,8.883838743387039e-05,8.666380987765697e-05,4.977009860591738e-05,5.101516347641347e-05,5.014193184815605e-05,4.538216492769396e-05,4.779319503176526e-05,4.0590564549222565e-05,Cytosol_3
PRKCD,0.00019776278121647346,0.0002088476961314093,5.170608976055712e-05,5.5277597365880075e-05,6.336838159298752e-05,6.07009371484969e-05,0.0001033104883576528,9.608537484593568e-05,7.3198459560174e-05,6.512797869448409e-05,unknown
PRKCDBP,3.7885401361052325e-05,3.647493738124138e-05,6.197744193965035e-05,6.0526249546315635e-05,0.00013933399107476103,0.00014053782451541603,0.00013384441272975365,0.00013413667392696215,0.00013622351954279208,0.00013232415154413874,unknown
PRKCE,0.0001762112629581327,0.00016114224151917686,6.0688883601448085e-05,6.168252367469498e-05,6.999162694944328e-05,6.266293783678775e-05,0.00011231099580856499,0.00011163176304203647,8.878689694732032e-05,7.834048708775308e-05,unknown
PRKCG,0.0002322138928092059,0.0002480481975585471,9.409175343825897e-05,9.314133295454009e-05,5.366653417872564e-05,5.5623674862931786e-05,6.290425004272309e-05,5.552635178872595e-05,4.69895343579961e-05,3.799182418885193e-05,unknown
PRKCH,6.30628092704794e-05,7.094352924513281e-05,5.370361358696159e-05,5.3434380632523395e-05,0.00010435120812581529,0.0001070804025360741,0.00015101128046150265,0.00014562871279908218,0.00012374314437814531,0.00012849383599523287,unknown
PRKCI,0.0001745063307141866,0.00020262382074739727,9.72349524298973e-05,9.89791942185954e-05,6.847586800276166e-05,7.005593132989537e-05,7.325877065916652e-05,7.258604244043295e-05,6.735314985634138e-05,6.617256237454015e-05,unknown
PRKCSH,4.7432027804478354e-05,4.8695370827244095e-05,0.0001318493783849194,0.00014722365290801607,8.513388944723453e-05,8.41422742976164e-05,0.00015856284333425294,0.00014160924979522138,9.327964591016959e-05,8.534592617510748e-05,unknown
PRKCZ,0.0002812864417017414,0.0002576963413031405,8.175454840193734e-05,8.275732643964222e-05,5.281457734240916e-05,4.666763181866864e-05,4.5939536135698515e-05,4.30290198486976e-05,4.147337992068172e-05,3.926816930445749e-05,unknown
PRKD2,0.00017501355093234677,0.00014564825636690303,8.437400876771414e-05,7.366768505721412e-05,9.509036350371645e-05,8.549042035605463e-05,7.452810234154331e-05,7.823490963166597e-05,8.92483503738388e-05,9.265558999506792e-05,Cytosol_1
PRKD3,0.00018922203213965483,0.00018284123038837469,6.880348044708514e-05,6.90621703156401e-05,5.599683612026034e-05,5.8746725777806706e-05,8.176328498985578e-05,7.140624063566839e-05,0.00010388184458401177,0.00010165619205847179,unknown
PRKDC,4.714082645050468e-05,4.519405378633828e-05,9.450383103859948e-05,8.79802277186035e-05,0.00015048447168884216,0.00016175292455785132,8.60665528424186e-05,9.92397100575735e-05,0.000125932661781209,0.00012501411270257024,unknown
PRKG1,0.00011087266482262374,0.00010405224174259161,8.232793782813019e-05,6.827293582924447e-05,9.155768494083764e-05,8.691126933782462e-05,7.978593963125005e-05,8.468563799240316e-05,0.00016046965516786275,0.00013375385695202336,unknown
PRKRA,7.807301036284494e-05,7.674095286975538e-05,6.083680377529145e-05,5.928047174700337e-05,6.731570268316445e-05,7.07304085227431e-05,7.423860941422498e-05,7.473441727192814e-05,0.0002246436413030266,0.00021630725765621649,"Nucleosol, Ribosome"
PRKRIP1,7.905587001976495e-05,7.471215789444547e-05,0.0001927939274014999,0.0001963317088710899,9.384426430956503e-05,9.772657935955656e-05,6.696120017617846e-05,6.992611667777559e-05,8.51257698977871e-05,8.152885167290128e-05,unknown
PRKRIR,5.651613834951191e-05,5.261463342232006e-05,0.00018612836932151473,0.00019097866492965253,9.083097888450062e-05,8.94342626334323e-05,6.752157260213081e-05,6.809966298874867e-05,0.00011972792640664023,0.00011828833049000804,unknown
PRMT1,6.103008301184922e-05,6.662410890558447e-05,0.0002292270891259254,0.00024219582735712114,7.162154205185017e-05,7.676958601436057e-05,5.6904305324896696e-05,5.78347678777272e-05,9.55725345317144e-05,9.107622387298736e-05,unknown
PRMT10,0.00011642014962796811,0.00011354678140496081,0.0001918615324135373,0.00020424491675935077,7.060788283542083e-05,7.252199019912375e-05,6.200207113951377e-05,6.42034672201394e-05,6.88810411782198e-05,6.548321369206512e-05,unknown
PRMT2,0.00019504195713643458,0.00018233871060159757,0.00014631595161609384,0.0001583781839556274,5.696963882732351e-05,5.9843132574144137e-05,4.3289666805939605e-05,4.026246047128564e-05,6.914513286776305e-05,5.390567236229729e-05,unknown
PRMT3,0.00026549300185529137,0.000297917502235941,7.897094515662188e-05,6.621274780542001e-05,4.8223348967206615e-05,4.8946050733694286e-05,4.0946312987058814e-05,3.8901822355693225e-05,4.179835701659533e-05,4.0770670976499586e-05,Cytosol_4
PRMT5,0.00017292443242246066,0.00017938712573134936,0.00014434431302639248,0.0001390293491754757,6.50894446773216e-05,6.67243917802026e-05,5.304553886892855e-05,5.2124251449397644e-05,6.715004563337745e-05,6.53086790633757e-05,Cytosol_2
PRMT6,7.644087878923318e-05,6.336243157059188e-05,0.00024296634519915415,0.00023228755379556593,8.172148000899381e-05,8.81297037989998e-05,6.78207421250372e-05,6.549597595421059e-05,6.626687244885316e-05,6.417716238214518e-05,unknown
PRMT7,0.00014742989631708403,0.00015260997357399099,0.0001301828445942547,0.00013797581762062117,7.625077734936848e-05,8.261531766862691e-05,7.086832832922192e-05,7.581996081239708e-05,6.988302275496159e-05,6.4488149410049e-05,unknown
PRNP,7.466118706973066e-05,7.258171180318398e-05,5.392287751004525e-05,5.8803146330740296e-05,0.00012330566983895634,0.00011512993644636335,0.00013831915744151051,0.0001309546977773875,0.00011718114257249488,0.00011824420476480258,"ER, Mitochondrion"
PROCR,3.433041104833376e-05,3.758615355479724e-05,5.3159269601115355e-05,6.632430003162321e-05,0.00011737223022051455,0.0001200998656356341,0.0001643212476304634,0.0001575024130994513,0.00012243970941597744,0.0001357641433350229,unknown
PROM2,3.379928188282085e-05,3.248305339886519e-05,3.8819950882909266e-05,3.704580894510105e-05,0.00013480638258012967,0.00013615514717723267,0.00014009197260709738,0.0001403233240699366,0.00015619129710915626,0.00015782555649932676,unknown
PROS1,8.593785733861917e-05,7.558465050309308e-05,8.113067356174456e-05,8.386115168282734e-05,7.773032914063816e-05,8.017921519118785e-05,0.00014836060218069886,0.0001380563951553706,0.00012972241876697238,0.0001033904324567836,unknown
PROSC,0.00018831420789890602,0.00018816442664724696,0.00012429602373182903,0.00014317613414479622,7.38191951921151e-05,7.260446171788758e-05,6.47611770972475e-05,6.646231702217486e-05,3.9287187822534827e-05,3.9833980886301487e-05,Cytosol_5
PROSER1,0.0001638901335048802,0.00016311458587785248,0.00019414214717285424,0.00017799188360329433,6.0248792363181635e-05,6.795725225178072e-05,4.201958853204322e-05,4.6371536976005924e-05,4.906779329104956e-05,5.3754083644942136e-05,unknown
PROSER2,0.0002130812762804165,0.00022856834569972962,9.440906405793522e-05,0.00010931615418551762,5.460892610318603e-05,6.221939990345796e-05,6.315830081518474e-05,6.211655464592466e-05,4.876873116090266e-05,4.955364370628604e-05,unknown
PRPF18,8.015347152804296e-05,8.849853523712397e-05,0.0001956752075001789,0.00021117947826154623,8.716646247949156e-05,9.646750451349989e-05,7.475564661049556e-05,7.422119087557285e-05,6.867435535222319e-05,6.106476187602762e-05,unknown
PRPF19,4.862794213589292e-05,4.779362082530326e-05,7.263593792113401e-05,7.497513048765564e-05,0.000116905001624062,0.00011723622027177731,7.337732467274237e-05,8.098703635963338e-05,0.00019921501176952062,0.00018437729535951847,"Nucleosol, Ribosome"
PRPF3,4.630249543894415e-05,4.222161899593566e-05,9.025594803141437e-05,0.00010133077077579731,0.00010526269468932875,0.00010853563403836412,8.65199862676169e-05,9.203999584372522e-05,0.00017877022829729746,0.00016897138668311206,unknown
PRPF31,4.766334080591998e-05,4.658090363623988e-05,9.51646599783053e-05,9.798011433800416e-05,0.00011303790174539253,0.00011267458914333676,8.38975638336605e-05,8.582841302044217e-05,0.00017140291643603987,0.00016640510467226698,"Nucleosol, Ribosome"
PRPF38A,5.187450360925455e-05,5.0933901318921145e-05,5.9278455326999545e-05,6.302661743046274e-05,0.0001732708396490445,0.00016637098044646227,8.314710277153818e-05,9.714707596021678e-05,0.00012860434982467456,0.0001427215463501075,Nucleus (speckles)
PRPF38B,2.7936266479923392e-05,2.6447556795008638e-05,6.305298171773372e-05,6.250971009236624e-05,0.0001528402090799144,0.00014883042894459382,0.00019626179295608196,0.00019445931316743373,7.075970236170187e-05,6.916955784931474e-05,unknown
PRPF39,5.40976642818063e-05,5.271931885254555e-05,0.0002613372186392862,0.0002673801893888764,8.22185926012573e-05,8.82477503568667e-05,6.519883498873267e-05,7.020807582977203e-05,5.7805997838334787e-05,5.88116479174122e-05,unknown
PRPF4,5.7955316070533444e-05,5.493025778810983e-05,9.686496799724781e-05,9.987069633134403e-05,0.00010125095627914644,0.00010885241166254263,8.900994814371153e-05,9.238726748453143e-05,0.00016002964851697798,0.00015706905165286427,unknown
PRPF40A,2.9629299468434345e-05,2.9925587331111516e-05,0.00019192735257343791,0.00020682612871130872,0.00012440295064923494,0.00012788375767643534,8.730119605101404e-05,9.404889994771046e-05,7.744596167518899e-05,7.979220408088739e-05,Nucleosol
PRPF40B,6.100921978467335e-05,5.688928850429829e-05,0.00020357185953193013,0.00022761404501462528,9.066976771834164e-05,9.817141846280914e-05,8.096954369290594e-05,8.574559621881259e-05,7.191324043787131e-05,6.85960893528207e-05,unknown
PRPF4B,2.937530179913932e-05,2.7583267118478487e-05,6.202359566562639e-05,6.285106204074472e-05,0.00013371140088955545,0.00013138163894995473,7.926257948390945e-05,8.927350902601716e-05,0.00019847562942754946,0.00020393143139961066,unknown
PRPF6,4.401750825988668e-05,4.262954152516e-05,9.132109259797421e-05,9.83826455834308e-05,0.00011425669586560083,0.00011730681748582207,8.470012648224636e-05,9.2825233749104e-05,0.0001711409402270651,0.00016446794454140403,unknown
PRPF8,5.118500783357001e-05,4.886280683890136e-05,7.415170911693644e-05,7.495386545935906e-05,0.0001372408965938433,0.0001383004238343547,7.629748450840999e-05,8.256885633877738e-05,0.00016477836409665845,0.00016920881707773388,unknown
