"","FS1.A.A431","FS1.B.A431","FS2.A.A431","FS2.B.A431","FP1.A.A431","FP1.B.A431","FP2.A.A431","FP2.B.A431","FP3.A.A431","FP3.B.A431","markers"
"MBOAT2",0.0337474557394677,0.0396712623372633,0.0383943315795537,0.0333538154307001,0.107905449518031,0.105351588002611,0.191309190061062,0.167316333192519,0.139387073236299,0.143563500902492,"ER, peroxisome"
"MBOAT7",0.0491889803112129,0.0466159602642765,0.039028849869464,0.0385858757221892,0.115710502257283,0.111506960349101,0.159828842329479,0.158754394397791,0.131666996541032,0.149112637958172,"ER, peroxisome"
"MBP",0.0887079922594009,0.0707011056700797,0.0611071237133071,0.0661675857870972,0.0864730305535619,0.0924965249071037,0.182222060707374,0.150178524380162,0.105061370594809,0.0968846814271048,"unknown"
"MBTD1",0.07043905758881,0.0469683266022513,0.119699832543812,0.126783139758756,0.095315704166704,0.0937127812950542,0.0839430111667308,0.0778178757242256,0.141128851716202,0.144191419437455,"unknown"
"MBTPS1",0.0457196758234354,0.0555758754114771,0.0509942826342233,0.0467688220686469,0.0972240937878992,0.101738310200782,0.136802895258629,0.147246231736193,0.159556856026335,0.15837295705238,"Golgi, Endo/Lyosome"
"MCAT",0.0631824305161656,0.0647156834940442,0.0676846993760635,0.0681012478729438,0.121056083380601,0.116801971072036,0.152244044242768,0.132666264889393,0.102151871809416,0.111395703346568,"unknown"
"MCCC1",0.0498543308557128,0.0494154558697195,0.0852724760019423,0.0980745527210249,0.118626974937437,0.113491203824749,0.16567063832966,0.149815112239943,0.0839651888096216,0.0858140664101894,"unknown"
"MCCC2",0.0477868952617282,0.0427017830790777,0.0869074810365733,0.0966171314703588,0.116703794565228,0.114278731823779,0.177649945013112,0.16060870954704,0.0769722433710252,0.0797732848320785,"unknown"
"MCEE",0.0667227933356966,0.0637274016306274,0.100327897908543,0.111148528890464,0.105140021269054,0.0982275788727402,0.20941155618575,0.171269053527118,0.0371322226160936,0.0368929457639135,"unknown"
"MCFD2",0.0414514053378593,0.0435123188540948,0.0834157077046459,0.0664061771453084,0.0954361489825988,0.0915101553611728,0.132541917675364,0.120633381203723,0.160928436876364,0.164164350858869,"unknown"
"MCIDAS",0.125400148812099,0.174006333166064,0.150334827222232,0.19326538734405,0.0620425325742763,0.0676402900105553,0.0603640705300133,0.0619214064473707,0.0566870273918084,0.0483379765015314,"unknown"
"MCL1",0.073388513102297,0.0829696221460989,0.0583039176476725,0.0521048879305848,0.100558173503278,0.0999321845276392,0.195847606461597,0.179241510024518,0.0749447912500652,0.0827087934062495,"Mitochondria membrane"
"MCM10",0.0507092325282264,0.0553183507217379,0.0609993568672288,0.0667250250107189,0.11508503644419,0.120462341003287,0.127501071887952,0.123097398885237,0.142927325996856,0.137174860654566,"unknown"
"MCM2",0.0557054684970219,0.0579917771388761,0.221320564021548,0.217886194817046,0.0774597442866815,0.0795301782928241,0.0607687099528019,0.05986596147619,0.0849564816359372,0.0845149198810727,"Nucleosol"
"MCM3",0.0463051847160232,0.051184102447376,0.224529179490732,0.228814314131048,0.079646105277742,0.0812988015477946,0.0669589398992548,0.0635743762803448,0.0789830474927509,0.0787059487169337,"Nucleosol"
"MCM3AP",0.0525088569156243,0.050674210107729,0.062875063263683,0.0686049454124792,0.201829224206493,0.195837249656569,0.106572192900007,0.114922999060082,0.0695719759959511,0.0766032824813824,"Nucleus (speckles)"
"MCM4",0.0567918783676057,0.0556681425703776,0.211723349693134,0.215507554001748,0.0816773437575036,0.0807360949700817,0.0676258440024203,0.0658297876427481,0.0838767924546424,0.0805632125397389,"unknown"
"MCM5",0.0681190549248236,0.0677259128567045,0.193013577784596,0.185074025774778,0.0825214789812826,0.0825886007977907,0.0747065817735502,0.0752627339674747,0.0877282141761276,0.083259818962872,"unknown"
"MCM6",0.0578749086994964,0.06071964017991,0.222062045900127,0.228010994502749,0.0762695575289278,0.0773651635720601,0.0612674432014762,0.0603736593241841,0.0793065005958559,0.0767500864952139,"unknown"
"MCM7",0.0537656334964655,0.0565039229394857,0.203934591781248,0.225452497475336,0.0752932494368057,0.0802163442864911,0.0721082886662006,0.0708071156684533,0.0845082731298066,0.0774100831197079,"unknown"
"MCM8",0.142216764420476,0.164166287387612,0.0942386795936418,0.0906233630172865,0.0956899586943641,0.0996659481833249,0.0826284467878642,0.08300629460107,0.0737146733763278,0.074049583938033,"unknown"
"MCM9",0.0856022478703918,0.0770571393003859,0.109423627536412,0.117515249595419,0.106311465206025,0.109699276199961,0.0971172484928242,0.0930269780014583,0.102879194750227,0.101367573046896,"unknown"
"MCMBP",0.122090593600669,0.135290804367971,0.144966113705326,0.156749096062649,0.0748496466013772,0.0738594036738921,0.0809092065337864,0.0787288551338191,0.0649472173265258,0.0676090629939859,"unknown"
"MCOLN1",0.0979769092257176,0.0788405183066766,0.0732973201991314,0.0782756063976274,0.0658210641528087,0.0653267662323906,0.112682272358154,0.10665360307877,0.138271016488366,0.182854923560357,"unknown"
"MCOLN2",0.0490410409645916,0.053184278608865,0.0292317826423164,0.0346065356232518,0.0779864246914052,0.0892800885927312,0.146894003761372,0.147199495937909,0.181481446123591,0.191094903053967,"unknown"
"MCOLN3",0.0384174103077764,0.0353305408850847,0.0315698415589146,0.0435166636313968,0.0758331815698416,0.0805864141322164,0.185257694409033,0.170278637770898,0.168011291203788,0.171198324531051,"unknown"
"MCPH1",0.0760398421881358,0.0717672451922226,0.0689807688905401,0.0650885480246979,0.124586451533004,0.13483006917538,0.129097889354776,0.130990924048617,0.0944040479097005,0.104214213682926,"unknown"
"MCRS1",0.0666777621079002,0.0643652385665858,0.107602421142071,0.110291605714736,0.0801937614421738,0.0856947644116642,0.0735978136141064,0.0757526650957858,0.164977531731502,0.170846436173474,"unknown"
"MCTP2",0.0513729887605288,0.0424631218435167,0.031058492189741,0.0310063368712024,0.0961309446197443,0.0923149138133361,0.145556801488165,0.151319964186681,0.179961926617467,0.178814509609617,"unknown"
"MCTS1",0.173957106229645,0.20117282239623,0.111591365809715,0.10863765504816,0.0888625181900076,0.0779918231584783,0.0589269627884415,0.0582253482087173,0.0578009146975262,0.0628334834730788,"unknown"
"MCU",0.0467208991067784,0.0430758716266884,0.0328622008751863,0.035482064376501,0.149427142165564,0.145146133328271,0.177277430255627,0.177543213509383,0.0949605596635943,0.0975044850924071,"Mitochondria membrane"
"MCUR1",0.0478704172391351,0.0448242823053005,0.040467495842071,0.0386868175573071,0.141866729336901,0.146096970135223,0.160233928700557,0.177154891893846,0.103306457444501,0.0994920095451587,"Mitochondria membrane"
"MDC1",0.0418091809180918,0.0405310531053105,0.0502700270027003,0.0528982898289829,0.182493249324932,0.182313231323132,0.119144914491449,0.132682268226823,0.101710171017102,0.0961476147614762,"unknown"
"MDH1",0.221989744293334,0.235212402888062,0.125803906772539,0.131300485345315,0.0506782829408839,0.0520845838549795,0.0506697079353102,0.0484573564972817,0.0439211785487661,0.0398823509235281,"Cytosol_4"
"MDH2",0.0450247424810089,0.0449214531864747,0.0973266852587397,0.108829356695494,0.117242739232091,0.11318628693766,0.201770941904467,0.171986065335174,0.0514850183573246,0.0482267106115665,"unknown"
"MDK",0.0595620170987062,0.052795684176839,0.0463950989804782,0.0527133909386001,0.103991222054588,0.113317789054999,0.139176153248297,0.131641750102867,0.142422164312166,0.15798473003246,"Golgi, Endo/Lyosome"
"MDM1",0.132650694828478,0.119503362648733,0.0640954742494247,0.0666107711793353,0.0879729560982571,0.0902920241896641,0.154316142497815,0.131607114187345,0.0814349679790214,0.071516492141927,"unknown"
"MDM2",0.0530900629930197,0.0586516088757732,0.220986323137166,0.231456784518472,0.068346480525131,0.0710610445869512,0.0810680438113614,0.0812855872727617,0.0629551860469516,0.0710988782324121,"unknown"
"MDN1",0.0545077487879382,0.0507057515717101,0.11869330867173,0.122448598305449,0.12955749236331,0.121888107315342,0.0763388728526189,0.0795243299797289,0.116796980821867,0.129538809330307,"Nucleus (speckles)"
"MDP1",0.50257520135883,0.320167388088324,0.0408333789929319,0.0360939126623199,0.0160881595529012,0.0192660676127335,0.0179510711741822,0.0154854528518985,0.0150265738863624,0.0165127938195167,"unknown"
"ME1",0.305085449157959,0.289647330284443,0.103485196836016,0.0812659257476283,0.0414007187855347,0.0395747047252264,0.034727467401499,0.0335820585818511,0.0350677700218292,0.0361633784580141,"unknown"
"ME2",0.0496246475116226,0.049919975611615,0.100211493026446,0.0904942458654066,0.166060132611844,0.150236262479994,0.137689581586769,0.124218809541956,0.0626000304854813,0.0689448212788659,"unknown"
"MEA1",0.257791303937528,0.281949654375162,0.108374422975598,0.119604281186842,0.0353882086488782,0.0331941397126477,0.0458159341307476,0.039021398070163,0.039210135182957,0.0396505217794764,"unknown"
"MEAF6",0.0450319867579296,0.0393235807274191,0.0745403301570259,0.0855813537332797,0.186265825616248,0.184288462398783,0.0917729163870622,0.0916923902831835,0.101704469198765,0.0997986847403033,"unknown"
"MECOM",0.0532008482502523,0.0527378295535574,0.110948540102049,0.116171391000769,0.108364895774491,0.109374276533286,0.116708492688935,0.116921481289414,0.106336873882967,0.109235370924278,"unknown"
"MECP2",0.0357104899564247,0.0306001346228788,0.0334874411024905,0.0368884401459595,0.232082757643391,0.23667942041308,0.132497254401814,0.146490948382754,0.0601994544230701,0.0553636589081376,"Nucleus (Nucleolus)"
"MECR",0.0749168217447696,0.0671347205774545,0.0989116336773248,0.130265606496363,0.109757702212448,0.108141130472377,0.15511569766349,0.146121167691122,0.0563074493881464,0.0533280700765052,"unknown"
"MED1",0.038957205191834,0.0370291786976135,0.132655602808092,0.138439682290754,0.075681958653518,0.0791413363345357,0.0665768765970794,0.0683111779411629,0.182424516379,0.18078246510641,"unknown"
"MED10",0.0518112889637742,0.062360353100619,0.112266949928574,0.0975513717446247,0.0780832203948573,0.0758763415259514,0.0480385333870554,0.0509047287645141,0.208637046262042,0.214470165927988,"unknown"
"MED11",0.0489990305608629,0.0713902510188523,0.107795984827807,0.0767362843186161,0.0993251574162094,0.0983368942181897,0.0449518574642108,0.050937908835073,0.187233521887677,0.214293109452502,"unknown"
"MED12",0.044365856110243,0.0448319032084144,0.119947729619578,0.117599217771929,0.0798768173552284,0.0810647805466458,0.0775831345779532,0.0779121090001919,0.168480595078177,0.188337856731639,"unknown"
"MED13",0.0643618039165657,0.0580741577743555,0.116667729795241,0.122463299282844,0.0731007208011737,0.0740848741103892,0.0736383601089859,0.0727362195755383,0.169903133799287,0.174969700835619,"unknown"
"MED13L",0.0645337430126235,0.0614704031392293,0.118674341983489,0.127540443490171,0.069642394402695,0.0695683559767519,0.0741865027949506,0.0711879465442565,0.174184651834302,0.16901121682153,"unknown"
"MED14",0.0470138496067734,0.0477984781855008,0.108762294034998,0.110313304016203,0.0893472985055563,0.0900589383792858,0.0780431728190063,0.0795211940952138,0.167062022152072,0.18207944820539,"unknown"
"MED15",0.0827232459411922,0.0658802294849481,0.143474136899006,0.142304610879355,0.0811301120719028,0.0808630549493052,0.0750890957814184,0.0760468178762513,0.130554097485059,0.121934598631562,"unknown"
"MED16",0.0494504985787958,0.0442193561528419,0.108567037321655,0.104261760811799,0.0887998000129621,0.0892812502893331,0.0675234012610294,0.0698102900737915,0.189561787661911,0.188524817835881,"unknown"
"MED17",0.0433830223031406,0.0428330298892429,0.120476786527082,0.120827643756638,0.0804695797299348,0.0857039902897891,0.0816454255803368,0.0794549385525717,0.176120846609012,0.169084736762252,"unknown"
"MED18",0.089169447822075,0.103364120076924,0.122043135935977,0.0998887537836649,0.0803301166791711,0.0880656093964246,0.0515009615467536,0.0562698884950715,0.140722151795031,0.168645814468907,"unknown"
"MED19",0.0439148517018715,0.0470340374302287,0.0790376126372624,0.0773503338075955,0.115555798766918,0.111789062785013,0.108888767283207,0.108751960891613,0.160400933931633,0.147276640764657,"unknown"
"MED20",0.0818953932161479,0.0736709132935548,0.121378272321669,0.0967496281961691,0.0827285921625544,0.0809188482144457,0.0787865756419216,0.0746026626529771,0.147682273468437,0.161586840832124,"unknown"
"MED21",0.0606335485477474,0.0631147395194138,0.140351813314836,0.15860057271935,0.0620831332372872,0.0679792967290966,0.0696423172011454,0.0670810878110382,0.154509720221262,0.156003770698824,"unknown"
"MED22",0.0827724245430069,0.0731808842284257,0.128170610741108,0.139347456426243,0.0659540172877994,0.0626594161825138,0.0747396202352274,0.0732340229559303,0.150019484200085,0.14992206319966,"unknown"
"MED23",0.0379250420511677,0.0414749969797504,0.109453845939391,0.0925962065664873,0.0937206687297295,0.0952540262250597,0.0642894978951183,0.0735175220942876,0.18807326660905,0.203694926909959,"unknown"
"MED24",0.0284303790407304,0.0291090636940899,0.125705413672242,0.120322421695596,0.0901441972462138,0.0903208411970882,0.0714478296036668,0.0746181236693597,0.173334201058004,0.196567529123009,"unknown"
"MED25",0.0698229195339022,0.0662904853656299,0.0956968529222864,0.0989265070189926,0.100477107991559,0.101844205890449,0.082255252775484,0.0827140104596752,0.138113588402606,0.163859069639416,"unknown"
"MED26",0.0582519153721797,0.0593150347929992,0.107788008715822,0.10288535882477,0.0900400646657763,0.0923859562803121,0.0679517818232937,0.0635675124762775,0.180993884866803,0.176820482181767,"unknown"
"MED27",0.0554290053151101,0.0607051768782976,0.115550104160583,0.113807604695987,0.0898117321807527,0.0894807546288184,0.0804372797539084,0.087037361524833,0.154936432840761,0.152804548020949,"unknown"
"MED28",0.051942617507664,0.0535072637793485,0.120386795113209,0.105604526558051,0.0921230976357467,0.0890665793375724,0.0807157347014892,0.0831172847929118,0.157510756943118,0.166025343630889,"unknown"
"MED29",0.0575040454882748,0.0575666276273323,0.113282611999678,0.0963407329262514,0.0993893771289103,0.0983523016816715,0.0712274145530294,0.0674724862095786,0.142579993384174,0.1962844090011,"unknown"
"MED30",0.0842930496974143,0.0893544837704016,0.104758848340363,0.10416284613974,0.0738309187603154,0.0794150009169265,0.0938199156427655,0.0938841004951403,0.133889602053915,0.142591234183019,"unknown"
"MED31",0.0347007820154924,0.0356713686195485,0.119465345436394,0.130132554399068,0.072803238986153,0.0652419071564586,0.0704183690447579,0.0657040912536281,0.215710561830989,0.19015178125751,"unknown"
"MED4",0.0750367693788245,0.0768434623136564,0.113694550868847,0.100775334555953,0.0814010495160968,0.0820274907849581,0.0578141739146224,0.0601928349645017,0.176347756613949,0.175866577088592,"unknown"
"MED6",0.0656238498343761,0.0595141700404858,0.11382959146117,0.120325726904674,0.075092013249908,0.0772451232977549,0.0763065881486934,0.0765274199484726,0.159192123665808,0.176343393448657,"unknown"
"MED7",0.0581690879063282,0.0661102265647406,0.132695141368091,0.1394990061215,0.0776510843659451,0.0796783987183417,0.0833176752143514,0.0824573027818709,0.14203067672742,0.13839140023141,"unknown"
"MED8",0.0761465917694012,0.0593975194175211,0.11414978829995,0.122543017636998,0.081997551195895,0.0868390799226103,0.0795300539297698,0.0796515594769654,0.156545877690647,0.143198960660242,"unknown"
"MED9",0.0543893811633557,0.0498159925682435,0.112253465771045,0.0739156066885808,0.0918786622838359,0.0984529083893097,0.0579266114048878,0.0547198799485494,0.179282192368158,0.227365299414035,"unknown"
"MEF2A",0.0527033508572288,0.0690015141398087,0.200731677497625,0.173552397701517,0.0943563024893963,0.0970836350640923,0.0781803989429235,0.0883091478496393,0.0755094939387385,0.0705720815190302,"unknown"
"MEF2D",0.0557141326267182,0.0500540677454237,0.215910530058744,0.215959239739306,0.0774873598378942,0.076084521037711,0.0931816189149432,0.0948669738623854,0.0590069070327037,0.0617346491441709,"unknown"
"MEGF6",0.0366238152410515,0.0356965064862807,0.0616416293302878,0.069557917752594,0.0872255898171738,0.0899587103575507,0.227268734077133,0.193026638164124,0.0991927533261101,0.0998077054476949,"unknown"
"MEGF8",0.0496708277534814,0.0434245151381774,0.0531451635559967,0.0619012389612579,0.103892941760393,0.0983677177078748,0.183709017352949,0.161111787456805,0.120524802637124,0.124251987675941,"unknown"
"MEGF9",0.0317828710556047,0.027561503227332,0.0239794711904783,0.0271148439757928,0.0877028577434074,0.0891742058661248,0.207722826039359,0.183393033867281,0.162575209535737,0.158993177498883,"Golgi, Endo/Lyosome"
"MEIS2",0.0920213331443354,0.115197207555193,0.167334065700415,0.168831283886743,0.0854477479712251,0.0825064672738226,0.078723555051561,0.0716627095219533,0.0741344484212764,0.0641411814734753,"unknown"
"MELK",0.229120640021423,0.254192608957622,0.0609978576688759,0.0627970810738435,0.0605292227354891,0.061173595768896,0.0591233179353284,0.0614664926022628,0.074989957822856,0.075609225413403,"unknown"
"MEMO1",0.210765448842926,0.225447147579893,0.13162668475036,0.131380859540561,0.0566754259557515,0.0578621683478851,0.0445876070187336,0.0477833347461219,0.0447147579893193,0.0491565652284479,"Cytosol_5"
"MEN1",0.0398885833660679,0.0404242402599721,0.0596186122915402,0.0678855836874621,0.190086776416812,0.183578545155876,0.0720726350748134,0.0845623683176803,0.12399564332393,0.137887012105846,"Nucleus (Nucleolus)"
"MEPCE",0.0672180834489987,0.0719580016806881,0.127515130914275,0.125645601412533,0.0847614461471641,0.0909271166756366,0.0788318273234569,0.0811545760983486,0.141470507700007,0.130517708598892,"Nucleosol"
"MERTK",0.149618949203991,0.170972325378629,0.0460893854748603,0.0480188587851584,0.121468014337844,0.117471824845804,0.0839926373236026,0.0892159395485517,0.0851632382859173,0.0879888268156425,"unknown"
"MESDC1",0.0663171967351534,0.069562693498452,0.13574795947087,0.11055797917253,0.149996481846327,0.145607585139319,0.0742330424992964,0.0767573177596397,0.0879362510554461,0.0832834928229665,"unknown"
"MESDC2",0.041919444017816,0.0435129012440485,0.106646444478575,0.133696820764859,0.078232990324067,0.0789145292581785,0.184869835662725,0.157137920442328,0.0929388726770081,0.0821302411303947,"Nucleosol"
"MEST",0.0563332195288494,0.0614364521751631,0.0455158038489874,0.0449946991069343,0.155181398357622,0.146735907710553,0.0666654687247309,0.0920468634885267,0.137113439111606,0.193976747947027,"unknown"
"MET",0.0432054859477303,0.0454852182159727,0.0525797450347431,0.0533274972187266,0.121336470244934,0.119840965876967,0.169511772537433,0.16440517225657,0.112554941547665,0.117752731119257,"Plasma Membrane"
"METAP1",0.119564130760772,0.111493824579899,0.109967009897031,0.106286295929403,0.106231766833586,0.107231466923559,0.0821117301173284,0.0763589105086656,0.0875555515163633,0.0931993129333927,"unknown"
"METAP1D",0.0672972406033677,0.0636072388870879,0.11231144758672,0.10787772459429,0.125154941932531,0.116058658631934,0.123543545834207,0.122590057018631,0.0734091039112111,0.0881500410000191,"unknown"
"METAP2",0.311984458594798,0.300675311059375,0.0757720593903699,0.0849226784255076,0.0322160378667571,0.0332413389043926,0.0418446167841009,0.0395781618588014,0.0405726267750042,0.0391927103408933,"Cytosol_1"
"METRNL",0.0717632230866183,0.0577600069538007,0.0502151332087444,0.0576556999435004,0.0832283019687948,0.0815854665565648,0.153791994436959,0.155321830588031,0.141666304489548,0.147012038767439,"unknown"
"METTL1",0.0771466905187835,0.0668701874465272,0.23809014544606,0.206755075056389,0.0790522672474139,0.0722758030644785,0.0614354048378315,0.0607451193902154,0.0696799408882321,0.0679493661040678,"unknown"
"METTL10",0.195608477519779,0.230004180870908,0.0997700521000836,0.106604168006689,0.0549382517527497,0.0560477905705281,0.0532417829806394,0.0541342381166785,0.0723290667009713,0.0773219913809738,"Cytosol_1"
"METTL13",0.273244114326849,0.257088166483975,0.0762151726845868,0.0788246650197143,0.0515845099226151,0.0539322350015542,0.0573679302390262,0.0533841598089099,0.0507501267935147,0.0476089197192546,"unknown"
"METTL14",0.0784853212310311,0.0787500590932728,0.21591263650546,0.217756346617501,0.0836949841630029,0.0897934099182149,0.0669881340708174,0.0638301895712192,0.0524937361130809,0.0522951827163996,"unknown"
"METTL15",0.0444325532951755,0.045712975261101,0.0830363200290484,0.0935090250637822,0.112466914469724,0.111664261894069,0.205832608716425,0.177768434731924,0.0640975413987177,0.0614793651400342,"unknown"
"METTL16",0.0480128329230854,0.0506310442422399,0.111430704981055,0.121202902158181,0.0754856136663256,0.0778641295830222,0.0738999363885278,0.0676955130864471,0.184703745701616,0.189073577269501,"unknown"
"METTL17",0.0550618078213317,0.0507145811313818,0.0581774734616975,0.0571664905105464,0.161049584118377,0.136712467257939,0.0962180046872846,0.085317770323055,0.135407380175543,0.164174440512844,"unknown"
"METTL18",0.122765300859348,0.124837178400021,0.0689839057951376,0.0712393674216926,0.0728566557973232,0.070933393945222,0.0601980959707664,0.0591752703494217,0.170226158109608,0.178784673351459,"unknown"
"METTL21A",0.242793151347724,0.282030872001374,0.0898690515209689,0.094379672550764,0.0413681696867538,0.0479468090087559,0.0598710805200481,0.0515755958233834,0.0467996441447769,0.0433659533954519,"unknown"
"METTL22",0.04820951458748,0.0452687073000161,0.124051858626069,0.116619147524522,0.145982391019779,0.110907884591246,0.117004680187207,0.116377068875858,0.0785321068015134,0.0970466404863091,"unknown"
"METTL23",0.0783525821045123,0.0968639101342748,0.205249993227563,0.188535618504104,0.0765736886304326,0.0739279232095934,0.0580533306845579,0.0557326422437536,0.099500645639002,0.0672096656222064,"unknown"
"METTL25",0.193819919626371,0.229508345099743,0.110785272075595,0.117175337605445,0.0465859309945332,0.0625972991564389,0.0673491184243872,0.071413055284023,0.04687556569277,0.0538901560406937,"unknown"
"METTL2A",0.450392869707986,0.366211739181424,0.0294285798053243,0.0274715609241234,0.0189544974785974,0.0371760290840858,0.0260202884953677,0.0195115515421602,0.0120499589539111,0.0127829248270201,"unknown"
"METTL2B",0.476381777056187,0.349256900212314,0.0483257705063625,0.0419355286346669,0.0132731082525013,0.0124682569418426,0.0151534074351609,0.0154448191166063,0.0139183769757018,0.0138420548686566,"Cytosol_4"
"METTL3",0.0663612123033012,0.0675066661659218,0.203318060615165,0.212049799076126,0.0873924963383032,0.0955139520036054,0.0759004018477485,0.0736752168851166,0.0554230668118827,0.0628591279528298,"unknown"
"METTL4",0.0776212561224047,0.0753326687183044,0.123150275237311,0.0866975857136665,0.0932165922586797,0.0962507043474492,0.0929825321832604,0.0841142559923714,0.125074769190759,0.145559360235794,"unknown"
"METTL5",0.190700364142368,0.204760054576176,0.166195299581643,0.146415953592179,0.0581995283317219,0.0636210027920593,0.0387273992283435,0.0366853105149497,0.0494980618228804,0.0451970254176794,"Cytosol_5"
"METTL6",0.159009633317934,0.180637544273908,0.0982153551323512,0.103237342367777,0.0609311636979621,0.0742775011549715,0.0887873654672074,0.103579556148726,0.0724209913933234,0.0589035470458395,"unknown"
"METTL7A",0.0452616317385001,0.0504547251878213,0.0388735117086244,0.0383550810597074,0.118492157638065,0.122815342032424,0.137340187162251,0.151847458371776,0.139387548877466,0.157172356223365,"ER, peroxisome"
"METTL7B",0.0982474456177583,0.0788307176230981,0.0417344127060193,0.0462013726060689,0.0818086908897979,0.0858734532509541,0.165063581440723,0.157344811651748,0.125939174040288,0.118956340173544,"unknown"
"METTL8",0.0452795221044677,0.0418068625510553,0.0754358817496446,0.0827230688954064,0.111224067509941,0.114534789571226,0.180839196070317,0.158680749230797,0.0933299746297929,0.0961458876873527,"unknown"
"METTL9",0.0301468976101732,0.0249305707812614,0.0278904480011693,0.0305397208214573,0.108136008185339,0.117554629832639,0.214737265219616,0.203783892421253,0.123373894613754,0.118906672513338,"ER, peroxisome"
"MEX3A",0.186723521182216,0.183900342635022,0.150843183741172,0.153532324137758,0.0523083882750128,0.0545786594509462,0.0482621116035151,0.0424482068208664,0.0675468505223299,0.0598564116311605,"unknown"
"MEX3C",0.152460984393757,0.162888513069461,0.102645437737139,0.123185040439533,0.0660877489682004,0.0649310819218198,0.0844717449023405,0.0698994926437728,0.0911663935647252,0.0822635623592503,"unknown"
"MEX3D",0.168256707862589,0.184019888050544,0.0942623924248062,0.0911113398307299,0.0807397848100264,0.0847221452492736,0.0669479917977626,0.0678743062538101,0.0787921492870546,0.0832732944334043,"unknown"
"MFAP1",0.0359236032435615,0.0327746010223106,0.0415168734779079,0.0457809614715564,0.163632146584715,0.158707927813807,0.120224087636821,0.123515820836939,0.136290243445526,0.141633734466855,"unknown"
"MFAP3",0.0368154338549075,0.036673186344239,0.0386290896159317,0.0403627311522048,0.0693012091038407,0.0736575391180654,0.218376600284495,0.216518492176387,0.147092816500711,0.122572901849218,"unknown"
"MFF",0.051004248025041,0.0524947831271426,0.0412412431062751,0.0436540468028022,0.112265240721419,0.114007303622,0.203225145327172,0.19908891041884,0.0904009539424653,0.0926181249068415,"Mitochondria membrane"
"MFGE8",0.0376564656608443,0.0384941221265052,0.038627385655133,0.0409119032887535,0.127019180429299,0.135186330969492,0.126790728665937,0.138851078006758,0.154519061444006,0.161943743753272,"unknown"
"MFHAS1",0.0851856172435144,0.0852574053966744,0.0847907824011342,0.098574107807859,0.106865639497842,0.0994445391649243,0.120711779538582,0.122973106363122,0.101185401879055,0.0950116207072928,"unknown"
"MFI2",0.0504858451328647,0.0530636123476878,0.0492975127288683,0.0506778065212026,0.111593553753759,0.108622722743768,0.163286013327605,0.160625976946351,0.122416519648619,0.129930436849274,"ER, Mitochondrion"
"MFN1",0.0531891189304614,0.0488162658991737,0.0345836041221799,0.0355955807260236,0.14217807074552,0.135465602079658,0.184829635131371,0.193454646736608,0.0794633738742921,0.0924241017547117,"Mitochondria membrane"
"MFN2",0.0354724251731176,0.0411667079987028,0.0369508403120887,0.0394021479941245,0.160002670685412,0.149520230441998,0.168615631140192,0.176169855592225,0.094246580568856,0.0984529100932832,"Mitochondria membrane"
"MFSD1",0.0736234184190804,0.0702464400652471,0.0366794515716616,0.0429220120795309,0.0754485738218049,0.0716219194991844,0.126887977780717,0.117550588546489,0.192910990609708,0.192108627606578,"Golgi, Endo/Lyosome"
"MFSD10",0.0585184477321495,0.0566680276954886,0.0462605009165226,0.0430548436699129,0.207750914350746,0.197769071054392,0.0589788808868116,0.069004161273228,0.11644615103945,0.145549001381299,"unknown"
"MFSD11",0.0409058078769597,0.0553851382929005,0.0410502612907337,0.0472277690444832,0.0607639036410757,0.0542295109827081,0.196822024896971,0.172256447295747,0.17986149466797,0.151497642010452,"unknown"
"MFSD12",0.0456957057574142,0.0456782246151963,0.0355741244132892,0.0351633175711701,0.063246772544118,0.0582646470120358,0.184469753253678,0.169199975526401,0.181637808214389,0.181069671092309,"unknown"
"MFSD2A",0.0432506259959026,0.0453343606086606,0.0261079689716157,0.028848342643016,0.0958605473743193,0.0969812113677354,0.203374249242676,0.205037734857903,0.119902292108074,0.135302666830097,"unknown"
"MFSD5",0.0625535183043636,0.041137368797394,0.0421349058519231,0.0369441820637541,0.0803414578165415,0.087288906152067,0.131065775651268,0.119554374597233,0.207558329434405,0.19142118133105,"unknown"
"MFSD6",0.0398673275304744,0.0378903578221477,0.0198821313794751,0.0257006062082471,0.0750217841448903,0.0732134658808759,0.195832435420551,0.166608887931115,0.189067638598694,0.176915365083529,"Golgi, Endo/Lyosome"
"MFSD8",0.0701714266354982,0.0628282006979029,0.0454060371989023,0.0477944913100925,0.0657078971440187,0.0699850933360436,0.134159975607277,0.118804417793136,0.180811058034353,0.204331402242775,"Golgi, Endo/Lyosome"
"MFSD9",0.0244846104983542,0.0249369598275298,0.024946584281342,0.0314334661507959,0.102818040076226,0.0879867567515543,0.200910473330638,0.191901984562376,0.151739138803873,0.158841985717311,"unknown"
"MGA",0.0651465506436769,0.0603749261427727,0.0820665699808419,0.0843941916886,0.140543589192673,0.136810442069077,0.113131367388229,0.119997851426116,0.0953071565415122,0.102227354926501,"unknown"
"MGAM",0.101236429171757,0.0779894812542781,0.0859955117707711,0.0923119579250171,0.0856316012927486,0.0756847148934695,0.121754048504068,0.110455494614991,0.129604117387123,0.119336643185776,"unknown"
"MGAT1",0.0627832817630416,0.0596890642594222,0.0603514349788515,0.0565191472450109,0.0681390221515693,0.0655084641515504,0.148948249921935,0.139504735950644,0.172850370454481,0.165706229123494,"Golgi, Endo/Lyosome"
