Protein_ID,Cytosol,ER,Golgi,Mitochondrion,PM,Plastid,Ribosome,Vacuole,markers,score,pred,FDR,qvalue
AT5G12200,0.0019592060707509518,0.11165537685155869,0.0009054266265593469,0.003519912716001272,0.37410926818847656,0.0025304104201495647,0.4547700881958008,0.050550300627946854,ER,0.4547700881958008,Ribosome,0.24675324675324675,0.24675324675324675
AT1G56340,0.004173706751316786,0.32531431317329407,0.00800841674208641,0.005158220883458853,0.45433101058006287,0.006501597817987204,0.19019366800785065,0.006319014355540276,ER,0.45433101058006287,PM,0.25,0.24786324786324787
AT3G54960,0.010044865310192108,0.4519517123699188,0.00898171029984951,0.007693406660109758,0.2894720435142517,0.011143237352371216,0.18196213245391846,0.03875092417001724,ER,0.4519517123699188,ER,0.24892703862660945,0.24786324786324787
AT4G31500,0.0015193481231108308,0.45135942101478577,0.0009048787178471684,0.0015563331544399261,0.39521756768226624,0.002706310246139765,0.14119981229305267,0.005536392331123352,ER,0.45135942101478577,ER,0.24786324786324787,0.24786324786324787
AT1G09210,0.010758042335510254,0.3296680748462677,0.011628448031842709,0.010961025021970272,0.44626250863075256,0.01699395291507244,0.15706543624401093,0.016662584617733955,ER,0.44626250863075256,PM,0.251063829787234,0.251063829787234
AT3G57650,0.03382176160812378,0.0947871208190918,0.012717891484498978,0.05153502896428108,0.2132948338985443,0.053412485867738724,0.4461844265460968,0.09424635767936707,ER,0.4461844265460968,Ribosome,0.2542372881355932,0.25210084033613445
AT5G60620,0.01826472580432892,0.4447691738605499,0.010251004248857498,0.01301327534019947,0.155578151345253,0.03557392582297325,0.2775116562843323,0.045038141310214996,ER,0.4447691738605499,ER,0.25316455696202533,0.25210084033613445
AT1G52760,0.007540588732808828,0.16246727108955383,0.00972533505409956,0.019019508734345436,0.41775986552238464,0.017194297164678574,0.35061556100845337,0.015677623450756073,PM,0.41775986552238464,PM,0.25210084033613445,0.25210084033613445
AT1G19580,0.08609608560800552,0.4155679941177368,0.005266773048788309,0.19112052023410797,0.05822482332587242,0.05096791312098503,0.15003255009651184,0.04272329807281494,Mitochondrion,0.4155679941177368,ER,0.25523012552301255,0.2551440329218107
AT3G01290,0.006181092467159033,0.40994173288345337,0.003751502139493823,0.0038458744529634714,0.016007356345653534,0.004314799793064594,0.38634613156318665,0.16961146891117096,PM,0.40994173288345337,ER,0.25833333333333336,0.2551440329218107
AT4G18100,0.0008477175142616034,0.2866351306438446,0.0009282472310587764,0.0011751771671697497,0.315841943025589,0.0007762074819765985,0.39006537199020386,0.003730189986526966,Ribosome,0.39006537199020386,Ribosome,0.2572614107883817,0.2551440329218107
AT2G40890,0.0018064603209495544,0.3887939751148224,0.0011851508170366287,0.0019378550350666046,0.3698364198207855,0.0025570783764123917,0.21772001683712006,0.016163110733032227,ER,0.3887939751148224,ER,0.256198347107438,0.2551440329218107
AT4G27090,0.0017890285234898329,0.3534132242202759,0.0009963009506464005,0.0013963030651211739,0.2465408593416214,0.002029621973633766,0.38294023275375366,0.01089445035904646,Ribosome,0.38294023275375366,Ribosome,0.2551440329218107,0.2551440329218107
AT5G42020,0.0015608039684593678,0.265023410320282,0.0008145752944983542,0.0022653487976640463,0.33086952567100525,0.0024782270193099976,0.37922170758247375,0.017766352742910385,ER,0.37922170758247375,Ribosome,0.2581967213114754,0.2581967213114754
AT4G27860,0.026882411912083626,0.29885366559028625,0.02920246124267578,0.017570815980434418,0.14628250896930695,0.041987817734479904,0.3603142201900482,0.07890596985816956,ER,0.3603142201900482,Ribosome,0.2612244897959184,0.2591093117408907
AT4G35100,0.0018017670372501016,0.320141464471817,0.001167694921605289,0.0021360996179282665,0.35879746079444885,0.0026559103280305862,0.30335232615470886,0.009947258047759533,PM,0.35879746079444885,PM,0.2601626016260163,0.2591093117408907
AT3G09630,0.002447192557156086,0.1616208255290985,0.005408674944192171,0.00716707669198513,0.1454038769006729,0.006286068819463253,0.3405166566371918,0.3311496078968048,Ribosome,0.3405166566371918,Ribosome,0.2591093117408907,0.2591093117408907
AT2G26250,0.06942961364984512,0.046231623739004135,0.005399265326559544,0.32990744709968567,0.3356410562992096,0.18069054186344147,0.030357131734490395,0.002343281637877226,ER,0.3356410562992096,PM,0.2620967741935484,0.2620967741935484
AT1G21750,0.0015371518675237894,0.32649433612823486,0.0009992854902520776,0.0018490055808797479,0.3216179609298706,0.0023258249275386333,0.33464136719703674,0.010534906759858131,ER,0.33464136719703674,Ribosome,0.26506024096385544,0.264
AT1G43170,0.0188873503357172,0.2524314224720001,0.020388536155223846,0.016825692728161812,0.2505077123641968,0.022139478474855423,0.3188709020614624,0.09994890540838242,Ribosome,0.3188709020614624,Ribosome,0.264,0.264
AT5G42650,0.06155523285269737,0.05473554879426956,0.17452748119831085,0.29798486828804016,0.06894621253013611,0.2681397795677185,0.04488714784383774,0.02922370471060276,Plastid,0.29798486828804016,Mitochondrion,0.26693227091633465,0.26587301587301587
AT3G15950,0.1340959519147873,0.25446683168411255,0.022269543260335922,0.1964057981967926,0.11398279666900635,0.22396062314510345,0.04717332869768143,0.007645111531019211,ER,0.25446683168411255,ER,0.26587301587301587,0.26587301587301587
